hand_landmarking_rpi_mem.committed_Committed_AS,hand_landmarking_rpi_system.active_processes_active,hand_landmarking_rpi_system.cpu_user,hand_landmarking_rpi_system.file_nr_used_used,hand_landmarking_rpi_system.processes_running,hand_landmarking_rpi_system.ram_buffers,hand_landmarking_rpi_system.ram_cached,hand_landmarking_rpi_system.ram_free,hand_landmarking_rpi_system.ram_used,Target
3204.254,422,65.74307,4384,10,1.1757812,111.70703,344.5,449.7461,3
3204.254,423,63.0,4384,9,1.1757812,111.70703,338.4844,455.7617,3
3204.254,423,59.85037,4384,10,1.1757812,111.70703,339.4883,454.7578,3
3204.254,423,61.55779,4384,14,1.1757812,111.70703,339.8164,454.4297,3
3204.254,423,70.27708,4352,12,1.1757812,111.70703,341.4922,452.7539,3
3204.254,423,71.13402,4352,10,1.1757812,111.70703,337.8984,456.3477,3
3204.254,423,70.55838,4352,12,1.1757812,111.70703,342.625,451.6211,3
3204.254,423,72.01018,4352,11,1.1757812,111.70703,341.6289,452.6172,3
3204.254,423,73.48485,4352,9,1.1757812,111.70703,338.5938,455.6523,3
3204.254,423,70.88608,4352,7,1.1835938,111.70703,342.8203,451.4258,3
3204.254,423,71.3198,4352,8,1.1835938,111.69922,338.5273,455.7188,3
3204.254,423,73.35025,4352,17,1.1835938,111.70703,335.8633,458.375,3
3204.254,423,72.91139,4352,12,1.1835938,111.70703,341.7773,452.4609,3
3204.254,423,74.87437,4352,13,1.1835938,111.70703,342.6289,451.6094,3
3204.254,423,70.76923,4352,8,1.1835938,111.70703,339.7891,454.4492,3
3204.254,423,72.77354,4352,13,1.1835938,111.70703,340.3594,453.8789,3
3204.254,423,69.59799,4352,13,1.1835938,111.70703,342.7383,451.5,3
3204.254,423,70.51282,4352,12,1.1835938,111.70703,342.2344,452.0039,3
3204.254,423,72.26463,4320,6,1.1835938,111.70703,339.3359,454.9023,3
3204.254,423,71.86701,4320,13,1.1835938,111.70703,337.5039,456.7344,3
3204.254,423,71.17347,4352,11,1.1992188,111.70703,339.375,454.8633,3
3204.254,423,70.10309,4352,15,1.1992188,111.70703,335.875,458.3477,3
3204.254,423,69.52141,4352,12,1.1992188,111.67578,335.8047,458.4492,3
3204.254,423,69.42356,4352,11,1.1992188,111.51953,340.9492,453.4609,3
3204.254,423,71.68367,4352,14,1.1992188,111.51953,343.3047,451.1055,3
3204.254,423,73.55164,4352,13,1.2070312,111.51953,344.8867,449.5234,3
3204.254,423,70.9596,4352,6,1.2070312,111.52734,344.2461,450.1484,3
3204.254,423,73.75,4352,11,1.2070312,111.53516,342.0039,452.3828,3
3204.254,423,69.40874,4352,9,1.2070312,111.53516,338.9688,455.418,3
3204.254,423,71.53652,4352,16,1.2070312,111.53516,340.8633,453.5234,3
3204.254,423,68.18182,4352,12,1.2070312,111.53516,338.25,456.1367,3
3204.254,423,67.25,4352,10,1.2070312,111.53516,340.7148,453.6719,3
3204.254,423,61.59601,4352,11,1.2070312,111.53516,336.75,457.6367,3
3204.254,423,62.62626,4352,17,1.2070312,111.53516,343.3125,451.0742,3
3204.254,423,64.91228,4352,14,1.2070312,111.53516,340.5938,453.793,3
3204.254,423,72.77354,4352,15,1.2070312,111.53516,336.3281,458.0586,3
3204.254,423,70.30457,4352,14,1.2070312,111.53516,338.9766,455.4102,3
3204.254,423,70.22901,4352,9,1.2070312,111.53516,341.2891,453.0977,3
3204.254,423,72.26463,4352,14,1.2070312,111.53516,338.8672,455.5195,3
3204.254,422,72.08122,4352,9,1.2070312,111.53516,341.6094,452.7773,3
3204.254,422,73.9899,4352,11,1.2148438,111.55078,342.6836,451.6875,3
3204.254,422,71.42857,4352,11,1.2148438,111.54297,338.4023,455.9688,3
3204.254,422,72.82051,4352,9,1.2148438,111.55078,341.5352,452.8281,3
3204.254,422,71.28463,4352,8,1.2226562,111.55078,342.5156,451.8477,3
3204.254,422,67.17172,4352,13,1.2226562,111.55078,338.6211,455.7344,3
3204.254,422,73.86935,4352,14,1.2226562,111.55078,338.1758,456.1797,3
3204.254,422,72.47475,4352,8,1.2226562,111.55078,339.082,455.2734,3
3204.254,422,71.75573,4352,12,1.2226562,111.625,344.5117,449.7695,3
3204.254,422,70.99237,4352,17,1.2226562,111.64062,341.8438,452.4219,3
3204.254,422,72.54408,4352,8,1.2304688,111.64062,338.5625,455.7031,3
3204.242,422,70.99237,4352,12,1.2304688,111.64062,341.0508,453.207,3
3204.254,422,76.14213,4352,14,1.2304688,111.65625,337.9766,456.2656,3
3204.254,422,69.64286,4320,13,1.2304688,111.65625,338.918,455.3242,3
3204.254,422,71.75,4320,9,1.2304688,111.65625,342.3125,451.9297,3
3204.254,422,67.26343,4320,13,1.2304688,111.65625,338.3633,455.8789,3
3204.254,422,71.79487,4320,11,1.2304688,111.65625,338.1641,456.0781,3
3204.254,422,68.60759,4320,13,1.2304688,111.65625,339.0195,455.2227,3
3204.254,422,69.26952,4320,13,1.2304688,111.65625,345.2305,449.0117,3
3204.254,422,72.22222,4320,15,1.2382812,111.65625,343.9102,450.332,3
3204.254,422,70.81218,4320,12,1.2382812,111.65625,342.7812,451.4531,3
3204.254,422,66.66667,4320,11,1.2382812,111.67188,338.1602,456.0586,3
3204.254,422,69.11392,4320,11,1.2382812,111.67188,339.8047,454.4141,3
3204.254,422,62.31156,4320,17,1.2382812,111.67188,337.4336,456.7852,3
3204.254,422,61.46096,4320,11,1.2382812,111.67188,343.2422,450.9766,3
3204.254,422,60.80402,4320,10,1.2382812,111.67188,338.4453,455.7734,3
3204.254,422,69.34673,4320,12,1.2382812,111.67188,338.3633,455.8555,3
3204.254,422,73.73737,4320,8,1.2382812,111.67188,339.5039,454.7148,3
3204.254,422,72.9798,4320,17,1.2382812,111.67188,335.5117,458.707,3
3204.254,422,73.85787,4320,10,1.2382812,111.67188,336.5312,457.6875,3
3204.254,422,72.40506,4320,11,1.2382812,111.6875,341.8125,452.3906,3
3204.254,422,72.58883,4320,9,1.2382812,111.70312,337.3945,456.793,3
3204.254,422,73.02799,4320,9,1.2382812,111.70312,345.6914,448.4961,3
3204.254,422,74.49495,4320,11,1.2382812,111.70312,344.7383,449.4492,3
3204.254,422,72.95918,4352,10,1.2382812,111.70312,341.1289,453.0586,3
3204.254,422,73.41772,4352,12,1.2382812,111.70312,339.2422,454.9453,3
3204.254,422,70.69409,4352,13,1.2382812,111.70312,339.2227,454.9648,3
3204.254,422,72.93233,4384,13,1.2382812,111.70312,344.5234,449.6641,3
3204.254,422,72.01018,4384,8,1.2382812,111.70312,339.1914,454.9961,3
3204.254,422,73.28244,4384,9,1.2382812,111.70312,340.875,453.3125,3
3204.254,422,72.6817,4384,11,1.2460938,111.70312,336.2266,457.9609,3
3204.254,422,72.84264,4384,11,1.2460938,111.70312,335.8125,458.3672,3
3204.254,422,70.15306,4384,8,1.2460938,111.70312,338.1328,456.0469,3
3204.254,422,71.10553,4384,11,1.2460938,111.70312,342.8516,451.3281,3
3204.254,422,72.1519,4384,7,1.2460938,111.70312,339.5742,454.6055,3
3204.254,422,73.67089,4352,10,1.2460938,111.70312,336.7188,457.4609,3
3204.254,422,73.9899,4352,12,1.2460938,111.71875,339.5352,454.6289,3
3204.254,422,72.63427,4352,10,1.2460938,111.71875,341.1562,453.0078,3
3204.254,422,71.21212,4352,11,1.2460938,111.71875,337.3281,456.8359,3
3204.254,422,70.51282,4352,12,1.2460938,111.71875,334.4961,459.668,3
3204.254,422,71.89873,4352,11,1.2460938,111.71875,344.2383,449.9258,3
3204.254,422,68.60759,4352,11,1.2460938,111.71875,340.7539,453.4102,3
3204.254,422,73.02799,4352,10,1.2460938,111.71875,338.0469,456.1172,3
3204.254,422,71.78841,4352,11,1.2460938,111.71875,340.7578,453.4062,3
3204.254,422,73.85787,4352,10,1.2460938,111.71875,343.3398,450.8242,3
3204.254,422,68.84422,4352,12,1.2460938,111.71875,340.6719,453.4922,3
3204.254,422,71.93878,4352,10,1.2460938,111.80469,336.2031,457.875,3
3204.254,422,68.03069,4384,14,1.2460938,111.75781,342.4336,451.6914,3
3204.254,422,73.5369,4384,13,1.2460938,111.75781,338.3203,455.8047,3
3204.254,422,71.03275,4384,9,1.2539062,111.75781,344.2227,449.9023,3
3204.254,422,65.42289,4384,13,1.2539062,111.75,340.1094,454.0156,3
3204.254,422,63.31658,4384,6,1.2539062,111.75781,340.8672,453.25,3
3204.254,422,61.55779,4384,10,1.2539062,111.75781,337.4609,456.6562,3
3204.254,422,58.35411,4384,14,1.2539062,111.75781,340.543,453.5742,3
3204.254,423,64.12214,4384,12,1.2539062,111.75781,337.0703,457.0469,3
3204.254,423,70.76923,4384,15,1.2539062,111.75781,338.207,455.9102,3
3204.254,423,70.76923,4384,9,1.2539062,111.75781,336.9688,457.1484,3
3204.254,423,70.63291,4384,7,1.2539062,111.71094,340.9062,453.2578,3
3204.254,423,72.86432,4384,12,1.2539062,111.74219,337.0508,457.082,3
3204.254,423,70.66327,4352,11,1.2695312,111.74219,343.7969,450.3359,3
3204.27,423,68.44784,4352,11,1.2695312,111.74219,340.3555,453.7617,3
3204.254,423,72.54408,4352,11,1.2695312,111.74219,346.4961,447.6211,3
3204.254,423,72.0403,4352,9,1.2695312,111.74219,340.7461,453.3711,3
3204.254,423,73.09645,4352,9,1.2695312,111.74219,340.168,453.9492,3
3204.254,423,73.60406,4352,14,1.2695312,111.74219,344.793,449.3242,3
3204.254,423,71.53652,4352,11,1.2695312,111.74219,340.3906,453.7266,3
3204.254,423,70.73791,4352,13,1.2695312,111.74219,344.6875,449.4297,3
3204.254,423,71.53652,4352,12,1.2695312,111.74219,346.1055,448.0117,3
3204.254,423,71.39241,4352,8,1.2695312,111.74219,341.4297,452.6875,3
3204.254,423,68.70229,4320,9,1.2695312,111.74219,337.4648,456.6523,3
3204.254,423,70.30457,4320,15,1.2695312,111.74219,343.3789,450.7383,3
3204.254,423,70.51282,4320,14,1.2695312,111.74219,341.7812,452.3359,3
3204.27,423,70.48346,4320,11,1.2695312,111.74219,340.4961,453.6211,3
3204.254,423,70.73791,4320,13,1.2695312,111.74219,340.2539,453.8633,3
3204.254,423,70.48346,4320,11,1.2695312,111.74219,336.9453,457.1719,3
3204.254,423,72.54408,4320,12,1.2695312,111.74219,341.8789,452.2383,3
3204.27,423,70.84399,4320,10,1.2695312,111.74219,341.9648,452.1523,3
3204.254,423,68.92231,4320,14,1.2695312,111.74219,338.3945,455.7227,3
3204.254,423,68.5422,4320,11,1.2695312,111.74219,336.3945,457.7227,3
3204.254,423,70.73791,4320,9,1.2695312,111.74219,342.4688,451.6484,3
3204.254,423,69.19192,4320,13,1.2695312,111.74219,339.2695,454.8477,3
3204.254,423,69.52141,4320,8,1.2695312,111.74219,337.0547,457.0625,3
3204.254,423,65.23929,4320,17,1.2695312,111.74219,337.707,456.4102,3
3204.254,423,59.14787,4320,13,1.2695312,111.74219,342.9883,451.1289,3
3204.254,423,59.75,4320,7,1.2695312,111.74219,339.3555,454.7617,3
3204.254,423,70.20202,4320,17,1.2695312,111.74219,342.0938,452.0234,3
3204.254,423,70.43702,4320,11,1.2695312,111.74219,339.4141,454.7031,3
3196.414,423,73.55164,4320,8,1.2695312,111.74219,336.8086,457.3086,3
3204.254,423,72.33503,4320,13,1.2695312,111.74219,344.5391,449.5781,3
3204.254,423,71.5736,4320,10,1.2695312,111.74219,344.7344,449.3828,3
3204.254,423,72.08122,4320,11,1.2695312,111.74219,341.5625,452.5547,3
3204.254,423,71.50127,4320,9,1.2695312,111.74219,337.6523,456.4648,3
3204.254,423,73.0,4352,7,1.2695312,111.74219,344.3828,449.7344,3
3204.254,423,71.89873,4352,18,1.2695312,111.74219,338.375,455.7422,3
3204.254,423,75.63452,4352,9,1.2695312,111.74219,340.1797,453.9375,3
3204.254,423,73.23232,4352,12,1.2773438,111.74219,341.207,452.9102,3
3204.254,423,75.12821,4352,15,1.2773438,111.74219,338.0898,456.0195,3
3204.254,423,72.5,4352,13,1.2773438,111.74219,335.7227,458.3867,3
3204.254,423,71.75573,4352,9,1.2773438,111.74219,342.3164,451.793,3
3204.254,423,70.02519,4352,10,1.2773438,111.74219,339.4453,454.6641,3
3204.254,423,70.66327,4352,9,1.2773438,111.74219,345.9805,448.1289,3
3204.254,423,72.2365,4352,6,1.2773438,111.79688,346.5781,447.4766,3
3204.254,423,70.37975,4320,11,1.2773438,111.79688,342.2031,451.8516,3
3204.254,423,71.82741,4320,7,1.2773438,111.79688,344.5742,449.4805,3
3204.254,423,71.79487,4320,16,1.2773438,111.79688,341.1562,452.8984,3
3204.254,423,70.88608,4320,11,1.2773438,111.79688,341.1797,452.875,3
3204.254,423,69.40874,4320,11,1.2773438,111.79688,339.2383,454.8164,3
3204.254,423,73.09645,4352,15,1.2773438,111.79688,339.5742,454.4805,3
3204.254,423,72.0403,4352,12,1.2773438,111.79688,339.6094,454.4453,3
3205.215,426,69.7201,4352,12,1.2773438,111.79688,342.0703,451.9844,3
3204.254,423,69.69697,4352,16,1.2773438,111.79688,341.5508,452.5039,3
3204.27,423,70.91837,4352,17,1.2773438,111.79688,341.2695,452.7852,3
3204.254,423,68.18182,4352,9,1.2773438,111.79688,339.0312,455.0234,3
3204.254,423,63.88889,4384,9,1.2773438,111.79688,342.6602,451.3945,3
3204.254,423,60.90226,4384,16,1.2773438,111.79688,345.4648,448.5898,3
3204.254,423,62.80788,4384,10,1.2773438,111.79688,345.918,448.1367,3
3204.254,423,70.38961,4384,13,1.2773438,111.79688,342.0742,451.9805,3
3204.254,423,69.97455,4384,12,1.2773438,111.92188,339.8477,454.082,3
3204.254,423,71.39241,4384,12,1.2773438,111.95312,342.0859,451.8125,3
3204.254,423,71.53652,4384,9,1.2773438,111.95312,342.9688,450.9297,3
3204.254,423,71.75573,4384,12,1.2773438,111.95312,340.0977,453.8008,3
3204.254,423,70.15306,4384,6,1.2773438,111.95312,340.2461,453.6523,3
3204.254,423,70.15306,4384,13,1.2851562,111.95312,338.5,455.3984,3
3204.254,423,72.77354,4384,12,1.2851562,111.94531,345.832,448.0664,3
3204.254,423,72.29219,4384,9,1.2851562,111.95312,340.0859,453.8047,3
3204.254,423,74.5,4384,13,1.2851562,111.95312,341.8125,452.0781,3
3204.254,423,70.48346,4384,12,1.2851562,111.95312,342.7422,451.1484,3
3204.254,422,68.76574,4384,10,1.2851562,111.95312,348.9805,444.9102,3
3204.254,422,70.91837,4384,11,1.2851562,111.95312,342.3359,451.5547,3
3204.254,422,69.97455,4384,12,1.2851562,111.95312,337.9336,455.957,3
3204.254,422,72.72727,4384,11,1.2851562,111.95312,339.918,453.9727,3
3204.254,422,73.23232,4384,10,1.2851562,111.95312,344.4727,449.418,3
3204.254,422,73.35025,4384,13,1.2851562,111.95312,342.9922,450.8984,3
3204.254,422,69.52141,4384,11,1.2929688,111.95312,339.3828,454.5078,3
3204.254,422,70.27708,4384,12,1.2929688,111.95312,339.3164,454.5664,3
3204.254,422,66.24365,4352,14,1.2929688,111.95312,343.0977,450.7852,3
3204.254,422,66.33416,4352,12,1.2929688,111.95312,344.5195,449.3633,3
3204.254,420,61.0,4352,11,1.2929688,111.95312,341.3477,452.5352,3
3196.414,420,63.06533,4352,11,1.2929688,111.95312,342.8594,451.0234,3
3204.254,420,67.75819,4352,11,1.2929688,111.95312,343.7578,450.125,3
3204.254,420,69.54315,4352,11,1.2929688,111.95312,338.9805,454.9023,3
3204.254,420,72.33503,4352,12,1.2929688,111.95312,347.3828,446.5,3
3204.254,420,73.02799,4352,8,1.2929688,111.95312,342.3398,451.543,3
3204.254,420,69.28934,4352,11,1.2929688,111.95312,343.9844,449.8984,3
3204.254,420,70.45455,4352,13,1.2929688,111.95312,340.1289,453.7539,3
3204.254,420,75.0,4352,17,1.2929688,111.95312,340.1367,453.7461,3
3204.254,420,72.54408,4352,13,1.2929688,111.95312,340.9219,452.9609,3
3204.254,420,72.1519,4352,10,1.3085938,111.95312,339.3281,454.5547,3
3204.254,420,69.7201,4352,10,1.3085938,111.95312,342.1211,451.7461,3
3204.254,420,70.30457,4352,9,1.3085938,111.95312,341.7812,452.0859,3
3204.254,420,73.02799,4352,17,1.3085938,112.06641,338.6641,455.0898,3
3204.254,420,70.15306,4352,13,1.3085938,112.06641,340.7852,452.9688,3
3204.254,420,71.61125,4352,14,1.3085938,112.06641,345.418,448.3359,3
3204.254,420,71.03275,4352,11,1.3085938,112.06641,342.3438,451.4102,3
3204.254,420,73.28244,4352,14,1.3085938,112.06641,342.7461,451.0078,3
3204.254,420,66.16162,4352,9,1.3085938,112.06641,339.8438,453.9102,3
3204.254,420,70.78086,4352,10,1.3085938,112.06641,344.4922,449.2617,3
3204.254,420,70.48346,4352,13,1.3164062,112.06641,339.875,453.8789,3
3204.254,420,71.17347,4352,13,1.3164062,112.06641,341.1602,452.5859,3
3204.254,420,69.01763,4352,11,1.3164062,112.06641,341.832,451.9141,3
3204.254,420,71.8593,4384,12,1.3164062,112.06641,338.1406,455.6055,3
3204.242,420,70.25,4384,10,1.3164062,112.06641,340.3477,453.3984,3
3204.254,420,69.03553,4384,12,1.3164062,112.06641,341.6055,452.1406,3
3204.254,420,72.1519,4384,12,1.3164062,112.06641,342.1523,451.5938,3
3204.254,420,65.9204,4384,13,1.3164062,112.06641,342.5352,451.2109,3
3204.254,420,68.52792,4384,15,1.3164062,112.16406,343.9961,449.6523,3
3204.242,420,64.83791,4384,17,1.3164062,112.1875,340.9336,452.6914,3
3204.242,420,59.69773,4384,17,1.3164062,112.1875,337.5625,456.0625,3
3204.254,420,59.34343,4384,12,1.3164062,112.1875,345.7891,447.8359,3
3204.254,420,62.84289,4384,9,1.3164062,112.1875,339.8164,453.8086,3
3204.254,420,71.3555,4384,13,1.3242188,112.1875,343.2305,450.3945,3
3204.254,420,71.89055,4384,11,1.3242188,112.18359,348.918,444.7031,3
3204.254,420,72.26463,4384,12,1.3242188,112.1875,343.6875,449.9297,3
3204.254,420,74.55471,4384,15,1.3242188,112.1875,338.3672,455.25,3
3204.254,420,74.80916,4384,12,1.3242188,112.1875,339.8516,453.7656,3
3204.242,420,71.35678,4352,13,1.3242188,112.1875,345.5938,448.0234,3
3204.242,420,72.61307,4352,10,1.3242188,112.1875,342.8633,450.7539,3
3204.242,420,73.97959,4352,11,1.3242188,112.1875,339.5273,454.0898,3
3204.227,420,70.91837,4352,13,1.3320312,112.1875,344.4297,449.1875,3
3204.242,420,72.65823,4352,14,1.3320312,112.17969,343.6836,449.9336,3
3204.242,420,72.72727,4352,8,1.3320312,112.1875,341.8945,451.7148,3
3204.227,420,70.9596,4352,14,1.3320312,112.1875,340.2852,453.3242,3
3204.242,420,69.2112,4352,12,1.3320312,112.1875,338.5078,455.1016,3
3204.242,420,69.28934,4352,13,1.3320312,112.1875,340.668,452.9414,3
3204.227,420,71.06599,4320,11,1.3320312,112.1875,340.6367,452.9727,3
3204.227,420,73.40153,4320,12,1.3398438,112.1875,338.2305,455.3789,3
3204.227,420,72.81796,4320,14,1.3398438,112.1875,342.75,450.8516,3
3204.227,420,71.89873,4320,8,1.3398438,112.1875,337.7305,455.8711,3
3204.242,420,71.39241,4320,13,1.3398438,112.1875,339.3789,454.2227,3
3204.242,420,69.23077,4320,8,1.3398438,112.1875,341.5469,452.0547,3
3204.242,420,72.08122,4320,9,1.3398438,112.1875,340.9141,452.6875,3
3204.242,420,73.5369,4320,12,1.3398438,112.1875,341.3789,452.2227,3
3204.852,422,68.87755,4320,11,1.3398438,112.1875,337.0703,456.5312,3
3204.227,420,67.92929,4320,15,1.3398438,112.1875,338.5703,455.0312,3
3204.242,420,66.83417,4320,15,1.3398438,112.21875,335.1406,458.4297,3
3204.242,420,69.28934,4320,9,1.3398438,112.21875,337.9492,455.6211,3
3204.242,420,67.25,4320,9,1.3398438,112.21875,342.3008,451.2695,3
3204.242,420,61.86869,4320,6,1.3398438,112.21875,339.6758,453.8945,3
3204.242,420,61.55779,4320,7,1.3398438,112.21875,337.1602,456.4102,3
3204.242,420,58.64662,4320,11,1.3398438,112.21875,338.3438,455.2266,3
3204.242,420,67.77494,4320,11,1.3398438,112.21875,335.457,458.1133,3
3204.242,420,72.9798,4320,11,1.3398438,112.21875,335.707,457.8633,3
3204.242,420,71.53652,4320,12,1.3398438,112.21875,340.4688,453.1016,3
3204.242,420,71.03275,4320,6,1.3398438,112.21875,340.4258,453.1445,3
3204.242,420,68.03069,4320,12,1.3398438,112.21875,337.2383,456.332,3
3204.242,420,75.06361,4320,10,1.3398438,112.21875,335.7148,457.8555,3
3204.242,420,73.9899,4320,10,1.3398438,112.21875,335.3398,458.2305,3
3204.227,420,72.49357,4320,10,1.3398438,112.21875,345.0469,448.5234,3
3204.227,420,76.51515,4320,7,1.3398438,112.21875,339.9062,453.6641,3
3204.227,420,70.78086,4320,9,1.3398438,112.21875,338.5469,455.0234,3
3204.227,420,71.39241,4320,7,1.3398438,112.21875,335.8945,457.6758,3
3204.227,420,74.49495,4352,6,1.3398438,112.21875,341.2656,452.3047,3
3204.227,420,74.0458,4352,11,1.3398438,112.21875,342.2852,451.2852,3
3204.227,420,72.91139,4352,9,1.3398438,112.21875,343.1094,450.4609,3
3204.242,420,71.64557,4352,9,1.3398438,112.21875,338.5977,454.9727,3
3204.242,420,70.45455,4352,13,1.3398438,112.21875,335.5156,458.0547,3
3204.242,420,71.61125,4320,14,1.3398438,112.21875,342.293,451.2773,3
3204.242,420,69.62025,4320,10,1.3398438,112.21875,338.8281,454.7422,3
3204.227,420,73.11558,4320,10,1.34375,112.21875,339.2305,454.3398,3
3204.227,420,71.78841,4320,16,1.34375,112.21875,337.3438,456.2227,3
3204.227,420,71.82741,4320,11,1.3242188,112.21875,333.7656,459.8008,3
3204.227,420,73.28244,4320,10,1.3242188,109.51953,343.4336,452.8516,3
3204.227,420,70.84399,4320,10,1.3242188,109.51953,341.9531,454.332,3
3204.242,420,72.65823,4320,9,1.3242188,109.51953,343.2031,453.082,3
3204.242,420,71.0,4320,10,1.3242188,109.51953,340.5898,455.6953,3
3204.242,420,70.33248,4320,9,1.3242188,107.07812,342.2148,456.5117,3
3204.227,420,63.06533,4320,14,1.3242188,106.98438,351.4023,447.418,3
3204.227,420,62.97229,4320,9,1.3242188,106.98438,344.8516,453.9688,3
3204.227,420,64.39394,4320,11,1.3242188,106.98438,347.1641,451.6562,3
3204.227,420,58.67971,4320,13,1.3320312,106.98438,348.4258,450.3945,3
3204.227,420,61.55779,4352,9,1.3320312,106.97656,344.3867,454.4336,3
3204.227,420,72.54408,4352,8,1.3320312,106.98438,345.7344,453.0781,3
3204.242,420,71.3198,4352,6,1.3320312,106.98438,346.543,452.2695,3
3204.242,420,70.40816,4352,9,1.3320312,106.98438,341.582,457.2305,3
3204.242,420,70.88608,4352,15,1.3320312,106.98438,349.0977,449.7148,3
3204.227,420,72.53886,4320,11,1.3320312,106.98438,344.75,454.0625,3
3204.242,421,69.89796,4320,19,1.3320312,106.98438,349.5469,449.2656,3
3204.242,420,74.49495,4320,10,1.3320312,108.64453,347.1289,450.0234,3
3204.242,420,72.40506,4320,6,1.3320312,108.79688,343.0938,453.9062,3
3204.242,420,72.29219,4320,13,1.3320312,108.79688,347.0508,449.9492,3
3204.242,420,71.46465,4320,9,1.3398438,108.79688,343.8242,453.1758,3
3204.242,420,73.0,4320,8,1.3398438,108.79688,339.8086,457.1836,3
3204.242,420,70.51282,4320,10,1.3398438,108.79688,347.4375,449.5547,3
3204.242,420,74.4898,4352,12,1.3398438,108.79688,344.8984,452.0938,3
3204.242,420,72.12276,4352,9,1.3398438,108.79688,346.9062,450.0859,3
3204.242,420,71.42857,4352,12,1.3398438,108.79688,347.3867,449.6055,3
3204.242,420,72.89003,4352,10,1.3398438,108.79688,347.2539,449.7383,3
3204.227,420,73.63184,4352,15,1.3398438,108.79688,349.4688,447.5234,3
3204.227,420,73.55164,4352,8,1.3398438,108.79688,348.2539,448.7383,3
3204.227,420,71.06599,4352,9,1.3398438,108.85156,343.2773,453.6602,3
3204.242,420,72.08122,4352,17,1.3398438,108.85156,344.875,452.0625,3
3204.242,420,69.52141,4352,13,1.3398438,108.85156,341.7852,455.1523,3
3204.242,419,70.55838,4352,14,1.3398438,108.85156,348.6484,448.2891,3
3204.227,419,70.63291,4352,18,1.3398438,108.85156,343.6445,453.293,3
3204.227,419,71.39241,4352,10,1.3398438,108.85156,344.8164,452.1211,3
3204.227,419,69.97455,4352,14,1.3398438,108.85156,341.1836,455.7539,3
3204.227,419,68.18182,4352,11,1.3398438,108.85156,346.8047,450.1328,3
