face_detection_rpi_mem.committed_Committed_AS,face_detection_rpi_system.active_processes_active,face_detection_rpi_system.cpu_user,face_detection_rpi_system.file_nr_used_used,face_detection_rpi_system.processes_running,face_detection_rpi_system.ram_buffers,face_detection_rpi_system.ram_cached,face_detection_rpi_system.ram_free,face_detection_rpi_system.ram_used,Target
3084.668,419,69.3299,4352,13,2.316406,321.7422,91.43359,491.6367,6
3083.789,419,66.32391,4384,7,2.316406,321.7422,83.44922,499.6211,6
3084.668,419,67.17949,4384,12,2.316406,321.7422,83.55859,499.5117,6
3082.031,419,68.03069,4384,12,2.316406,321.7422,82.16797,500.9023,6
3083.789,419,68.10127,4384,11,2.316406,321.7422,83.32031,499.75,6
3083.789,419,68.04124,4384,11,2.316406,321.7422,81.22266,501.8477,6
3083.789,419,63.58974,4384,12,2.324219,321.7422,77.91016,505.1523,6
3083.789,419,67.34694,4384,12,2.324219,321.7422,85.71094,497.3516,6
3083.805,419,66.92112,4384,16,2.324219,321.7422,82.19922,500.8633,6
3084.668,419,65.81633,4384,9,2.324219,321.7422,84.20703,498.8555,6
3083.863,419,67.43003,4384,11,2.324219,321.7422,83.29688,499.7656,6
3083.848,419,64.55696,4384,12,2.324219,321.7656,83.19922,499.8398,6
3083.789,419,67.51918,4384,9,2.324219,321.7656,84.32031,498.7188,6
3083.789,419,67.7665,4384,9,2.324219,321.7656,87.20312,495.8359,6
3083.789,419,69.54315,4384,13,2.324219,321.7656,82.74609,500.293,6
3083.789,419,64.98741,4384,11,2.324219,321.7656,87.01953,496.0195,6
3083.848,419,68.26196,4352,8,2.324219,321.7656,85.76953,497.2695,6
3083.848,419,65.98465,4352,9,2.324219,321.7656,80.68359,502.3555,6
3084.727,419,66.33166,4352,14,2.324219,321.7656,80.92188,502.1172,6
3083.789,419,67.26343,4352,7,2.324219,321.7656,86.59375,496.4453,6
3083.848,419,65.22843,4352,15,2.324219,321.7656,84.41797,498.6211,6
3083.848,419,61.92893,4352,14,2.324219,321.7656,85.78906,497.25,6
3083.848,419,62.22222,4352,13,2.324219,322.0039,80.24219,502.5586,6
3084.727,419,61.05528,4352,10,2.324219,322.0039,84.57031,498.2305,6
3083.848,419,54.13534,4352,7,2.324219,322.0039,83.88672,498.9141,6
3084.727,419,58.31202,4352,13,2.324219,322.0039,83.26172,499.5391,6
3083.848,419,68.86076,4352,17,2.324219,322.0039,84.70312,498.0977,6
3083.848,419,67.51269,4352,13,2.324219,322.0039,83.90625,498.8945,6
3083.848,419,66.24365,4352,12,2.324219,322.0039,85.79297,497.0078,6
3084.727,419,67.51918,4352,12,2.324219,322.0039,85.22266,497.5781,6
3083.848,419,68.28645,4352,12,2.324219,322.0039,82.65625,500.1445,6
3083.848,419,69.23077,4352,20,2.324219,322.0039,79.85156,502.9492,6
3084.727,419,65.45455,4352,14,2.332031,321.9961,80.93359,501.8672,6
3083.848,419,68.11224,4352,9,2.332031,322.0039,84.71875,498.0742,6
3084.727,419,65.56122,4352,12,2.332031,322.0039,83.71094,499.082,6
3083.848,419,67.09512,4352,14,2.332031,322.0039,81.24219,501.5508,6
3083.848,419,66.66667,4352,11,2.332031,322.0039,82.51172,500.2812,6
3084.727,419,68.03069,4352,12,2.332031,322.0039,87.19922,495.5938,6
3083.789,419,66.06684,4352,10,2.332031,322.0039,85.59766,497.1953,6
3083.805,419,65.31646,4352,12,2.332031,322.0039,80.98828,501.8047,6
3083.789,419,70.28424,4352,11,2.332031,322.0039,84.96094,497.832,6
3084.684,419,65.7289,4352,8,2.332031,322.0039,79.64453,503.1484,6
3084.668,419,67.85714,4352,11,2.332031,322.0039,84.75,498.043,6
3083.789,419,65.64885,4352,9,2.332031,322.0039,84.77344,498.0195,6
3083.848,419,64.14141,4352,11,2.332031,322.0039,81.32812,501.4648,6
3083.848,419,65.80977,4352,12,2.332031,322.0039,79.05469,503.7383,6
3084.727,419,64.98741,4352,10,2.332031,322.0039,88.29688,494.4961,6
3084.742,419,70.20202,4352,13,2.332031,322.0039,82.23828,500.5547,6
3083.848,419,63.70558,4352,12,2.332031,322.0039,81.81641,500.9766,6
3083.848,419,66.32911,4352,12,2.332031,322.0039,78.91797,503.875,6
3084.727,419,64.72081,4352,8,2.332031,322.0039,79.125,503.668,6
3083.848,419,65.49118,4352,12,2.332031,322.0039,81.94531,500.8477,6
3083.848,419,62.93532,4352,10,2.332031,322.0039,78.19922,504.5938,6
3083.848,419,57.43073,4352,11,2.332031,322.0039,83.72266,499.0703,6
3084.668,419,54.77387,4352,10,2.332031,322.0039,83.75,499.043,6
3083.789,419,56.89223,4352,12,2.332031,322.0039,83.19922,499.5938,6
3084.668,419,66.83673,4352,12,2.332031,322.0039,85.26562,497.5273,6
3084.668,419,65.80311,4352,11,2.332031,322.0039,82.57422,500.2188,6
3084.668,419,68.04124,4352,8,2.332031,322.0039,82.10938,500.6836,6
3083.805,419,68.11224,4352,18,2.339844,321.9961,78.94141,503.8516,6
3084.668,419,66.58098,4352,10,2.339844,322.0039,81.27344,501.5117,6
3083.789,419,66.83805,4352,16,2.339844,322.0039,86.41406,496.3711,6
3083.789,419,68.87755,4352,11,2.339844,322.0039,85.99609,496.7891,6
3083.789,419,64.96164,4384,13,2.339844,322.0039,86.48828,496.2969,6
3083.789,419,62.81407,4384,8,2.339844,322.0039,84.55078,498.2344,6
3083.789,419,66.75258,4384,10,2.339844,322.0039,84.15625,498.6289,6
3083.789,419,65.90331,4384,12,2.339844,322.0039,87.98828,494.7969,6
3083.789,419,67.34177,4384,11,2.339844,322.0039,83.25,499.5352,6
3084.668,419,67.60925,4384,12,2.339844,322.0039,87.01562,495.7695,6
3083.789,419,66.41026,4384,12,2.339844,322.0039,83.625,499.1602,6
3084.668,419,67.86632,4384,20,2.339844,322.0039,84.61719,498.168,6
3083.789,419,66.75192,4384,10,2.339844,322.0039,81.73828,501.0469,6
3084.668,419,64.94845,4384,11,2.339844,322.0039,83.46094,499.3242,6
3083.789,419,67.68448,4384,12,2.339844,322.0039,86.19922,496.5859,6
3083.863,419,65.74307,4384,12,2.339844,322.0039,86.61328,496.1719,6
3082.969,419,65.47315,4384,13,2.339844,322.0039,82.40234,500.3828,6
3082.09,419,67.00252,4384,9,2.347656,321.9961,82.32422,500.4609,6
3083.848,419,65.97403,4384,11,2.347656,322.0039,85.75391,497.0234,6
3082.969,419,67.34694,4384,7,2.347656,322.0039,88.38281,494.3945,6
3083.848,419,64.3038,4384,9,2.347656,322.0039,82.05469,500.7227,6
3083.848,419,65.12821,4384,11,2.347656,322.0039,81.12109,501.6562,6
3083.848,419,65.66416,4384,13,2.347656,322.0039,80.17578,502.6016,6
3083.848,419,60.25316,4384,12,2.347656,322.0039,85.63281,497.1445,6
3082.969,419,61.34663,4384,11,2.347656,322.0039,82.27344,500.5039,6
3082.969,419,57.68262,4384,11,2.347656,322.0039,81.0625,501.7148,6
3083.848,419,56.10973,4384,12,2.347656,322.0039,82.00391,500.7734,6
3084.727,419,58.91473,4384,8,2.347656,322.0039,80.96484,501.8125,6
3084.727,419,70.80103,4352,13,2.347656,322.0039,81.90234,500.875,6
3084.727,419,68.0203,4352,12,2.347656,322.0039,81.63281,501.1445,6
3083.848,419,69.97455,4352,14,2.347656,322.1016,77.83594,504.8438,6
3082.09,420,69.58763,4384,8,2.347656,322.1289,80.63281,502.0195,6
3083.848,420,70.15306,4384,8,2.347656,322.1289,80.03516,502.6172,6
3082.969,420,64.54082,4384,16,2.347656,322.1289,80.77344,501.8789,6
3083.848,420,69.23077,4384,11,2.347656,322.1289,78.10938,504.543,6
3083.863,420,66.07595,4384,13,2.347656,322.1289,83.41016,499.2422,6
3084.727,420,69.03553,4384,7,2.347656,322.1289,77.83203,504.8203,6
3082.91,420,68.60759,4384,13,2.347656,322.1289,79.49219,503.1602,6
3083.848,420,65.15152,4352,13,2.347656,322.1289,83.99219,498.6602,6
3083.848,420,67.60925,4352,8,2.347656,322.1289,81.64453,501.0078,6
3083.863,420,68.21705,4352,6,2.347656,322.1289,80.09766,502.5547,6
3083.848,420,67.00252,4352,9,2.347656,322.1289,84.41797,498.2344,6
3083.848,420,67.52577,4352,9,2.347656,322.1289,84.92188,497.7305,6
3083.848,420,67.94872,4352,11,2.347656,322.1289,79.32812,503.3242,6
3084.727,420,66.24365,4352,15,2.347656,322.1289,84.55078,498.1016,6
3084.727,420,65.30612,4352,14,2.347656,322.1289,80.67578,501.9766,6
3084.727,420,69.56522,4352,8,2.347656,322.1289,82.91797,499.7344,6
3084.727,420,65.98985,4352,9,2.347656,322.1289,81.71484,500.9375,6
3083.848,420,67.68448,4320,8,2.347656,322.1289,83.11328,499.5391,6
3082.09,420,66.41414,4320,14,2.347656,322.1289,78.27734,504.375,6
3083.848,420,68.09045,4320,6,2.347656,322.1289,83.00391,499.6484,6
3083.848,420,63.13131,4320,6,2.347656,322.1289,85.15625,497.4961,6
3082.969,420,59.79899,4352,13,2.347656,322.1289,84.04297,498.6094,6
3084.727,420,60.6599,4352,11,2.347656,322.1289,83.625,499.0273,6
3083.848,420,51.35135,4352,7,2.347656,322.1289,81.21875,501.4336,6
3083.848,420,55.6391,4352,10,2.347656,322.1289,80.92188,501.7305,6
3083.848,420,57.93451,4352,9,2.347656,322.1289,85.05078,497.6016,6
3082.984,420,61.32316,4352,14,2.347656,322.1289,82.51953,500.1328,6
3083.848,420,60.9375,4352,10,2.347656,322.1289,82.125,500.5273,6
3083.848,420,58.42105,4352,8,2.347656,322.1289,85.71094,496.9414,6
3084.727,420,63.4715,4352,9,2.347656,322.1289,80.30078,502.3516,6
3083.848,420,60.41667,4352,8,2.347656,322.1289,82.85156,499.8008,6
3083.848,420,70.05076,4352,8,2.347656,322.1289,86.01562,496.6367,6
3082.969,420,70.30457,4352,13,2.347656,322.1289,81.72266,500.9297,6
3083.848,420,68.82793,4352,10,2.347656,322.1289,80.25781,502.3945,6
3082.969,420,66.49215,4352,5,2.347656,322.1289,79.98438,502.668,6
3084.727,420,65.89147,4352,4,2.347656,322.1289,80.99609,501.6562,6
3083.848,420,66.41026,4352,10,2.347656,322.1289,83.13281,499.5195,6
3082.969,420,65.90331,4352,6,2.347656,322.1289,79.51172,503.1406,6
3082.992,420,58.71795,4352,13,2.347656,322.1289,79.04688,503.6055,6
3084.855,420,62.23958,4352,11,2.347656,322.1289,82.51172,500.1406,6
3083.945,420,58.37563,4352,19,2.347656,322.3242,79.72266,502.7344,6
3083.945,420,68.95674,4352,12,2.355469,322.3867,82.03125,500.3555,6
3083.066,420,68.79795,4352,11,2.355469,322.3945,82.64453,499.7344,6
3083.945,420,67.34177,4352,12,2.355469,322.3945,77.99219,504.3867,6
3083.945,420,61.18252,4352,5,2.355469,322.3945,82.47266,499.9062,6
3083.945,420,67.59494,4352,6,2.355469,322.3945,80.97266,501.4062,6
3084.824,420,70.07673,4384,8,2.355469,322.3945,84.75781,497.6211,6
3083.066,420,68.71795,4384,12,2.355469,322.3945,84.85156,497.5273,6
3084.824,420,66.75127,4384,12,2.355469,322.3945,78.62109,503.7578,6
3083.066,420,60.0,4384,4,2.355469,322.3945,77.69922,504.6797,6
3084.824,420,58.73418,4384,6,2.355469,322.3945,78.125,504.2539,6
3083.066,420,67.85714,4384,12,2.355469,322.3945,82.81641,499.5625,6
3083.945,420,63.0102,4384,11,2.355469,322.3945,77.86719,504.5117,6
3084.824,420,58.66337,4384,6,2.355469,322.3945,82.98828,499.3906,6
3084.824,420,51.75,4384,10,2.355469,322.3945,77.58203,504.7969,6
3083.945,420,57.07196,4384,15,2.355469,322.3945,78.10938,504.2695,6
3083.066,420,58.39599,4384,11,2.363281,322.3945,77.80859,504.5625,6
3083.945,420,65.90331,4384,9,2.363281,322.3945,78.86328,503.5078,6
3083.945,420,58.37696,4352,5,2.363281,322.3945,77.98438,504.3867,6
3084.824,420,65.20619,4352,7,2.363281,322.3945,78.01562,504.3555,6
3083.945,420,67.66917,4352,10,2.363281,322.3945,82.69141,499.6797,6
3084.824,420,67.94872,4352,14,2.363281,322.3945,79.05859,503.3125,6
3083.945,420,69.23077,4352,8,2.363281,322.3945,82.32812,500.043,6
3083.945,420,66.83673,4352,13,2.363281,322.3945,77.03516,505.3359,6
3083.945,420,70.81218,4352,11,2.363281,322.3945,74.93359,507.4375,6
3083.945,420,69.64286,4352,14,2.363281,322.3945,84.17969,498.1914,6
3082.188,420,65.22843,4352,11,2.363281,322.3945,79.69531,502.6758,6
3084.824,420,70.36082,4352,16,2.363281,322.3945,80.99609,501.375,6
3084.824,420,68.79795,4352,9,2.363281,322.3945,79.73047,502.6406,6
3083.945,420,69.35065,4352,7,2.363281,322.3945,76.66797,505.7031,6
3083.945,420,70.91837,4352,16,2.363281,322.3945,76.88281,505.4883,6
3084.824,420,68.11224,4352,12,2.363281,322.3945,84.32812,498.043,6
3083.945,420,68.59296,4352,8,2.363281,322.3945,84.57031,497.8008,6
3083.961,420,71.39175,4352,10,2.371094,322.3867,78.11328,504.2578,6
3083.945,420,66.49616,4352,11,2.371094,322.3945,82.51172,499.8516,6
3084.824,420,67.59494,4352,11,2.371094,322.3945,80.32422,502.0391,6
3083.066,420,69.13265,4352,13,2.371094,322.3945,80.72266,501.6406,6
3084.824,420,68.11224,4352,9,2.371094,322.3945,76.17188,506.1914,6
3083.066,420,67.5063,4352,12,2.371094,322.3945,81.46094,500.9023,6
3083.945,420,66.41414,4352,12,2.371094,322.3945,78.73047,503.6328,6
3083.945,420,68.60759,4352,16,2.371094,322.3945,82.92188,499.4414,6
3084.824,420,65.81633,4352,13,2.371094,322.3945,79.24219,503.1211,6
3083.945,420,62.53165,4352,15,2.371094,322.3945,87.35547,495.0078,6
3083.945,420,66.33166,4352,17,2.371094,322.3945,79.10938,503.2539,6
3083.066,420,62.53165,4352,12,2.371094,322.3945,80.70703,501.6562,6
3084.824,420,56.03015,4352,10,2.371094,322.3945,79.98047,502.3828,6
3083.945,420,57.93451,4352,10,2.371094,322.3945,79.23828,503.125,6
3084.824,420,62.59542,4352,14,2.371094,322.3945,76.09766,506.2656,6
3083.066,420,65.7289,4352,12,2.371094,322.3945,80.98047,501.3828,6
3084.824,420,68.79795,4352,15,2.371094,322.3945,77.16406,505.1992,6
3083.945,420,66.75192,4352,9,2.371094,322.3945,82.06641,500.2969,6
3083.945,420,67.4359,4352,9,2.371094,322.3945,81.28906,501.0742,6
3083.066,420,67.34694,4352,11,2.371094,322.3945,82.05469,500.3086,6
3083.066,420,67.51269,4352,11,2.378906,322.3867,84.12109,498.2422,6
3083.945,420,67.7665,4352,14,2.378906,322.3945,80.53516,501.8203,6
3084.824,420,67.34694,4352,11,2.378906,322.3945,81.6875,500.668,6
3083.945,420,67.60204,4384,10,2.378906,322.3945,83.10547,499.25,6
3083.945,420,65.5527,4384,11,2.378906,322.3945,79.23047,503.125,6
3084.824,420,68.17043,4384,8,2.378906,322.3945,79.13672,503.2188,6
3083.945,420,67.26343,4384,9,2.378906,322.3945,81.25781,501.0977,6
3084.824,420,67.59494,4384,11,2.378906,322.3945,80.98828,501.3672,6
3084.824,420,65.82915,4384,8,2.378906,322.3945,81.66406,500.6914,6
3083.066,420,70.36082,4384,13,2.378906,322.3945,78.33984,504.0156,6
3083.945,420,70.63291,4384,11,2.378906,322.3945,79.80859,502.5469,6
3083.945,420,68.10127,4384,14,2.378906,322.3945,78.85547,503.5,6
3084.824,420,65.13995,4384,9,2.378906,322.3945,80.78906,501.5664,6
3084.824,420,67.17172,4384,9,2.378906,322.3945,79.83594,502.5195,6
3083.945,420,67.7665,4384,8,2.378906,322.3945,76.28906,506.0664,6
3084.824,420,67.35219,4384,10,2.378906,322.3945,81.66406,500.6914,6
3083.066,420,68.27411,4352,13,2.378906,322.3945,81.17578,501.1797,6
3083.945,420,66.83544,4352,10,2.378906,322.3945,80.22266,502.1328,6
3083.945,420,56.99746,4352,10,2.378906,322.3945,81.94531,500.4102,6
3084.824,420,65.15152,4352,12,2.378906,322.3945,77.375,504.9805,6
3083.945,420,65.31646,4352,9,2.378906,322.3945,80.29688,502.0586,6
3083.945,420,64.14141,4352,10,2.378906,322.3945,78.15234,504.2031,6
3084.836,420,56.2341,4352,5,2.378906,322.3945,75.50391,506.8516,6
3083.941,420,50.36855,4352,7,2.386719,322.3867,77.46094,504.8945,6
3083.941,420,58.98734,4352,9,2.386719,322.3945,80.98438,501.3633,6
3083.941,420,69.15167,4352,13,2.386719,322.3945,79.07031,503.2773,6
3084.82,420,65.82278,4352,13,2.386719,322.3945,79.30469,503.043,6
3083.062,420,69.30946,4352,11,2.386719,322.3945,82.57812,499.7695,6
3083.062,420,68.8946,4352,10,2.386719,322.3945,78.41797,503.9297,6
3084.82,420,67.25888,4352,10,2.386719,322.3945,78.49609,503.8516,6
3084.82,420,69.87342,4352,11,2.386719,322.3945,84.83984,497.5078,6
3084.836,420,68.06283,4352,9,2.386719,322.3945,79.70312,502.6445,6
3084.82,420,67.85714,4352,13,2.386719,322.3945,80.87891,501.4688,6
3084.82,420,66.24365,4352,11,2.394531,322.3867,77.76953,504.5781,6
3083.062,420,67.01031,4384,13,2.394531,322.3945,78.08594,504.2539,6
3082.184,420,65.65657,4384,8,2.394531,322.3945,81.58203,500.7578,6
3082.184,420,67.77494,4384,10,2.394531,322.3945,77.24219,505.0977,6
3084.422,420,66.32391,4384,11,2.394531,322.3945,82.11719,500.2227,6
3085.316,420,67.43003,4320,6,2.394531,322.3945,81.375,500.9648,6
3085.301,421,65.47315,4320,11,2.394531,322.3945,77.10938,505.2305,6
3084.422,422,65.90331,4320,7,2.394531,322.3945,80.06641,502.2734,6
3082.664,422,67.52577,4320,11,2.402344,322.3945,74.32422,508.0078,6
3084.422,422,69.64286,4320,12,2.402344,322.3945,78.30469,504.0273,6
3085.301,422,66.15385,4320,13,2.402344,322.3945,83.36719,498.9648,6
3085.316,422,67.59494,4320,9,2.402344,322.3945,78.60156,503.7305,6
3084.422,422,65.13995,4320,10,2.402344,322.3945,83.23828,499.0938,6
3084.422,422,66.66667,4320,13,2.402344,322.3945,80.91797,501.4141,6
3084.422,421,70.20202,4320,9,2.402344,322.3945,80.22266,502.1094,6
3083.543,421,65.98985,4320,13,2.402344,322.3945,80.44531,501.8867,6
3085.301,421,66.15776,4320,9,2.402344,322.3945,76.07031,506.2617,6
3085.301,421,63.47607,4320,10,2.402344,322.3945,84.51953,497.8125,6
3084.422,421,62.0603,4320,14,2.402344,322.3945,80.90234,501.4297,6
3085.301,421,63.18408,4320,17,2.402344,322.3945,80.15625,502.1758,6
3085.301,421,56.03015,4320,9,2.402344,322.3945,78.17969,504.1523,6
3082.664,422,53.13283,4320,13,2.542969,322.3945,77.49219,504.6992,6
3084.438,422,61.80905,4320,13,2.542969,322.3945,78.73828,503.4531,6
3085.242,422,68.47545,4320,9,2.542969,322.3945,76.85156,505.3398,6
3083.484,422,66.92112,4320,10,2.542969,322.3945,71.15625,511.0352,6
3085.242,422,66.41221,4320,11,2.542969,322.3945,73.28516,508.9062,6
3084.363,422,67.01299,4320,8,2.542969,322.3945,75.67578,506.5156,6
3085.242,422,66.58098,4320,8,2.550781,322.3945,76.48828,505.6953,6
3083.484,422,68.47545,4320,14,2.550781,322.3945,78.52344,503.6602,6
3084.363,422,69.07216,4320,9,2.550781,322.3945,78.25781,503.9258,6
3085.242,422,65.12821,4320,14,2.550781,322.3945,82.86328,499.3203,6
3085.242,421,69.48718,4320,8,2.550781,322.3945,78.81641,503.3672,6
3085.242,421,67.68448,4320,8,2.550781,322.3945,73.58594,508.5977,6
3084.363,421,64.58333,4320,11,2.550781,322.3945,79.125,503.0586,6
3085.301,421,65.20619,4320,11,2.550781,322.3945,75.91406,506.2695,6
3084.422,421,65.7289,4320,5,2.550781,322.3945,76.62109,505.5625,6
3084.422,421,69.89796,4320,11,2.550781,322.3945,77.51953,504.6641,6
3084.438,421,68.52792,4320,14,2.550781,322.3945,74.61719,507.5664,6
3084.422,422,68.0203,4320,11,2.550781,322.3945,73.35938,508.8242,6
3084.422,422,67.5063,4352,15,2.558594,322.3945,76.26953,505.9062,6
3084.438,422,66.91919,4352,12,2.558594,322.3945,77.76172,504.4141,6
3085.301,422,67.8392,4352,11,2.558594,322.3945,73.48828,508.6875,6
3084.422,422,71.20823,4352,12,2.558594,322.3945,74.01172,508.1641,6
3085.301,422,69.28934,4352,7,2.558594,322.3945,73.88281,508.293,6
3084.438,422,66.83805,4320,10,2.558594,322.3945,75.4375,506.7383,6
3085.301,422,67.77494,4320,9,2.558594,322.3945,77.10938,505.0664,6
3084.422,422,66.41221,4320,13,2.558594,322.3945,69.91797,512.2578,6
3083.543,422,66.92308,4320,12,2.558594,322.3945,71.92969,510.2461,6
3085.301,422,62.62626,4320,12,2.558594,322.3945,77.53906,504.6367,6
3085.301,422,61.0,4352,9,2.558594,322.3945,75.13672,507.0391,6
3085.301,422,60.90226,4352,15,2.558594,322.3945,74.01953,508.1562,6
3085.301,422,55.80808,4352,10,2.558594,322.3945,72.90234,509.2734,6
3084.422,422,61.77215,4352,13,2.558594,322.3945,79.03906,503.1367,6
3084.422,422,65.22843,4352,14,2.558594,322.3945,78.55469,503.6211,6
3085.301,422,68.78173,4352,10,2.558594,322.3945,79.48828,502.6875,6
3085.301,422,66.0804,4352,9,2.558594,322.3945,77.09375,505.082,6
3084.422,422,66.75258,4352,9,2.558594,322.3945,72.82812,509.3477,6
3084.422,422,68.29897,4352,7,2.558594,322.3945,73.80469,508.3711,6
3084.422,422,67.5063,4352,12,2.558594,322.3945,79.55859,502.6172,6
3085.301,422,67.92929,4352,7,2.558594,322.3945,79.27734,502.8984,6
3085.301,422,65.47315,4352,10,2.558594,322.3945,71.32031,510.8555,6
3085.301,422,67.00508,4352,9,2.558594,322.3945,73.48438,508.6914,6
3084.422,422,68.63753,4352,11,2.558594,322.3945,73.16406,509.0117,6
3084.422,422,68.01008,4352,11,2.558594,322.3945,75.72266,506.4531,6
3084.422,422,66.41221,4352,9,2.558594,322.3945,79.67578,502.5,6
3085.301,422,70.88608,4352,14,2.558594,322.3945,75.80078,506.375,6
3084.422,422,68.03069,4352,12,2.558594,322.3945,77.0,505.1758,6
3084.422,422,66.41221,4352,8,2.558594,322.3945,75.00391,507.1719,6
3085.316,422,67.18346,4352,8,2.558594,322.3945,74.8125,507.3633,6
3084.422,422,70.35176,4352,10,2.558594,322.3945,78.44141,503.7344,6
3085.301,422,66.75192,4352,12,2.566406,322.3945,73.1875,508.9805,6
3083.543,422,70.95116,4352,13,2.566406,322.3945,76.91016,505.2578,6
3085.301,421,67.92929,4352,10,2.566406,322.3945,78.0625,504.1055,6
3083.484,421,66.07143,4352,7,2.566406,322.3945,76.85547,505.3125,6
3085.242,421,65.82278,4352,8,2.566406,322.3945,73.67188,508.4961,6
3084.363,421,65.82915,4352,8,2.566406,322.3945,71.48438,510.6836,6
3085.242,421,64.97462,4352,11,2.574219,322.3945,78.82812,503.332,6
3084.363,421,64.46701,4352,12,2.574219,322.3945,81.73438,500.4258,6
3085.301,421,65.65657,4352,19,2.574219,322.3945,77.8125,504.3477,6
3082.664,422,61.11111,4352,11,2.574219,322.3945,73.87891,508.2812,6
3084.422,421,58.08081,4352,19,2.574219,322.3945,77.72656,504.4336,6
3084.422,421,55.77889,4320,12,2.574219,322.3945,77.07812,505.082,6
3084.422,421,55.47074,4320,11,2.574219,322.3945,78.1875,503.9727,6
3085.301,421,67.8392,4320,10,2.574219,322.3945,80.60156,501.5586,6
3085.301,421,67.86632,4320,11,2.574219,322.3945,75.35156,506.8086,6
3085.301,422,71.79487,4320,16,2.574219,322.3945,79.89062,502.2695,6
3085.301,422,68.87755,4320,11,2.574219,322.3945,78.51172,503.6484,6
3085.301,422,65.89147,4320,10,2.574219,322.3945,77.48828,504.6719,6
3084.422,422,67.00508,4320,17,2.574219,322.3945,77.71875,504.4414,6
3085.301,422,68.5422,4320,12,2.574219,322.3945,74.41406,507.7461,6
3084.422,422,68.20513,4320,15,2.574219,322.3945,73.5,508.6602,6
3085.301,422,68.87755,4320,14,2.574219,322.3945,74.29688,507.8633,6
3083.543,422,67.4359,4320,12,2.574219,322.3945,79.32812,502.832,6
3084.422,422,68.11224,4352,10,2.574219,322.3945,72.55469,509.6055,6
3085.301,422,70.0,4352,6,2.574219,322.3945,77.61328,504.5469,6
3083.543,422,66.92112,4352,9,2.574219,322.3945,76.82422,505.3359,6
3085.301,422,68.79795,4352,20,2.574219,322.3945,76.02734,506.1328,6
3085.301,422,68.86076,4352,12,2.574219,322.3945,74.01172,508.1484,6
3084.422,422,65.90909,4352,11,2.574219,322.3945,76.47656,505.6836,6
3084.422,422,69.23077,4352,14,2.574219,322.3945,72.625,509.5352,6
3085.242,422,68.5422,4352,12,2.574219,322.3945,76.23438,505.9258,6
3084.363,422,67.43003,4352,10,2.574219,322.3945,75.54688,506.6133,6
3083.543,422,65.56962,4352,11,2.574219,322.3945,72.59766,509.5625,6
3084.422,422,67.59494,4352,17,2.574219,322.3945,79.94141,502.2188,6
3084.422,422,67.68448,4352,16,2.574219,322.3945,78.48047,503.6797,6
3084.422,422,69.36709,4352,8,2.574219,322.3945,72.35938,509.8008,6
3082.664,422,68.27411,4352,7,2.574219,322.3945,74.40625,507.7539,6
3085.301,422,65.3944,4352,10,2.574219,322.3945,71.8125,510.3477,6
3084.422,422,66.91729,4352,14,2.574219,322.3945,73.64844,508.5117,6
3085.301,422,65.3944,4352,11,2.574219,322.3945,75.25391,506.9062,6
3084.422,422,61.55779,4352,7,2.574219,322.3945,73.74609,508.4141,6
3084.422,422,59.5,4352,13,2.574219,322.3945,78.84766,503.3125,6
3085.316,422,55.88972,4384,12,2.574219,322.3945,78.99219,503.168,6
3085.258,422,61.69666,4384,9,2.574219,322.3945,75.00781,507.1523,6
3084.363,422,68.5422,4384,14,2.574219,322.3945,80.30859,501.8516,6
3084.363,422,67.4359,4384,15,2.574219,322.3945,74.0625,508.0977,6
3084.363,422,68.38046,4384,14,2.574219,322.3945,71.87891,510.2812,6
3085.242,422,64.72081,4384,11,2.574219,322.3945,74.67969,507.4805,6
