audio_classification_rpi_mem.committed_Committed_AS,audio_classification_rpi_system.active_processes_active,audio_classification_rpi_system.cpu_user,audio_classification_rpi_system.file_nr_used_used,audio_classification_rpi_system.processes_running,audio_classification_rpi_system.ram_buffers,audio_classification_rpi_system.ram_cached,audio_classification_rpi_system.ram_free,audio_classification_rpi_system.ram_used,Target
3179.223,435,11.91067,4608,2,6.828125,222.125,142.98047,535.1953,5
3179.223,435,12.903226,4608,3,6.828125,222.125,142.98047,535.1953,5
3179.223,435,12.254902,4608,2,6.828125,222.125,142.98047,535.1953,5
3179.223,435,9.62963,4608,2,6.828125,222.125,142.98047,535.1953,5
3179.223,435,10.282776,4608,2,6.828125,222.125,143.22656,534.9492,5
3179.223,435,9.74359,4608,3,6.828125,222.125,143.46875,534.707,5
3179.223,435,10.687023,4608,2,6.828125,222.125,143.47266,534.7031,5
3179.223,435,10.12987,4608,3,6.828125,222.125,143.22656,534.9492,5
3179.223,435,10.810811,4608,2,6.828125,222.125,143.22656,534.9492,5
3179.223,435,10.864198,4608,6,6.828125,222.125,143.22656,534.9492,5
3179.223,435,10.757946,4608,2,6.828125,222.125,143.22656,534.9492,5
3179.223,435,13.118812,4608,2,6.835938,222.1172,143.22656,534.9492,5
3179.223,435,11.025641,4608,3,6.835938,222.125,143.22656,534.9414,5
3179.223,435,10.126582,4608,3,6.835938,222.125,143.22656,534.9414,5
3179.223,435,9.043928,4608,3,6.835938,222.125,142.98047,535.1875,5
3179.223,435,11.881188,4608,2,6.835938,222.125,142.98047,535.1875,5
3179.223,435,12.5,4608,3,6.835938,222.125,142.98047,535.1875,5
3179.223,435,11.491443,4608,2,6.835938,222.125,142.98047,535.1875,5
3179.223,435,10.02445,4608,2,6.835938,222.125,142.98047,535.1875,5
3179.223,435,11.5,4608,2,6.835938,222.125,142.98047,535.1875,5
3179.223,433,8.905852,4608,4,6.835938,222.125,142.98047,535.1875,5
3179.223,433,10.512821,4608,2,6.835938,222.125,142.98047,535.1875,5
3179.223,434,13.350126,4608,4,6.835938,222.125,142.98047,535.1875,5
3179.223,434,11.809045,4608,2,6.835938,222.125,142.98047,535.1875,5
3179.223,434,11.166253,4608,3,6.835938,222.125,142.98047,535.1875,5
3179.223,434,11.165049,4608,2,6.835938,222.125,142.98047,535.1875,5
3179.223,434,10.552764,4608,2,6.835938,222.125,142.98047,535.1875,5
3179.223,435,15.11335,4608,2,6.835938,222.125,142.98047,535.1875,5
3179.223,435,9.511568,4608,3,6.84375,222.125,142.98047,535.1797,5
3179.223,435,10.485934,4608,2,6.84375,222.125,142.98047,535.1797,5
3179.223,435,13.5,4576,6,6.84375,222.125,142.73438,535.4258,5
3179.223,435,11.471322,4576,2,6.84375,222.125,142.73438,535.4258,5
3179.223,435,14.320988,4576,2,6.84375,222.125,142.73438,535.4258,5
3179.223,435,9.708738,4576,3,6.84375,222.125,142.73438,535.4258,5
3179.223,435,7.751938,4576,4,6.84375,222.125,142.73438,535.4258,5
3179.223,435,10.891089,4576,2,6.84375,222.125,142.73438,535.4258,5
3179.223,435,9.414758,4576,4,6.851562,222.125,142.73438,535.418,5
3179.223,435,10.406091,4576,7,6.851562,222.125,142.73438,535.418,5
3179.223,435,13.0,4576,2,6.851562,222.125,142.73438,535.418,5
3179.223,435,9.90099,4576,3,6.851562,222.125,142.73438,535.418,5
3179.223,435,10.864198,4576,2,6.851562,222.125,142.73438,535.418,5
3179.223,435,10.714286,4576,4,6.851562,222.125,142.73438,535.418,5
3179.223,435,10.824742,4576,3,6.851562,222.125,142.73438,535.418,5
3179.223,435,13.11054,4576,3,6.851562,222.125,142.73438,535.418,5
3179.223,435,10.178117,4576,3,6.851562,222.125,142.51562,535.6367,5
3179.223,435,11.335013,4576,2,6.851562,222.125,142.51562,535.6367,5
3179.223,435,11.027569,4576,3,6.851562,222.125,142.51562,535.6367,5
3179.223,435,9.585492,4576,2,6.851562,222.125,142.51562,535.6367,5
3179.223,435,9.895833,4576,3,6.851562,222.125,142.76562,535.3867,5
3179.223,435,8.549223,4576,2,6.851562,222.125,142.96094,535.1914,5
3179.223,435,9.278351,4576,3,6.851562,222.125,143.01172,535.1406,5
3179.223,435,10.43257,4576,2,6.851562,222.125,142.76562,535.3867,5
3179.223,435,11.616162,4576,3,6.851562,222.125,143.01172,535.1406,5
3179.223,434,12.967581,4576,2,6.851562,222.125,143.01172,535.1406,5
3179.223,434,10.75,4576,3,6.851562,222.125,142.76562,535.3867,5
3179.223,434,11.053985,4608,2,6.851562,222.125,142.76562,535.3867,5
3179.223,434,9.043928,4608,3,6.851562,222.125,142.76562,535.3867,5
3179.223,434,9.326425,4608,2,6.851562,222.125,142.51953,535.6328,5
3180.426,437,11.825193,4608,6,6.851562,222.125,142.51953,535.6328,5
3179.223,434,11.253197,4608,2,6.851562,222.4258,142.27344,535.5781,5
3179.223,434,11.940299,4608,3,6.851562,222.4258,142.27344,535.5781,5
3179.223,434,11.720698,4608,2,6.851562,222.4258,142.27344,535.5781,5
3179.223,434,13.065327,4608,3,6.851562,222.4258,142.27344,535.5781,5
3179.223,434,8.439898,4608,5,6.851562,222.4258,142.27344,535.5781,5
3179.223,434,12.010444,4608,2,6.859375,222.418,142.27344,535.5781,5
3179.223,434,9.560724,4608,2,6.859375,222.4258,142.27344,535.5703,5
3179.223,434,9.974425,4608,3,6.859375,222.4258,142.27344,535.5703,5
3179.223,434,9.693878,4608,2,6.859375,222.4258,142.27344,535.5703,5
3179.223,434,11.720698,4608,2,6.859375,222.4258,142.27344,535.5703,5
3179.223,434,13.613861,4608,6,6.859375,222.4258,142.27344,535.5703,5
3179.223,434,10.606061,4608,3,6.859375,222.4258,142.27344,535.5703,5
3179.223,434,10.852713,4608,2,6.859375,222.4258,142.02734,535.8164,5
3179.223,434,11.794872,4608,4,6.859375,222.4258,142.02734,535.8164,5
3179.223,434,9.254499,4608,2,6.859375,222.4258,142.02734,535.8164,5
3179.223,434,9.793814,4608,3,6.859375,222.4258,142.02734,535.8164,5
3179.223,434,11.246944,4608,3,6.859375,222.4258,141.53516,536.3086,5
3179.223,434,10.97561,4608,2,6.859375,222.4258,141.53516,536.3086,5
3179.223,434,9.487179,4608,3,6.859375,222.4258,141.53516,536.3086,5
3179.223,434,7.435897,4608,3,6.859375,222.4258,141.53516,536.3086,5
3179.223,434,10.103627,4608,2,6.859375,222.4258,141.53516,536.3086,5
3179.223,434,11.538462,4608,4,6.859375,222.4258,141.73047,536.1133,5
3179.223,434,9.94898,4608,2,6.859375,222.4258,141.53516,536.3086,5
3179.223,434,10.621762,4608,2,6.859375,222.4258,141.28906,536.5547,5
3179.223,434,12.408759,4608,3,6.859375,222.4258,141.28906,536.5547,5
3179.223,434,11.055276,4608,2,6.859375,222.4258,141.23828,536.6055,5
3179.223,434,13.471503,4608,2,6.859375,222.4258,141.48438,536.3594,5
3179.223,434,9.793814,4608,4,6.867188,222.418,141.78125,536.0625,5
3179.223,434,9.768638,4640,2,6.867188,222.4258,141.28906,536.5469,5
3179.223,434,9.693878,4640,4,6.867188,222.4258,141.28906,536.5469,5
3179.223,434,11.479592,4608,2,6.867188,222.4258,141.48438,536.3516,5
3179.223,434,11.450382,4608,2,6.867188,222.4258,141.78125,536.0547,5
3179.223,434,12.682927,4608,3,6.867188,222.4258,141.97656,535.8594,5
3179.223,434,9.61039,4608,2,6.867188,222.4258,141.78125,536.0547,5
3179.223,434,9.067358,4608,2,6.867188,222.4258,141.78125,536.0547,5
3179.223,434,9.375,4608,2,6.867188,222.4258,141.53516,536.3008,5
3179.223,434,11.479592,4608,2,6.867188,222.4258,141.73047,536.1055,5
3179.223,434,12.371134,4608,3,6.867188,222.4258,141.78125,536.0547,5
3179.223,434,11.959288,4608,2,6.875,222.4258,141.53516,536.293,5
3179.223,434,9.230769,4608,3,6.875,222.4258,141.53516,536.293,5
3179.223,434,12.158809,4608,2,6.875,222.4258,141.53516,536.293,5
3179.223,434,9.278351,4608,3,6.875,222.4258,141.53516,536.293,5
3179.223,434,11.369509,4608,2,6.875,222.4258,141.53516,536.293,5
3179.223,434,12.311558,4608,2,6.875,222.4258,141.53516,536.293,5
3179.223,434,11.586902,4608,2,6.875,222.4258,141.53516,536.293,5
3179.223,434,11.386139,4608,3,6.875,222.4258,141.53516,536.293,5
3179.223,434,11.793612,4608,2,6.875,222.4258,141.53516,536.293,5
3179.223,434,11.435523,4608,4,6.875,222.4258,141.53516,536.293,5
3179.223,434,7.49354,4608,2,6.875,222.4258,141.53516,536.293,5
3179.223,434,8.997429,4608,3,6.875,222.4258,141.31641,536.5117,5
3179.223,434,9.414758,4608,2,6.875,222.4258,141.31641,536.5117,5
3179.223,434,11.25,4608,2,6.875,222.4258,141.31641,536.5117,5
3179.223,434,11.75,4608,3,6.875,222.8789,141.31641,536.0586,5
3179.223,434,12.745098,4608,2,6.875,222.8789,141.31641,536.0586,5
3179.223,434,10.539216,4608,2,6.875,222.8789,141.51172,535.8633,5
3179.223,434,10.776942,4608,3,6.875,222.8789,141.31641,536.0586,5
3179.223,434,9.302326,4608,2,6.875,222.8789,141.31641,536.0586,5
3179.223,434,9.511568,4608,4,6.875,222.8789,141.5625,535.8125,5
3179.223,434,11.392405,4608,2,6.882812,222.8789,141.51172,535.8555,5
3179.223,434,10.864198,4608,3,6.882812,222.8789,141.31641,536.0508,5
3179.223,433,12.158809,4608,2,6.882812,222.8789,141.31641,536.0508,5
3179.223,433,10.173697,4608,2,6.882812,222.8789,141.5625,535.8047,5
3179.223,433,10.31941,4608,5,6.882812,222.8789,141.5625,535.8047,5
3179.223,433,12.919897,4608,2,6.882812,222.8789,141.75781,535.6094,5
3179.223,433,9.462916,4608,3,6.882812,222.8789,141.80859,535.5586,5
3179.223,433,9.87013,4608,3,6.882812,222.8789,142.00391,535.3633,5
3179.223,433,9.823678,4608,2,6.882812,222.8789,142.05469,535.3125,5
3179.223,433,11.940299,4608,2,6.882812,222.8789,141.80859,535.5586,5
3179.223,433,11.662531,4608,2,6.882812,222.8789,141.80859,535.5586,5
3179.223,433,10.0,4608,2,6.882812,222.8789,141.80859,535.5586,5
3179.223,433,11.219512,4608,3,6.882812,222.8789,142.00391,535.3633,5
3179.223,433,11.25,4608,2,6.882812,222.8789,142.05469,535.3125,5
3179.223,433,11.868687,4608,3,6.882812,222.8789,142.25,535.1172,5
3179.223,433,13.486005,4608,2,6.882812,222.8789,141.80859,535.5586,5
3179.223,433,10.913706,4608,2,6.882812,222.8789,141.80859,535.5586,5
3179.223,433,12.406948,4608,2,6.890625,222.8789,141.80859,535.5508,5
3179.223,432,11.002445,4608,5,6.890625,222.8789,141.80859,535.5508,5
3179.223,432,11.219512,4608,3,6.890625,222.8789,141.80859,535.5508,5
3179.223,432,12.718204,4608,2,6.890625,222.8789,142.00391,535.3555,5
3179.223,432,11.794872,4608,2,6.890625,222.8789,142.05469,535.3047,5
3179.223,432,9.768638,4608,2,6.890625,222.8789,142.05469,535.3047,5
3179.223,432,9.823678,4608,2,6.890625,222.8789,142.05469,535.3047,5
3179.223,432,12.0,4608,2,6.890625,222.8789,142.05469,535.3047,5
3179.223,432,11.881188,4608,2,6.890625,222.8789,142.05469,535.3047,5
3179.223,432,14.914425,4608,2,6.890625,222.8789,142.05469,535.3047,5
3179.223,432,11.604938,4608,2,6.890625,222.8789,142.05469,535.3047,5
3179.223,432,9.923664,4608,2,6.890625,222.8789,142.05469,535.3047,5
3179.223,432,10.282776,4608,2,6.890625,222.8789,142.05469,535.3047,5
3179.223,432,10.687023,4608,2,6.890625,222.8789,142.05469,535.3047,5
3179.223,432,14.105793,4608,3,6.890625,222.8789,142.05469,535.3047,5
3179.223,432,10.148515,4608,2,6.898438,222.8789,142.05469,535.2969,5
3179.223,432,11.881188,4608,2,6.898438,222.8789,141.5625,535.7891,5
3179.223,432,12.5,4608,2,6.898438,222.8828,141.5625,535.7852,5
3179.223,431,11.779449,4608,2,6.898438,222.8828,141.5625,535.7852,5
3179.223,431,11.675127,4608,2,6.898438,222.8828,141.5625,535.7852,5
3179.223,431,11.340206,4608,2,6.898438,222.8828,141.31641,536.0312,5
3179.223,431,10.552764,4608,2,6.898438,222.8828,141.31641,536.0312,5
3179.223,431,12.531328,4608,3,6.90625,222.8828,141.31641,536.0234,5
3179.223,431,11.471322,4608,2,6.90625,222.8828,141.07031,536.2695,5
3179.223,431,12.530713,4576,2,6.90625,222.8828,141.07031,536.2695,5
3179.223,431,13.399504,4576,2,6.90625,222.8828,141.07031,536.2695,5
3179.223,431,11.809045,4576,2,6.90625,222.8828,141.07031,536.2695,5
3179.223,431,9.669211,4576,2,6.90625,222.8828,141.07031,536.2695,5
3179.223,431,11.025641,4576,2,6.90625,222.8828,141.07031,536.2695,5
3179.223,431,10.526316,4576,3,6.90625,222.8828,141.07031,536.2695,5
3179.223,431,10.10101,4576,2,6.90625,222.8828,141.07031,536.2695,5
3179.223,431,9.74359,4576,5,6.90625,222.8828,141.07031,536.2695,5
3179.223,432,8.505155,4576,2,6.90625,222.8828,141.07031,536.2695,5
3179.223,432,9.536082,4576,2,6.90625,222.8828,141.07031,536.2695,5
3179.223,430,11.025641,4576,3,6.90625,222.8828,141.07031,536.2695,5
3179.223,430,12.436548,4576,5,6.90625,222.8828,141.07031,536.2695,5
3179.223,430,13.299233,4576,2,6.90625,222.8828,140.82422,536.5156,5
3179.223,430,12.623762,4576,2,6.90625,222.8828,140.82422,536.5156,5
3179.223,430,13.602015,4576,2,6.90625,222.8828,140.82422,536.5156,5
3179.223,430,10.025707,4576,2,6.90625,222.8828,140.57812,536.7617,5
3179.223,430,9.585492,4576,2,6.90625,222.8828,140.35938,536.9805,5
3179.223,430,11.282051,4544,2,6.90625,222.8828,140.35938,536.9805,5
3179.223,430,10.886076,4544,2,6.90625,222.8828,140.35938,536.9805,5
3179.223,430,10.886076,4544,2,6.90625,222.8828,140.35938,536.9805,5
3179.223,430,11.055276,4576,3,6.90625,222.8828,140.35938,536.9805,5
3179.223,430,10.945274,4576,2,6.90625,222.8828,140.35938,536.9805,5
3179.223,430,12.846348,4576,2,6.90625,222.8828,140.35938,536.9805,5
3179.223,430,9.511568,4576,2,6.90625,222.8828,140.35938,536.9805,5
3179.223,430,11.989796,4576,2,6.90625,222.8828,140.35938,536.9805,5
3179.223,430,9.511568,4576,3,6.90625,222.8828,140.35938,536.9805,5
3179.223,430,12.531969,4576,2,6.90625,222.8828,140.35938,536.9805,5
3179.223,430,10.632911,4576,2,6.90625,222.8828,140.35938,536.9805,5
3179.223,430,14.824121,4576,2,6.90625,222.8828,140.35938,536.9805,5
3179.223,430,11.75,4576,2,6.90625,222.8828,140.35938,536.9805,5
3179.223,430,10.831234,4576,2,6.90625,222.8828,140.35938,536.9805,5
3179.223,430,10.43257,4576,2,6.90625,222.8828,140.35938,536.9805,5
3179.223,430,9.536082,4576,4,6.914062,222.875,140.35938,536.9805,5
3179.223,430,11.825193,4576,2,6.914062,222.8828,140.35938,536.9727,5
3179.223,430,10.126582,4576,3,6.914062,222.8828,140.35938,536.9727,5
3179.223,430,10.098522,4576,3,6.914062,222.8828,140.35938,536.9727,5
3179.223,430,11.519608,4576,2,6.914062,222.8828,140.35938,536.9727,5
3179.223,430,8.101266,4576,2,6.914062,222.8828,140.35938,536.9727,5
3179.223,430,15.979381,4576,2,6.914062,222.8828,140.35938,536.9727,5
3179.223,430,9.511568,4576,2,6.914062,222.8828,140.11328,537.2188,5
3179.223,430,9.819121,4576,2,6.921875,222.8828,140.11328,537.2109,5
3179.223,430,10.459184,4576,3,6.921875,222.8828,140.0625,537.2617,5
3179.223,430,11.083123,4576,2,6.921875,222.8828,140.11328,537.2109,5
3179.223,429,12.713936,4576,7,6.921875,222.8828,140.30859,537.0156,5
3179.223,429,14.778325,4576,4,6.921875,222.8828,140.11328,537.2109,5
3179.223,429,9.974425,4576,2,6.921875,222.8828,140.11328,537.2109,5
3179.223,429,10.025707,4576,2,6.929688,222.8828,140.35938,536.957,5
3179.223,429,10.335917,4576,2,6.929688,222.8828,140.35938,536.957,5
3179.223,429,10.025707,4576,2,6.929688,222.8828,140.35938,536.957,5
3179.223,429,12.051282,4576,3,6.929688,222.8828,140.35938,536.957,5
3179.223,429,11.720698,4576,3,6.929688,222.8828,140.35938,536.957,5
3179.223,429,10.948905,4576,2,6.929688,222.8828,140.35938,536.957,5
3179.223,429,11.633663,4576,3,6.929688,222.8828,140.11328,537.2031,5
3179.223,429,9.819121,4576,2,6.929688,222.8828,140.11328,537.2031,5
3179.223,429,10.880829,4608,2,6.929688,222.8828,140.11328,537.2031,5
3179.223,429,10.824742,4608,2,6.929688,222.8828,140.11328,537.2031,5
3179.223,429,9.511568,4608,2,6.929688,222.8828,140.11328,537.2031,5
3179.223,429,10.741688,4608,3,6.929688,222.8828,140.11328,537.2031,5
3179.223,429,11.616162,4608,2,6.929688,222.8828,140.11328,537.2031,5
3179.223,429,11.084337,4608,3,6.929688,222.8828,140.11328,537.2031,5
3179.223,429,10.56701,4608,2,6.929688,222.8828,140.11328,537.2031,5
3179.223,429,9.067358,4608,2,6.929688,222.8828,140.11328,537.2031,5
3179.223,429,10.230179,4608,2,6.929688,222.8828,140.11328,537.2031,5
3179.223,429,10.918114,4608,4,6.929688,222.8828,140.30859,537.0078,5
3179.223,429,12.967581,4608,2,6.929688,222.8828,140.35938,536.957,5
3179.223,429,11.91067,4608,2,6.929688,222.8828,140.55469,536.7617,5
3179.223,429,12.224939,4608,2,6.929688,222.8828,140.60547,536.7109,5
3179.223,429,9.975062,4608,2,6.929688,223.0078,140.60547,536.5859,5
3179.223,429,9.278351,4608,2,6.929688,223.0078,140.60547,536.5859,5
3179.223,429,10.075567,4608,2,6.929688,223.0078,140.60547,536.5859,5
3179.223,429,11.528822,4608,2,6.929688,223.0078,140.60547,536.5859,5
3179.223,429,13.350126,4608,2,6.929688,223.0078,140.60547,536.5859,5
3179.223,429,11.720698,4608,2,6.929688,223.0078,140.60547,536.5859,5
3179.223,429,11.002445,4608,2,6.9375,223.0078,140.60547,536.5781,5
3179.223,429,13.106796,4608,2,6.9375,223.0078,140.60547,536.5781,5
3179.223,429,10.230179,4608,2,6.9375,223.0078,140.60547,536.5781,5
3179.223,429,10.741688,4608,2,6.9375,223.0078,140.60547,536.5781,5
3179.223,429,10.606061,4608,8,6.9375,223.0078,140.60547,536.5781,5
3179.223,429,10.5,4608,2,6.9375,223.0078,140.60547,536.5781,5
3179.223,429,11.720698,4608,2,6.9375,223.0078,140.60547,536.5781,5
3179.223,429,11.940299,4608,2,6.945312,223.0,140.60547,536.5781,5
3179.223,429,13.902439,4608,2,6.945312,223.0078,140.60547,536.5703,5
3179.223,429,12.5,4608,2,6.945312,223.4219,140.60547,536.1562,5
3179.223,429,9.043928,4608,2,6.945312,223.4219,140.60547,536.1562,5
3179.223,429,10.38961,4608,2,6.945312,223.4219,140.60547,536.1562,5
3179.223,429,10.918114,4608,2,6.945312,223.4219,140.60547,536.1562,5
3179.223,429,12.776413,4608,2,6.945312,223.4219,140.60547,536.1562,5
3179.223,429,14.143921,4608,2,6.953125,223.4141,140.60547,536.1562,5
3179.223,429,9.701493,4608,2,6.953125,223.4219,140.60547,536.1484,5
3179.223,429,11.27451,4608,2,6.953125,223.4219,140.60547,536.1484,5
3179.223,429,9.278351,4608,2,6.953125,223.4219,140.60547,536.1484,5
3179.223,429,10.051546,4608,2,6.953125,223.4219,140.60547,536.1484,5
3179.223,429,9.487179,4608,3,6.953125,223.4219,140.60547,536.1484,5
3179.223,429,11.604938,4576,3,6.953125,223.4219,140.60547,536.1484,5
3179.223,429,12.911392,4576,2,6.953125,223.4219,140.60547,536.1484,5
3179.223,429,11.386139,4576,2,6.953125,223.4219,140.60547,536.1484,5
3179.223,429,10.731707,4576,2,6.953125,223.4219,140.60547,536.1484,5
3179.223,429,10.152284,4576,4,6.953125,223.4219,140.60547,536.1484,5
3179.223,429,11.139896,4576,3,6.953125,223.4219,140.60547,536.1484,5
3179.223,429,10.512821,4576,4,6.953125,223.4219,140.60547,536.1484,5
3179.223,429,10.178117,4576,2,6.953125,223.4219,140.60547,536.1484,5
3179.223,429,12.151899,4576,4,6.953125,223.4219,140.60547,536.1484,5
3179.223,429,11.166253,4576,2,6.953125,223.4219,140.35938,536.3945,5
3179.223,429,12.0,4576,2,6.953125,223.4219,140.35938,536.3945,5
3179.223,429,12.408759,4576,2,6.953125,223.4219,140.35938,536.3945,5
3179.223,429,10.858586,4576,4,6.953125,223.4219,140.35938,536.3945,5
3179.223,429,9.74359,4576,2,6.953125,223.4219,140.35938,536.3945,5
3179.223,429,9.848485,4576,4,6.953125,223.4219,140.11328,536.6406,5
3179.223,429,12.21374,4576,2,6.953125,223.4219,140.11328,536.6406,5
3179.223,429,11.442786,4576,2,6.953125,223.4219,140.11328,536.6406,5
3179.223,429,11.881188,4576,2,6.953125,223.4219,140.11328,536.6406,5
3179.223,429,10.344828,4576,2,6.953125,223.4219,140.11328,536.6406,5
3179.223,429,11.166253,4576,2,6.953125,223.4219,139.62109,537.1328,5
3179.223,429,11.42132,4576,4,6.953125,223.4219,139.62109,537.1328,5
3179.223,429,11.282051,4576,2,6.953125,223.4219,139.62109,537.1328,5
3179.223,429,10.941476,4576,3,6.960938,223.4219,139.375,537.3711,5
3179.223,429,10.80402,4576,2,6.960938,223.4219,139.375,537.3711,5
3179.223,429,13.054187,4576,2,6.960938,223.4219,139.375,537.3711,5
3179.223,430,12.009804,4576,2,6.960938,223.4219,139.12891,537.6172,5
3179.223,430,12.009804,4576,2,6.960938,223.4219,139.12891,537.6172,5
3179.223,430,11.330049,4576,2,6.960938,223.4219,139.12891,537.6172,5
3179.223,430,9.923664,4576,4,6.96875,223.4219,138.88281,537.8555,5
3179.223,430,14.066496,4576,2,6.96875,223.4219,138.88281,537.8555,5
3179.223,430,11.111111,4576,3,6.96875,223.4219,138.88281,537.8555,5
3179.223,430,12.244898,4576,2,6.96875,223.4219,138.88281,537.8555,5
3179.223,430,9.230769,4576,2,6.96875,223.4219,139.12891,537.6094,5
3179.223,430,9.768638,4576,2,6.976562,223.4141,139.12891,537.6094,5
3179.223,430,9.020619,4544,3,6.976562,223.4219,139.12891,537.6016,5
3179.223,430,9.067358,4576,2,6.976562,223.4219,138.88281,537.8477,5
3179.223,430,14.030612,4576,3,6.976562,223.4219,138.88281,537.8477,5
3179.223,430,11.253197,4576,3,6.976562,223.4219,138.88281,537.8477,5
3179.223,430,12.311558,4576,3,6.976562,223.4219,138.88281,537.8477,5
3179.223,430,9.974425,4576,2,6.976562,223.4219,138.88281,537.8477,5
3179.223,430,9.768638,4576,2,6.976562,223.4219,138.88281,537.8477,5
3179.223,430,12.403101,4576,2,6.976562,223.4219,138.88281,537.8477,5
3179.223,430,8.951407,4576,2,6.976562,223.4219,138.88281,537.8477,5
3179.223,430,8.717949,4576,3,6.984375,223.4219,138.88281,537.8398,5
3179.223,430,11.42132,4576,5,6.984375,223.4219,138.88281,537.8398,5
3179.223,430,10.858586,4576,2,6.984375,223.4219,138.88281,537.8398,5
3179.469,431,14.105793,4576,4,6.984375,223.4297,138.88281,537.832,5
3179.223,430,13.659794,4576,2,6.984375,223.4844,138.88281,537.7773,5
3179.223,430,10.714286,4576,3,6.984375,223.4844,138.88281,537.7773,5
3179.223,430,9.793814,4576,2,6.984375,223.4844,138.63672,538.0234,5
3179.223,430,10.25641,4576,3,6.984375,223.4844,138.63672,538.0234,5
3179.223,430,11.340206,4576,4,6.992188,223.4844,138.63672,538.0156,5
3179.223,430,12.276215,4576,4,6.992188,223.4844,138.63672,538.0156,5
3179.223,430,12.030075,4576,2,6.992188,223.4844,138.63672,538.0156,5
3179.223,430,11.471322,4576,3,6.992188,223.4844,138.63672,538.0156,5
3179.223,430,10.282776,4576,2,6.992188,223.4844,138.63672,538.0156,5
3179.223,430,9.183673,4576,3,6.992188,223.4844,138.39062,538.2617,5
3179.223,430,8.48329,4576,2,6.992188,223.4844,138.39062,538.2617,5
3179.223,430,12.339332,4576,3,6.992188,223.4844,138.39062,538.2617,5
3179.223,430,9.536082,4576,2,6.992188,223.4844,138.39062,538.2617,5
3179.223,430,12.285012,4576,2,6.992188,223.4844,138.39062,538.2617,5
3179.223,430,12.652068,4576,2,6.992188,223.4844,138.39062,538.2617,5
3179.223,430,12.468828,4576,3,6.992188,223.4844,138.39062,538.2617,5
3179.223,430,11.082474,4576,2,6.992188,223.4844,138.39062,538.2617,5
3179.223,430,9.326425,4576,4,6.992188,223.4844,138.39062,538.2617,5
3179.223,430,10.485934,4576,2,6.992188,223.4844,138.39062,538.2617,5
3179.223,430,8.997429,4576,1,6.992188,223.4844,138.39062,538.2617,5
3179.223,430,10.669975,4576,2,6.992188,223.4844,138.14453,538.5078,5
3179.223,430,11.940299,4576,3,6.992188,223.4844,138.14453,538.5078,5
3179.223,430,12.621359,4576,2,6.992188,223.4844,138.14453,538.5078,5
3179.223,431,9.693878,4576,3,6.992188,223.4844,138.14453,538.5078,5
3179.223,431,9.793814,4576,2,7.0,223.4766,138.09375,538.5586,5
3179.223,431,8.226221,4576,3,7.0,223.4844,138.14453,538.5,5
3179.223,431,10.741688,4576,2,7.0,223.4844,138.33984,538.3047,5
3179.223,431,8.717949,4576,2,7.0,223.4844,138.39062,538.2539,5
3179.223,431,11.358025,4576,2,7.0,223.4844,138.39062,538.2539,5
3179.223,431,11.735941,4576,4,7.0,223.4844,138.39062,538.2539,5
3179.223,430,11.083744,4576,2,7.0,223.4844,138.58594,538.0586,5
3179.223,430,9.326425,4576,2,7.0,223.4844,138.63672,538.0078,5
3179.223,430,8.78553,4576,2,7.0,223.4844,138.63672,538.0078,5
3179.223,430,9.536082,4576,2,7.0,223.4844,138.63672,538.0078,5
3179.223,429,10.594315,4576,2,7.0,223.4844,138.63672,538.0078,5
3179.223,429,10.230179,4576,2,7.0,223.4844,138.63672,538.0078,5
3179.223,429,13.613861,4576,2,7.0,223.4844,138.63672,538.0078,5
3179.223,429,11.566265,4576,3,7.0,223.4844,138.63672,538.0078,5
3179.223,429,9.414758,4576,3,7.0,223.4844,138.63672,538.0078,5
3179.223,428,10.204082,4576,3,7.0,223.4844,138.63672,538.0078,5
3179.223,428,8.461538000000001,4576,2,7.0,223.4844,138.63672,538.0078,5
3179.223,428,10.25641,4576,4,7.0,223.4844,138.88281,537.7617,5
3179.223,428,11.398964,4576,2,7.0,223.4844,139.12891,537.5156,5
3179.223,428,12.713936,4576,2,7.0,223.4844,139.12891,537.5156,5
3179.223,428,12.039312,4576,2,7.0,223.4844,139.12891,537.5156,5
3179.223,428,10.810811,4576,2,7.0,223.4844,139.32422,537.3203,5
3179.223,428,9.487179,4576,3,7.007812,223.4844,139.375,537.2617,5
3179.223,428,11.940299,4576,6,7.007812,223.4844,139.375,537.2617,5
3179.223,428,10.406091,4576,2,7.007812,223.4844,139.375,537.2617,5
3179.223,428,11.278195,4576,2,7.007812,223.4844,139.375,537.2617,5
3179.223,428,11.471322,4576,3,7.007812,223.4844,139.375,537.2617,5
3179.223,428,14.004914,4576,3,7.007812,223.4844,139.62109,537.0156,5
3179.223,428,13.138686,4576,2,7.007812,223.4844,139.81641,536.8203,5
3179.223,428,10.56701,4576,2,7.007812,223.4844,139.86719,536.7695,5
3179.223,428,9.399478,4576,2,7.007812,223.4844,139.86719,536.7695,5
3179.223,428,11.246944,4576,2,7.007812,223.4844,140.11328,536.5234,5
3179.223,428,10.714286,4576,2,7.007812,223.4844,139.62109,537.0156,5
3179.223,428,13.5,4576,2,7.007812,223.4844,139.62109,537.0156,5
3179.223,428,11.691542,4576,2,7.007812,223.4844,139.62109,537.0156,5
3179.223,428,11.793612,4576,2,7.007812,223.4844,139.62109,537.0156,5
