pose_landmarking_rpi_mem.committed_Committed_AS,pose_landmarking_rpi_system.active_processes_active,pose_landmarking_rpi_system.cpu_user,pose_landmarking_rpi_system.file_nr_used_used,pose_landmarking_rpi_system.processes_running,pose_landmarking_rpi_system.ram_buffers,pose_landmarking_rpi_system.ram_cached,pose_landmarking_rpi_system.ram_free,pose_landmarking_rpi_system.ram_used,Target
3240.055,421,75.6962,4320,6,3.828125,147.97266,175.3906,579.9375,10
3240.055,421,76.88442,4320,12,3.835938,147.96484,176.3906,578.9375,10
3240.055,421,69.52141,4320,10,3.835938,147.97266,171.4883,583.832,10
3240.055,421,70.22901,4320,14,3.835938,147.97266,178.8359,576.4844,10
3240.055,421,70.37975,4320,19,3.835938,147.97266,177.1797,578.1406,10
3240.055,421,71.3198,4320,17,3.835938,147.97266,174.0117,581.3086,10
3240.055,421,73.48485,4320,13,3.835938,147.97266,173.4961,581.8242,10
3240.055,421,68.0203,4320,6,3.835938,147.97266,180.2227,575.0977,10
3240.055,421,66.74938,4320,12,3.835938,147.97266,175.6289,579.6914,10
3240.055,421,64.41103,4320,12,3.835938,147.97266,176.4688,578.8516,10
3240.055,421,64.5,4320,14,3.835938,147.97266,176.5664,578.7539,10
3240.055,421,61.30653,4320,15,3.835938,147.97266,174.3789,580.9414,10
3240.055,421,65.03856,4320,13,3.835938,147.97266,174.9492,580.3711,10
3240.055,422,75.38071,4352,10,3.835938,147.97266,176.0898,579.2305,10
3240.055,422,74.93734,4352,11,3.835938,147.97266,173.7539,581.5664,10
3240.055,422,73.5369,4352,12,3.835938,147.97266,175.7617,579.5586,10
3240.055,422,69.03553,4352,15,3.835938,147.97656,176.8945,578.4219,10
3240.055,422,70.33248,4352,16,3.835938,147.97656,172.7734,582.543,10
3240.055,422,73.36683,4352,10,3.835938,147.97656,177.9219,577.3945,10
3240.055,422,73.04786,4352,13,3.835938,147.97656,176.4766,578.8398,10
3240.055,422,73.61809,4352,11,3.835938,147.97656,172.5781,582.7383,10
3240.055,422,70.43702,4352,13,3.835938,147.97656,174.9023,580.4141,10
3240.055,422,69.69697,4352,11,3.835938,147.97656,180.7539,574.5625,10
3240.055,422,70.27708,4352,11,3.835938,147.97656,179.8828,575.4336,10
3240.055,422,72.58883,4352,8,3.835938,147.97656,175.2656,580.0508,10
3240.055,422,70.99237,4352,9,3.835938,147.97656,172.0117,583.3047,10
3240.055,422,70.66327,4352,9,3.835938,147.97656,174.1836,581.1328,10
3240.055,422,70.12658,4352,10,3.835938,147.97656,175.4531,579.8633,10
3240.055,422,71.09974,4352,14,3.835938,147.97656,177.7344,577.582,10
3240.055,422,70.9596,4352,11,3.835938,147.97656,173.9609,581.3555,10
3240.055,422,70.76923,4352,12,3.835938,147.97656,180.6133,574.7031,10
3240.055,422,73.79135,4352,10,3.835938,147.97656,176.75,578.5664,10
3240.055,422,73.75,4352,9,3.835938,147.97656,171.9844,583.332,10
3240.055,422,72.08122,4352,12,3.835938,147.97656,173.2227,582.0938,10
3240.055,422,68.34171,4352,12,3.835938,147.97656,173.4688,581.8477,10
3240.055,422,69.38776,4352,8,3.84375,147.96875,175.3672,579.9492,10
3240.055,422,73.23232,4352,13,3.84375,147.97656,172.6289,582.6797,10
3240.055,422,65.31646,4352,13,3.84375,147.97656,170.6133,584.6953,10
3240.055,422,65.49118,4352,15,3.84375,147.97656,171.9961,583.3125,10
3240.055,422,68.09045,4352,9,3.84375,147.97656,172.3633,582.9453,10
3240.055,422,65.0,4352,10,3.84375,147.97656,173.2578,582.0508,10
3240.055,422,59.54774,4352,12,3.84375,147.97656,176.0469,579.2617,10
3240.055,422,63.29114,4352,11,3.84375,147.97656,173.6406,581.668,10
3240.055,422,70.70707,4352,15,3.84375,147.97656,170.0312,585.2773,10
3240.055,421,72.01018,4352,10,3.84375,147.97656,170.8203,584.4883,10
3240.055,421,71.42857,4352,11,3.84375,147.97656,168.8516,586.457,10
3240.055,421,74.1688,4352,15,3.84375,147.97656,175.1055,580.2031,10
3240.055,421,68.78173,4352,12,3.84375,147.97656,172.5898,582.7188,10
3240.055,421,66.49874,4352,15,3.84375,147.97656,174.7344,580.5742,10
3240.055,421,75.06361,4352,7,3.84375,147.97656,171.1953,584.1133,10
3240.055,421,74.0458,4352,12,3.84375,147.97656,173.3828,581.9258,10
3240.055,421,74.55471,4352,9,3.84375,147.97656,173.7227,581.5859,10
3240.055,421,74.05542,4384,11,3.84375,147.97656,174.6953,580.6133,10
3240.055,421,69.97455,4384,14,3.84375,147.97656,174.7969,580.5117,10
3240.055,421,71.42857,4384,9,3.84375,147.97656,176.6836,578.625,10
3240.055,421,71.68367,4384,12,3.84375,147.97656,178.1211,577.1875,10
3240.055,421,73.67089,4352,14,3.84375,147.97656,175.4805,579.8281,10
3240.055,421,73.35025,4352,8,3.84375,147.97656,175.5625,579.7461,10
3240.055,421,71.24682,4352,14,3.84375,147.97656,170.4961,584.8125,10
3240.055,421,72.65823,4352,8,3.84375,147.97656,176.9609,578.3477,10
3240.055,421,73.02799,4352,12,3.84375,147.97656,173.082,582.2266,10
3240.055,420,72.0403,4352,10,3.84375,147.97656,173.8086,581.5,10
3240.055,420,70.81218,4352,9,3.84375,147.97656,174.6406,580.668,10
3240.055,420,70.76923,4352,13,3.84375,147.97656,171.7148,583.5938,10
3240.055,420,73.9899,4352,15,3.84375,147.97656,167.57422,587.7344,10
3240.055,421,72.40506,4352,10,3.84375,147.97656,175.668,579.6406,10
3240.055,421,73.67089,4352,9,3.84375,147.97656,175.6602,579.6484,10
3240.055,421,69.44444,4352,12,3.84375,147.97656,176.4805,578.8281,10
3240.055,421,67.58794,4352,13,3.84375,147.97656,172.7773,582.5312,10
3240.055,421,69.56522,4352,15,3.84375,147.97656,170.1133,585.1953,10
3240.055,421,69.0,4352,8,3.84375,147.97656,176.2891,579.0195,10
3240.055,421,67.25441000000001,4352,12,3.851562,147.97656,176.3203,578.9805,10
3240.055,421,62.62626,4352,9,3.851562,147.97656,173.625,581.6758,10
3240.055,421,62.56281,4352,8,3.851562,147.97656,175.7266,579.5742,10
3240.055,421,71.42857,4352,12,3.851562,147.97656,172.2969,583.0039,10
3240.055,421,72.01018,4352,11,3.851562,147.97656,170.0312,585.2695,10
3240.055,421,68.86076,4352,10,3.851562,147.97656,174.7734,580.5273,10
3240.055,421,71.39241,4352,13,3.851562,147.97656,172.0117,583.2891,10
3240.055,421,72.12276,4352,12,3.851562,147.97656,169.0117,586.2891,10
3240.055,421,69.59799,4352,16,3.851562,147.97656,172.0039,583.2969,10
3240.055,421,74.87437,4352,11,3.851562,147.97656,177.2383,578.0625,10
3240.07,421,73.55164,4352,14,3.851562,147.97656,173.6602,581.6406,10
3240.055,421,76.0101,4352,10,3.851562,147.97656,174.4492,580.8516,10
3240.055,421,70.30457,4352,12,3.851562,147.97656,171.0781,584.2227,10
3240.055,421,71.28205,4352,13,3.851562,147.97656,173.4453,581.8555,10
3240.055,421,73.5369,4352,16,3.851562,147.97656,170.9844,584.3164,10
3240.055,421,67.34177,4384,14,3.851562,147.97656,178.5156,576.7852,10
3240.055,421,70.55838,4352,10,3.859375,147.97656,175.0703,580.2227,10
3240.055,421,69.46565,4352,8,3.859375,147.97656,172.6367,582.6562,10
3240.055,421,70.9596,4352,13,3.859375,147.97656,167.9805,587.3125,10
3240.055,421,75.70332,4352,10,3.859375,147.97656,172.4141,582.8789,10
3240.055,421,67.75819,4352,13,3.859375,147.97656,177.8906,577.4023,10
3240.055,421,75.94937,4352,11,3.859375,147.97656,174.0117,581.2812,10
3240.055,421,68.26196,4352,8,3.859375,147.97656,176.207,579.0859,10
3240.055,421,70.99237,4352,8,3.859375,147.97656,173.5117,581.7812,10
3240.055,421,69.03553,4352,11,3.859375,147.97656,174.9766,580.3164,10
3240.055,421,72.65823,4352,13,3.859375,147.97656,173.3672,581.9258,10
3240.055,421,73.06733,4352,18,3.859375,147.97656,170.875,584.418,10
3240.055,421,72.70408,4352,12,3.859375,147.97656,176.2695,579.0234,10
3240.055,421,72.91139,4352,12,3.859375,147.97656,176.0977,579.1953,10
3240.055,421,71.75,4352,12,3.859375,147.97656,173.2148,582.0781,10
3240.055,421,65.16291,4352,11,3.859375,147.97656,171.4375,583.8555,10
3240.055,421,64.33915,4352,7,3.859375,147.97656,179.5781,575.7148,10
3240.055,421,59.24051,4352,9,3.859375,147.97656,176.5898,578.7031,10
3240.055,421,65.57789,4352,13,3.859375,147.97656,171.7383,583.5547,10
3240.055,421,75.63452,4352,16,3.859375,147.97656,172.7422,582.5508,10
3240.055,421,70.63291,4352,7,3.859375,147.97656,173.8945,581.3984,10
3240.055,421,72.44898,4352,12,3.859375,147.97656,170.8555,584.4375,10
3240.055,421,72.72727,4352,9,3.859375,147.97656,174.0547,581.2383,10
3240.055,421,73.41772,4352,22,3.859375,147.97656,179.0742,576.2188,10
3240.055,421,71.93878,4352,9,3.859375,147.97656,176.7109,578.582,10
3240.055,421,69.46565,4352,13,3.859375,147.97656,175.2695,580.0234,10
3240.055,421,73.86935,4352,14,3.859375,147.97656,177.8164,577.4766,10
3240.055,421,71.71717,4352,10,3.859375,147.97656,174.1562,581.1367,10
3240.055,421,70.76923,4352,16,3.859375,147.97656,174.668,580.625,10
3240.055,422,71.68367,4352,9,3.859375,147.97656,176.7031,578.5898,10
3240.055,422,72.26463,4352,11,3.859375,147.97656,173.5625,581.7305,10
3240.055,422,71.8593,4352,9,3.859375,147.97656,180.7773,574.5156,10
3240.055,422,69.89796,4352,12,3.859375,147.97656,178.0703,577.2227,10
3240.055,422,75.94937,4352,11,3.859375,147.97656,173.7383,581.5547,10
3240.055,422,71.17794,4352,13,3.859375,147.97656,179.5547,575.7383,10
3240.055,422,73.55164,4352,12,3.859375,147.97656,174.293,581.0,10
3240.055,422,75.31486,4352,12,3.859375,147.97656,180.6875,574.6055,10
3240.055,422,73.85787,4352,10,3.859375,147.97656,175.8477,579.4453,10
3240.055,422,78.28283,4352,10,3.859375,147.97656,176.1055,579.1875,10
3240.055,422,76.07053,4352,11,3.859375,147.97656,172.7305,582.5625,10
3240.055,421,74.81108,4352,7,3.859375,147.97656,178.4297,576.8633,10
3240.055,421,70.73791,4352,14,3.867188,147.97656,179.5859,575.6992,10
3240.055,421,69.84925,4352,9,3.867188,147.97656,175.4453,579.8398,10
3240.055,421,67.43003,4352,12,3.867188,147.97656,174.4883,580.7969,10
3240.055,421,66.15776,4352,13,3.867188,147.97656,172.5898,582.6953,10
3240.055,421,66.0,4352,20,3.867188,147.97656,174.4375,580.8477,10
3240.055,421,67.41855,4352,16,3.867188,147.97656,172.0078,583.2773,10
3240.055,421,63.79747,4352,8,3.867188,147.97656,177.9297,577.3555,10
3240.055,421,56.4557,4352,9,3.867188,147.97656,173.8828,581.4023,10
3240.055,421,67.7665,4352,11,3.867188,147.97656,176.4961,578.7891,10
3240.055,421,72.1519,4352,12,3.867188,147.97656,177.8516,577.4336,10
3240.055,421,70.30457,4352,9,3.867188,147.97656,179.2227,576.0625,10
3240.055,421,72.95918,4352,13,3.867188,147.97656,174.7109,580.5742,10
3240.055,421,71.21212,4352,12,3.867188,147.97656,172.1445,583.1406,10
3240.055,421,70.30457,4352,15,3.867188,147.97656,173.832,581.4531,10
3240.055,421,70.05076,4352,8,3.875,147.97656,175.6953,579.582,10
3240.055,421,78.64322,4352,11,3.875,147.97656,176.0,579.2773,10
3240.055,421,67.4359,4352,8,3.875,147.97656,177.2773,578.0,10
3240.055,421,68.8946,4352,16,3.875,147.97656,173.3672,581.9102,10
3240.055,421,73.5369,4352,10,3.875,147.97656,174.6758,580.6016,10
3240.055,421,72.5,4352,8,3.875,147.97656,174.6602,580.6172,10
3240.055,421,72.89003,4352,10,3.875,147.97656,174.9297,580.3477,10
3240.055,421,70.81218,4352,10,3.875,147.97656,177.5508,577.7266,10
3240.055,421,72.44898,4352,20,3.875,147.97656,172.6992,582.5781,10
3240.055,421,73.16456,4352,11,3.875,147.97656,176.5781,578.6992,10
3240.055,421,73.18296,4352,10,3.875,147.97656,173.6328,581.6445,10
3240.055,421,70.51282,4352,13,3.875,147.97656,173.2656,582.0117,10
3240.055,421,69.36709,4352,16,3.875,147.97656,176.5508,578.7266,10
3240.055,421,69.19192,4352,9,3.875,147.97656,176.4062,578.8711,10
3240.055,421,69.28934,4352,11,3.875,147.97656,182.4766,572.8008,10
3240.055,421,72.54408,4352,9,3.875,147.97656,176.793,578.4844,10
3240.055,421,72.22222,4384,14,3.875,147.97656,173.8984,581.3789,10
3240.055,421,70.52897,4384,14,3.875,147.97656,171.2148,584.0625,10
3240.055,421,69.52141,4384,11,3.875,147.97656,176.8398,578.4375,10
3240.055,421,67.25441000000001,4384,15,3.875,147.97656,172.6367,582.6406,10
3240.055,421,70.70707,4384,12,3.875,147.97656,174.6172,580.6602,10
3240.055,421,64.75,4384,11,3.882812,147.97656,171.8828,583.3867,10
3240.055,421,64.98741,4384,16,3.882812,147.97656,177.0508,578.2188,10
3240.055,421,58.31266,4384,15,3.882812,147.97656,174.1328,581.1367,10
3240.055,421,60.25316,4384,11,3.882812,147.97656,173.9297,581.3398,10
3240.055,421,68.68687,4384,9,3.882812,147.97656,177.5312,577.7383,10
3240.055,421,70.52897,4384,8,3.882812,147.97656,175.8555,579.4141,10
3240.055,421,70.58824,4384,13,3.882812,147.97656,171.043,584.2266,10
3240.055,420,69.54315,4384,10,3.882812,147.97656,168.1602,587.1094,10
3240.055,420,69.11392,4384,11,3.882812,147.97656,169.2148,586.0547,10
3240.055,420,71.06599,4384,13,3.882812,147.97656,173.9336,581.3359,10
3240.055,420,74.0458,4352,9,3.882812,147.97656,170.8047,584.4648,10
3240.055,420,72.58883,4352,15,3.882812,147.97656,167.9062,587.3633,10
3240.055,420,75.18797,4352,9,3.882812,147.97656,169.2891,585.9805,10
3240.055,420,75.1269,4384,11,3.882812,147.97656,171.4922,583.7773,10
3240.055,420,73.31671,4384,9,3.882812,147.97656,172.5352,582.7344,10
3240.055,420,72.95918,4384,11,3.882812,147.97656,174.5703,580.6992,10
3240.055,420,69.36709,4384,13,3.882812,147.97656,175.5352,579.7344,10
3240.055,420,74.23469,4384,6,3.882812,147.97656,175.5234,579.7461,10
3240.07,420,70.02584,4384,14,3.882812,147.97656,172.7344,582.5352,10
3240.055,420,71.82741,4384,16,3.882812,147.97656,175.7656,579.5039,10
3240.055,420,71.89873,4384,7,3.882812,147.97656,176.8359,578.4336,10
3240.055,420,72.91139,4384,13,3.882812,147.97656,174.625,580.6445,10
3240.055,420,71.68367,4384,10,3.882812,147.97656,171.3438,583.9258,10
3240.055,420,72.84264,4384,10,3.882812,145.57812,178.8672,578.8008,10
3240.055,420,69.7201,4352,14,3.882812,145.57812,175.9062,581.7617,10
3240.055,420,73.5369,4352,9,3.882812,145.57812,173.7852,583.8828,10
3240.055,420,74.81108,4352,13,3.882812,145.57812,175.5156,582.1523,10
3240.055,420,72.43108,4352,13,3.882812,145.57812,177.2539,580.4141,10
3240.055,420,69.11392,4352,13,3.882812,145.57812,175.0664,582.6016,10
3240.055,420,72.9798,4352,10,3.882812,145.57812,181.543,576.125,10
3240.055,419,67.83042,4352,9,3.882812,145.57812,176.7578,580.9102,10
3240.055,419,66.08479,4320,7,3.882812,145.57812,173.168,584.5,10
3240.055,419,62.27848,4320,9,3.882812,145.60156,183.8164,573.8281,10
3240.055,419,59.64912,4352,15,3.882812,145.60156,178.2656,579.3789,10
3240.055,419,67.5063,4352,9,3.882812,145.60156,178.7656,578.8789,10
3240.055,420,72.9798,4352,8,3.882812,145.60156,179.9922,577.6523,10
3240.055,420,72.11055,4384,14,3.882812,145.60156,181.2891,576.3555,10
3240.055,420,71.10553,4384,8,3.882812,145.60156,176.9414,580.7031,10
3240.055,420,71.42857,4384,12,3.882812,145.60156,174.6953,582.9492,10
3240.055,420,74.93734,4384,7,3.882812,145.60156,170.8164,586.8281,10
3240.055,420,74.24242,4384,13,3.882812,145.60156,173.6758,583.9688,10
3240.055,420,72.77354,4384,8,3.882812,145.60156,176.1328,581.5117,10
3240.055,420,71.61125,4384,11,3.882812,145.60156,176.0977,581.5469,10
3240.055,420,69.19192,4384,13,3.882812,145.60156,173.7344,583.9102,10
3240.055,420,71.8593,4384,13,3.882812,145.60156,175.8516,581.793,10
3240.055,420,69.66581,4384,12,3.882812,145.60156,177.4453,580.1992,10
3240.055,418,70.70707,4384,15,3.890625,145.60156,173.293,584.3438,10
3240.055,418,74.17722,4384,15,3.890625,145.60156,172.1953,585.4414,10
3240.055,418,74.24242,4352,9,3.890625,145.60156,175.1055,582.5312,10
3240.055,418,71.60804,4352,9,3.890625,145.60156,176.0742,581.5625,10
3240.055,418,71.3555,4352,10,3.890625,145.60156,172.9844,584.6523,10
3240.055,418,74.81108,4352,9,3.890625,145.60156,180.6719,576.9648,10
3240.055,418,70.17544,4352,15,3.890625,145.60156,176.1328,581.5039,10
3240.055,418,70.78086,4352,8,3.890625,145.60156,172.332,585.3047,10
3240.055,418,74.80916,4352,11,3.890625,145.60156,173.3711,584.2656,10
3240.055,418,71.53652,4352,9,3.890625,145.60156,174.3164,583.3203,10
3240.055,418,71.8593,4352,11,3.890625,145.60156,174.6406,582.9961,10
3240.055,418,71.64557,4352,12,3.890625,145.60156,175.8438,581.793,10
3240.055,418,71.10553,4384,12,3.890625,145.60156,172.6992,584.9375,10
3240.055,418,72.0403,4384,12,3.890625,145.60156,174.2305,583.4062,10
3240.055,418,68.78173,4384,9,3.890625,145.60156,176.418,581.2188,10
3240.055,418,67.25441000000001,4384,8,3.890625,145.60156,175.4258,582.2109,10
3240.055,418,67.41855,4384,10,3.890625,145.60156,175.2773,582.3594,10
3240.055,418,59.84848,4384,10,3.890625,145.60156,180.6562,576.9805,10
3240.055,418,60.05025,4384,11,3.890625,145.60156,176.6367,581.0,10
3240.055,419,66.49616,4384,8,3.890625,145.60156,173.4688,584.168,10
3240.055,419,70.20202,4384,7,3.890625,145.60156,178.2422,579.3945,10
3240.055,419,72.54408,4352,8,3.890625,145.60156,179.9844,577.6523,10
3240.055,419,73.45361,4352,13,3.890625,145.60156,176.2773,581.3594,10
3240.055,419,69.97455,4352,7,3.890625,145.60156,177.0391,580.5977,10
3240.055,419,70.85427,4352,11,3.890625,145.60156,179.1211,578.5156,10
3240.055,419,72.47475,4352,13,3.890625,145.60156,178.2383,579.3984,10
3240.055,419,73.35025,4352,7,3.890625,145.60156,180.0,577.6367,10
3240.07,419,72.72727,4352,11,3.890625,145.60156,175.7109,581.9258,10
3240.055,419,72.05128,4352,17,3.890625,145.60156,173.0039,584.6328,10
3240.055,419,74.05542,4352,11,3.890625,145.60156,172.3672,585.2695,10
3240.055,419,70.91837,4384,18,3.890625,145.60156,175.8906,581.7461,10
3240.055,419,72.33503,4384,11,3.890625,145.60156,176.5859,581.0508,10
3240.055,419,69.7201,4384,17,3.890625,145.60156,176.0938,581.543,10
3240.055,419,72.86432,4384,16,3.890625,145.60156,184.8242,572.8125,10
3240.055,419,72.82051,4384,7,3.890625,145.60156,177.5977,580.0391,10
3240.055,419,68.18182,4384,11,3.890625,145.60156,175.3555,582.2812,10
3240.055,419,71.35678,4384,11,3.890625,145.60156,176.6992,580.9375,10
3240.055,419,69.30946,4384,8,3.890625,145.60156,178.2461,579.3906,10
3240.055,419,73.46939,4384,9,3.890625,145.60156,173.6797,583.957,10
3240.055,419,67.43003,4384,13,3.890625,145.60156,179.1914,578.4453,10
3240.055,419,70.33248,4384,9,3.890625,145.60156,178.6289,579.0078,10
3240.055,419,68.71795,4384,8,3.890625,145.60156,175.1875,582.4492,10
3240.055,419,69.34673,4384,9,3.890625,145.60156,175.1211,582.5156,10
3240.559,419,69.94949,4384,13,3.890625,145.60156,176.4023,581.2344,10
3240.559,419,66.83417,4384,11,3.898438,145.59375,174.0938,583.543,10
3240.055,419,70.15306,4384,10,3.898438,145.60156,170.7109,586.918,10
3240.055,419,67.8481,4384,9,3.898438,145.60156,180.4336,577.1953,10
3240.055,419,62.7204,4384,12,3.898438,145.60156,178.2188,579.4102,10
3240.055,419,61.75,4384,8,3.898438,145.60156,178.3984,579.2305,10
3240.055,419,62.2449,4384,12,3.898438,145.60156,180.3398,577.2891,10
3240.055,419,69.7201,4384,10,3.898438,145.60156,178.5,579.1289,10
3240.055,419,74.3073,4384,10,3.898438,145.60156,181.6992,575.9297,10
3240.055,419,73.9899,4384,12,3.898438,145.60156,175.8867,581.7422,10
3240.055,419,71.71717,4352,8,3.898438,145.60156,177.3008,580.3281,10
3240.055,419,67.85714,4352,9,3.898438,145.60156,179.3438,578.2852,10
3240.055,419,73.36683,4352,10,3.898438,145.60156,174.875,582.7539,10
3240.055,419,75.12821,4352,14,3.898438,145.60156,178.0312,579.5977,10
3240.055,419,70.22901,4352,10,3.898438,145.60156,174.9023,582.7266,10
3240.055,419,72.1519,4352,14,3.898438,145.60156,180.5586,577.0703,10
3240.055,419,69.28934,4352,7,3.898438,145.60156,178.332,579.2969,10
3240.055,419,72.40506,4352,7,3.898438,145.60156,174.9141,582.7148,10
3240.055,419,73.33333,4352,12,3.898438,145.60156,171.6211,586.0078,10
3240.055,419,70.27708,4352,9,3.898438,145.60156,184.0469,573.582,10
3240.055,419,72.58883,4352,12,3.898438,145.60156,179.2227,578.4062,10
3240.055,419,72.22222,4352,12,3.898438,145.60156,176.7617,580.8672,10
3240.055,419,71.9697,4352,12,3.898438,145.60156,173.6328,583.9961,10
3240.055,419,70.88608,4352,12,3.898438,145.60156,176.1094,581.5195,10
3240.055,419,71.3198,4352,13,3.898438,145.60156,172.0898,585.5391,10
3240.055,419,69.92288,4352,11,3.898438,145.60156,175.1992,582.4297,10
3240.055,419,70.73791,4352,10,3.898438,145.60156,173.2305,584.3984,10
3240.055,421,72.22222,4352,11,3.898438,145.60156,177.3086,580.3203,10
3240.055,422,73.41772,4352,14,3.898438,145.60547,178.1875,579.4375,10
3240.055,422,72.37852,4352,8,3.898438,145.60547,180.2969,577.3281,10
3240.055,422,73.11558,4352,13,3.90625,145.59766,176.0,581.625,10
3240.055,422,73.07692,4352,8,3.90625,145.60547,176.1133,581.5039,10
3240.055,422,69.79695,4352,20,3.90625,145.60547,177.5469,580.0703,10
3240.055,422,69.7201,4352,9,3.90625,145.60547,178.6602,578.957,10
3240.055,422,73.41772,4352,13,3.90625,145.60547,174.1094,583.5078,10
3240.055,422,71.5736,4352,14,3.90625,145.60547,179.3008,578.3164,10
3240.055,422,72.91139,4352,12,3.914062,145.60547,180.7383,576.8711,10
3240.055,422,71.89873,4352,8,3.914062,145.60547,175.0508,582.5586,10
3240.055,422,69.46565,4352,9,3.914062,145.60547,173.4375,584.1719,10
3240.055,422,71.06599,4352,13,3.914062,145.60547,174.2344,583.375,10
3240.055,422,70.9596,4352,13,3.914062,145.60547,176.4062,581.2031,10
3240.055,422,72.75,4352,11,3.914062,145.60547,175.3438,582.2656,10
3240.07,422,74.29306,4352,14,3.914062,145.60547,181.4023,576.207,10
3240.055,422,71.3555,4352,7,3.914062,145.60547,178.1328,579.4766,10
3240.055,422,71.89873,4352,10,3.914062,145.60547,178.3633,579.2461,10
3240.055,422,69.79695,4352,8,3.914062,145.60547,174.5625,583.0469,10
3240.055,422,71.75573,4352,16,3.914062,145.60547,178.8867,578.7227,10
3240.055,422,71.89873,4352,11,3.914062,145.60547,178.6992,578.9102,10
3240.055,422,73.67089,4352,13,3.914062,145.60547,175.0352,582.5742,10
3240.055,422,69.19192,4352,10,3.914062,145.60547,177.2656,580.3438,10
3240.055,422,69.30946,4352,14,3.914062,145.60547,179.0859,578.5234,10
3240.055,422,71.42857,4352,11,3.914062,145.60547,181.1641,576.4453,10
3240.055,422,70.22901,4352,16,3.914062,145.60547,183.8945,573.7148,10
3240.055,422,69.7201,4352,9,3.914062,145.60547,178.0508,579.5586,10
3240.055,422,70.30457,4352,8,3.914062,145.60547,179.5547,578.0547,10
3240.055,422,72.70408,4352,9,3.914062,145.60547,178.8125,578.7969,10
3240.055,422,72.01018,4352,12,3.914062,145.60547,175.6953,581.9141,10
3240.055,422,69.94949,4352,12,3.914062,145.60547,181.0312,576.5781,10
3240.055,422,72.47475,4352,7,3.914062,145.60547,176.6719,580.9375,10
3240.055,422,67.92929,4352,9,3.914062,145.60938,173.2812,584.3242,10
3240.055,422,69.52141,4352,17,3.914062,145.60938,178.7852,578.8203,10
3240.055,422,68.01008,4352,17,3.914062,145.60938,175.1641,582.4414,10
3240.055,422,63.63636,4352,12,3.914062,145.60938,173.0625,584.543,10
3240.055,422,58.69018,4352,10,3.914062,145.60938,178.9961,578.6094,10
3240.055,422,71.02564,4352,12,3.914062,145.60938,176.1055,581.5,10
3240.055,422,70.91837,4352,15,3.914062,145.60938,174.1914,583.4141,10
3240.055,422,75.31807,4352,12,3.914062,145.60938,181.2734,576.332,10
3240.055,422,71.68367,4384,11,3.914062,145.60938,175.8867,581.7188,10
3240.055,422,72.51908,4384,12,3.914062,145.60938,177.4492,580.1562,10
3240.055,422,72.40506,4384,9,3.914062,145.60938,178.2383,579.3672,10
3240.055,422,71.13924,4384,8,3.914062,145.60938,175.1484,582.457,10
3240.055,422,76.13065,4384,12,3.914062,145.60938,176.6055,581.0,10
3240.055,421,74.0458,4384,8,3.914062,145.60938,178.1719,579.4336,10
3240.055,421,71.17347,4384,12,3.914062,145.60938,179.5273,578.0781,10
3240.055,421,70.35176,4384,15,3.914062,145.60938,174.5273,583.0781,10
3240.055,421,72.70408,4352,12,3.914062,145.60938,175.7031,581.9023,10
3240.055,421,73.80353,4352,6,3.914062,145.60938,172.1484,585.457,10
3240.055,421,73.35025,4352,9,3.914062,145.60938,178.4023,579.2031,10
3240.055,421,72.47475,4352,11,3.914062,145.60938,178.8555,578.75,10
3240.055,421,73.18296,4352,11,3.914062,145.60938,175.0703,582.5352,10
3240.055,421,72.89003,4352,11,3.914062,145.60938,176.9648,580.6406,10
3240.055,421,68.47545,4352,7,3.914062,145.60938,176.7031,580.9023,10
3240.055,421,69.54315,4352,11,3.914062,145.60938,176.1484,581.457,10
3240.055,421,69.94949,4352,8,3.914062,145.60938,175.625,581.9805,10
3240.055,421,69.62025,4352,13,3.914062,145.60938,177.8086,579.7969,10
3240.055,421,68.78173,4352,10,3.914062,145.60938,173.7773,583.8281,10
3240.055,421,74.55919,4352,17,3.914062,145.60938,174.8359,582.7695,10
3240.055,421,74.17722,4352,10,3.914062,145.60938,171.4727,586.1328,10
3240.055,421,71.60804,4352,18,3.914062,145.60938,178.9102,578.6953,10
3240.055,421,66.83805,4352,10,3.914062,145.60938,175.0703,582.5352,10
3240.055,421,67.75819,4352,8,3.914062,145.60938,177.2539,580.3516,10
3240.055,421,66.58163,4352,9,3.914062,145.60938,174.0547,583.5508,10
3240.055,421,62.93532,4352,14,3.914062,145.60938,178.8359,578.7695,10
3240.055,421,58.0,4352,14,3.914062,145.60938,175.2812,582.3242,10
3240.055,421,59.54198,4352,12,3.914062,145.60938,178.1016,579.5039,10
3240.055,421,69.09548,4352,12,3.914062,145.60938,175.1914,582.4141,10
3240.055,421,71.13924,4352,17,3.914062,145.60938,180.0898,577.5156,10
3240.055,421,73.14578,4352,12,3.914062,145.60938,180.1094,577.4961,10
3240.055,421,74.3073,4352,11,3.914062,145.60938,175.7891,581.8164,10
3240.055,422,70.91837,4352,6,3.914062,145.60938,173.0938,584.5117,10
3240.055,422,72.63427,4352,8,3.921875,145.60156,175.0312,582.5742,10
3240.055,422,69.84925,4352,13,3.921875,145.60938,175.4492,582.1484,10
3240.055,422,70.70707,4352,11,3.921875,145.60938,175.1836,582.4141,10
3240.055,422,71.13924,4352,9,3.921875,145.60938,179.3516,578.2461,10
3240.055,422,69.19192,4352,10,3.921875,145.60938,177.1094,580.4883,10
