gesture_recognition_rpi_mem.committed_Committed_AS,gesture_recognition_rpi_system.active_processes_active,gesture_recognition_rpi_system.cpu_user,gesture_recognition_rpi_system.file_nr_used_used,gesture_recognition_rpi_system.processes_running,gesture_recognition_rpi_system.ram_buffers,gesture_recognition_rpi_system.ram_cached,gesture_recognition_rpi_system.ram_free,gesture_recognition_rpi_system.ram_used,Target
3240.164,431,63.38384,4448,4,10.429688,222.8438,169.0117,504.8438,3
3240.164,431,67.09184,4448,6,10.4375,222.8438,168.1211,505.7344,3
3240.164,431,64.35897,4448,11,10.4375,222.8438,167.8789,505.9688,3
3240.164,431,66.83544,4448,5,10.4375,222.8438,167.17188,506.6758,3
3240.164,431,69.52141,4448,6,10.4375,222.8438,169.6445,504.2031,3
3240.164,431,66.24365,4448,8,10.4375,222.8438,168.7422,505.1055,3
3240.164,431,65.13995,4448,5,10.4375,222.8438,167.35938,506.4883,3
3240.164,431,60.70529,4448,12,10.4375,222.8438,166.67578,507.1719,3
3240.164,431,66.41221,4480,9,10.4375,222.8438,165.99219,507.8555,3
3240.164,431,66.66667,4480,3,10.4375,222.8438,169.6055,504.2422,3
3240.164,431,62.84987,4480,15,10.4375,222.8438,173.7539,500.0938,3
3240.164,431,65.73604,4480,8,10.4375,222.8438,172.6094,501.2383,3
3240.164,431,64.32161,4480,12,10.4375,222.8438,171.707,502.1406,3
3240.164,431,63.79747,4480,13,10.4375,222.8438,170.2852,503.5625,3
3240.164,431,65.66416,4480,11,10.4375,222.8438,169.1094,504.7383,3
3240.164,431,61.97531,4480,5,10.4375,222.8438,168.8906,504.957,3
3240.164,431,60.75949,4448,10,10.4375,222.8438,172.6641,501.1836,3
3240.164,431,58.45771,4448,5,10.4375,222.8438,171.2148,502.6328,3
3240.164,431,55.3616,4448,7,10.4375,222.8438,169.5781,504.2695,3
3240.164,431,51.25628,4448,7,10.4375,222.8438,173.7188,500.1289,3
3240.18,431,62.65664,4448,16,10.4375,222.8438,172.1172,501.7305,3
3240.164,431,69.62025,4448,10,10.4375,222.8438,170.2578,503.5898,3
3240.164,431,72.33503,4480,13,10.4375,222.8438,168.5938,505.2539,3
3240.164,431,67.17949,4480,6,10.4375,222.8438,168.1562,505.6914,3
3240.164,431,67.69231,4480,12,10.4375,222.8438,166.59375,507.2539,3
3240.164,431,67.17557,4480,12,10.4375,222.8438,170.2383,503.6094,3
3240.164,431,68.27411,4480,7,10.4375,222.8438,168.8594,504.9883,3
3240.164,431,64.54082,4480,14,10.4375,222.8438,167.9023,505.9453,3
3240.164,431,61.53846,4480,9,10.4375,222.8438,166.26172,507.5859,3
3240.164,431,66.83544,4480,11,10.4375,222.8438,165.60547,508.2422,3
3240.164,431,67.00252,4480,9,10.4375,222.8438,166.15234,507.6953,3
3240.164,431,67.67677,4480,6,10.4375,222.8438,165.74609,508.1016,3
3240.164,431,68.5422,4448,13,10.4375,222.8438,165.30859,508.5391,3
3240.164,431,66.49746,4448,9,10.4375,222.8438,164.37891,509.4688,3
3240.164,431,67.94872,4448,9,10.4375,222.8438,164.37891,509.4688,3
3240.164,431,64.01028,4448,9,10.4375,222.8438,167.62891,506.2188,3
3240.164,431,65.41353,4448,8,10.4375,222.8438,166.97266,506.875,3
3240.164,428,66.75127,4448,11,10.4375,222.8438,165.14062,508.707,3
3240.164,428,64.98741,4448,13,10.4375,222.8438,164.30078,509.5469,3
3240.164,428,62.5,4448,11,10.4375,222.8438,163.84375,510.0039,3
3240.164,428,68.01008,4448,7,10.4375,222.8438,167.39062,506.457,3
3240.164,428,62.87879,4448,8,10.4375,222.8438,166.0625,507.7852,3
3240.164,428,65.57789,4448,10,10.4375,222.8438,165.41406,508.4336,3
3240.164,428,65.82278,4448,12,10.4375,222.8438,168.9531,504.8945,3
3240.164,428,62.7204,4448,9,10.4375,222.8438,168.2695,505.5781,3
3240.164,428,63.31658,4448,9,10.4375,222.8438,167.832,506.0156,3
3240.164,429,61.69154,4448,16,10.4375,222.8438,166.72266,507.125,3
3240.164,429,58.43829,4448,9,10.4375,222.8438,165.84766,508.0,3
3240.164,429,55.13784,4448,13,10.4375,222.8438,164.50781,509.3398,3
3240.164,429,50.12531,4448,11,10.4375,222.8438,168.5664,505.2812,3
3240.164,429,62.84987,4448,12,10.4375,222.8438,167.66406,506.1836,3
3240.164,429,64.70588,4448,13,10.4375,222.8438,167.42188,506.4258,3
3240.164,429,66.32391,4448,14,10.4375,222.8438,167.01172,506.8359,3
3240.164,429,67.01031,4448,10,10.4375,222.8438,171.1992,502.6484,3
3240.164,429,65.81633,4448,16,10.4375,222.8438,169.832,504.0156,3
3240.164,429,64.0625,4448,12,10.4375,222.8438,168.6562,505.1914,3
3240.164,429,66.41221,4448,9,10.4375,222.8438,167.28516,506.5625,3
3241.035,430,68.27411,4416,24,10.445312,222.8438,166.62891,507.2188,3
3240.164,429,67.69231,4416,9,10.445312,222.8359,168.8867,504.9609,3
3240.164,429,62.7204,4416,10,10.445312,222.8438,173.3945,500.4453,3
3240.164,429,67.70026,4416,15,10.445312,222.8438,171.5391,502.3008,3
3240.164,429,64.70588,4416,5,10.445312,222.8438,170.1992,503.6406,3
3240.164,429,67.09512,4416,11,10.445312,222.8438,168.2969,505.543,3
3240.164,429,65.64885,4416,8,10.453125,222.8438,167.39453,506.4453,3
3240.164,429,68.43434,4416,16,10.453125,222.8438,167.01172,506.8203,3
3240.164,429,69.44444,4416,11,10.453125,222.8438,166.08203,507.75,3
3240.164,429,66.66667,4416,8,10.453125,222.8438,165.64453,508.1875,3
3240.164,429,66.41221,4416,10,10.453125,222.8438,164.52344,509.3086,3
3240.164,429,63.5443,4416,6,10.453125,222.8438,166.23438,507.5977,3
3240.164,429,66.75127,4416,15,10.453125,222.8438,165.125,508.707,3
3240.164,429,65.22843,4416,7,10.460938,222.8438,164.65625,509.1758,3
3240.164,429,65.07538,4416,6,10.460938,222.8438,167.74219,506.082,3
3240.164,429,65.99496,4416,17,10.460938,222.8438,167.28125,506.543,3
3240.164,429,70.20202,4416,9,10.460938,222.8438,167.38672,506.4375,3
3240.164,429,65.73604,4416,11,10.460938,222.8438,166.62109,507.2031,3
3240.164,429,63.7931,4416,15,10.460938,222.8438,165.75,508.0742,3
3240.164,429,59.34343,4416,9,10.460938,222.8438,165.77734,508.0469,3
3240.164,429,57.14286,4416,15,10.460938,222.8438,164.39844,509.4258,3
3240.164,429,54.25,4416,12,10.460938,222.8438,167.58594,506.2383,3
3240.164,429,56.67506,4416,15,10.460938,222.8438,166.23047,507.5938,3
3240.164,429,60.75,4448,9,10.460938,222.8438,169.3047,504.5195,3
3240.164,429,65.05102,4448,10,10.460938,222.8438,168.5938,505.2305,3
3240.164,429,67.44792,4448,16,10.460938,222.8438,172.7227,501.1016,3
3240.164,429,65.47315,4448,16,10.460938,222.8438,171.7656,502.0586,3
3240.164,429,65.47315,4448,13,10.460938,222.8438,170.3164,503.5078,3
3240.164,429,66.41026,4448,10,10.460938,222.8438,169.3594,504.4648,3
3240.164,429,68.44784,4448,7,10.460938,222.8438,168.7031,505.1211,3
3240.164,429,64.69072,4448,7,10.460938,222.8438,167.8281,505.9961,3
3240.18,429,61.34021,4448,11,10.460938,222.8438,167.17188,506.6523,3
3240.164,429,68.46154,4448,8,10.460938,222.8438,171.0742,502.75,3
3240.164,429,68.44784,4448,8,10.460938,222.8438,172.9258,500.8984,3
3240.164,429,66.32911,4448,9,10.460938,222.8438,172.0273,501.7969,3
3240.164,429,68.43434,4448,10,10.460938,222.8438,170.6875,503.1367,3
3240.164,429,67.8481,4448,14,10.460938,222.8438,169.0742,504.75,3
3240.164,429,67.85714,4448,11,10.460938,222.8438,168.4766,505.3477,3
3240.164,429,67.68448,4448,8,10.460938,222.8438,166.8125,507.0117,3
3240.164,429,65.31646,4448,12,10.476562,222.8438,166.35938,507.4648,3
3240.164,429,66.75127,4448,6,10.476562,222.8281,165.23828,508.5859,3
3240.164,429,64.70588,4448,12,10.476562,222.8438,167.70312,506.1055,3
3240.164,429,68.59296,4448,7,10.476562,222.8438,167.51562,506.293,3
3240.164,429,69.28934,4448,15,10.476562,222.8438,166.61328,507.1953,3
3240.164,429,67.58794,4448,12,10.476562,222.8438,166.89062,506.918,3
3240.164,429,66.75127,4480,11,10.476562,222.8438,170.4336,503.375,3
3240.164,429,66.66667,4480,11,10.476562,222.8438,169.9766,503.832,3
3240.164,429,63.38384,4480,8,10.476562,222.8438,172.75,501.0586,3
3240.164,429,61.67513,4480,13,10.476562,222.8438,172.0391,501.7695,3
3240.164,429,61.84539,4512,12,10.476562,222.8438,170.4648,503.3438,3
3240.164,429,59.14787,4512,6,10.476562,222.8438,169.5352,504.2734,3
3240.164,429,51.86104,4512,9,10.476562,222.8438,168.3867,505.4219,3
3240.164,429,55.47264,4512,12,10.476562,222.8438,167.29297,506.5156,3
3240.164,429,64.91228,4512,5,10.476562,222.8438,169.8281,503.9805,3
3240.164,429,67.17557,4512,10,10.476562,222.8438,168.2148,505.5938,3
3240.164,429,67.60925,4480,7,10.476562,222.8438,172.8008,501.0078,3
3240.164,429,67.42424,4480,9,10.476562,222.8438,171.3789,502.4297,3
3240.164,429,68.04124,4480,9,10.476562,222.8438,170.7227,503.0859,3
3240.164,429,66.15776,4480,12,10.476562,222.8438,169.3281,504.4805,3
3240.164,429,70.84399,4480,9,10.476562,222.8438,168.4258,505.3828,3
3240.164,429,66.41414,4480,20,10.476562,222.8438,172.207,501.6016,3
3240.164,429,69.03553,4480,7,10.476562,222.8438,170.3477,503.4609,3
3240.164,429,66.75192,4480,10,10.476562,222.8438,169.2539,504.5547,3
3240.164,429,69.7201,4480,5,10.476562,222.8438,167.66797,506.1406,3
3240.164,429,67.00767,4480,6,10.476562,222.8438,166.57422,507.2344,3
3240.164,429,69.19192,4480,5,10.476562,222.8438,165.67188,508.1367,3
3240.164,429,66.83544,4480,14,10.476562,222.8438,169.0742,504.7344,3
3240.164,430,69.01763,4480,6,10.476562,222.8438,166.51953,507.2891,3
3240.164,430,65.30612,4480,7,10.476562,222.8438,166.08203,507.7266,3
3240.164,430,68.35443,4480,4,10.476562,222.8438,167.62891,506.1797,3
3240.164,430,66.75127,4480,11,10.476562,222.8438,165.98047,507.8281,3
3240.18,430,66.58228,4480,8,10.476562,222.8438,164.8125,508.9961,3
3240.164,430,67.67677,4480,12,10.476562,222.8438,164.62109,509.1875,3
3240.164,430,64.72081,4480,13,10.484375,222.8438,164.21484,509.5938,3
3240.164,430,66.83673,4480,13,10.484375,222.8359,165.03125,508.7773,3
3240.164,430,65.22843,4480,8,10.484375,222.8438,164.90234,508.8984,3
3240.164,430,69.75,4480,10,10.484375,222.8438,165.48047,508.3203,3
3240.164,430,65.48223,4480,7,10.484375,222.8438,167.9297,505.8711,3
3240.164,430,61.75,4480,5,10.484375,222.8438,171.6484,502.1523,3
3240.164,430,62.62376,4480,5,10.492188,222.8438,170.7461,503.0547,3
3240.164,430,59.25,4448,12,10.492188,222.8438,168.6445,505.1484,3
3240.164,430,51.8797,4448,13,10.492188,222.8438,167.9883,505.8047,3
3240.164,430,56.60848,4480,17,10.492188,222.8438,170.9961,502.7969,3
3240.164,430,60.94527,4480,7,10.492188,222.8438,168.6328,505.1602,3
3240.164,430,68.83117,4480,11,10.492188,222.8438,173.7969,499.9961,3
3240.164,430,64.8855,4480,16,10.492188,222.8438,172.625,501.168,3
3240.164,430,69.26952,4480,6,10.492188,222.8438,171.5312,502.2617,3
3240.164,430,65.81633,4480,9,10.492188,222.8438,170.5742,503.2188,3
3240.164,430,62.98201,4480,6,10.492188,222.8438,169.8945,503.8984,3
3240.164,430,64.37659,4480,5,10.492188,222.8438,169.457,504.3359,3
3240.164,430,66.14987,4480,11,10.492188,222.8438,167.8164,505.9766,3
3240.164,430,66.66667,4480,9,10.492188,222.8438,171.0078,502.7852,3
3240.164,430,63.86768,4448,8,10.492188,222.8438,169.793,504.0,3
3240.164,430,67.77494,4448,9,10.5,222.8438,168.9414,504.8516,3
3240.164,430,69.89796,4448,5,10.5,222.8438,172.8711,500.9141,3
3240.164,429,64.34109,4448,7,10.5,222.8438,171.2539,502.5312,3
3240.164,429,66.16162,4448,15,10.5,222.8438,170.3516,503.4336,3
3240.164,429,66.23711,4448,12,10.5,222.8438,169.6719,504.1133,3
3240.164,429,68.87755,4448,14,10.5,222.8438,168.5664,505.2188,3
3240.164,429,66.83673,4448,7,10.5,222.8438,167.8828,505.9023,3
3240.164,429,66.66667,4448,15,10.5,222.8438,167.25781,506.5273,3
3240.164,429,67.8481,4448,8,10.5,222.8438,166.33594,507.4492,3
3240.164,429,71.09974,4448,13,10.5,222.8438,169.5352,504.25,3
3240.164,429,65.57789,4448,10,10.5,222.8438,168.168,505.6172,3
3240.164,429,68.01008,4448,7,10.5,222.8438,166.77344,507.0117,3
3240.164,429,67.08543,4448,9,10.5,222.8438,169.8086,503.9766,3
3240.164,429,66.15776,4448,14,10.5,222.8438,168.168,505.6172,3
3240.164,429,63.65915,4448,10,10.5,222.8438,167.04688,506.7383,3
3240.164,429,61.26582,4448,8,10.5,222.8438,164.91406,508.8711,3
3240.164,429,63.75,4448,10,10.5,222.8438,168.3125,505.4727,3
3240.164,429,60.94527,4448,12,10.5,222.8438,167.64062,506.1445,3
3240.164,426,57.5,4448,13,10.5,222.8438,166.50781,507.2773,3
3240.164,426,55.05051,4448,5,10.5,222.8438,165.41406,508.3711,3
3240.164,426,59.59079,4448,14,10.5,222.8438,164.51172,509.2734,3
3240.164,426,67.92929,4448,9,10.515625,222.8438,168.6758,505.1094,3
3240.164,426,65.64103,4448,13,10.515625,222.8438,167.9961,505.7734,3
3240.164,426,69.97455,4448,5,10.515625,222.8438,167.12109,506.6484,3
3240.164,426,68.59296,4448,15,10.515625,222.8438,166.24609,507.5234,3
3240.164,426,69.72705,4448,6,10.515625,222.8438,168.9805,504.7891,3
3240.164,426,67.7665,4448,9,10.515625,222.8438,167.65234,506.1172,3
3240.164,426,65.64103,4448,7,10.515625,222.8438,166.72266,507.0469,3
3240.164,426,63.91753,4448,9,10.515625,222.8438,165.30078,508.4688,3
3240.164,426,64.87179,4448,10,10.515625,222.8438,164.64453,509.125,3
3240.164,425,70.63291,4448,7,10.515625,222.8438,163.77734,509.9922,3
3240.164,425,66.15776,4448,8,10.515625,222.8438,167.41406,506.3555,3
3240.164,425,66.66667,4448,10,10.515625,222.8438,168.918,504.8516,3
3240.164,425,67.51269,4448,7,10.515625,222.8438,167.03125,506.7383,3
3240.164,424,68.20513,4448,5,10.515625,222.8438,171.0469,502.7227,3
3240.164,424,63.72796,4448,4,10.515625,222.8438,170.8281,502.9414,3
3240.164,424,67.52577,4448,12,10.515625,222.8438,170.6094,503.1602,3
3240.164,424,69.17293,4448,7,10.515625,222.8438,168.7812,504.9883,3
3240.164,424,68.62245,4448,11,10.515625,222.8438,167.22266,506.5469,3
3240.164,424,62.84987,4448,7,10.515625,222.8438,166.78516,506.9844,3
3240.18,424,69.05371,4448,14,10.515625,222.8438,165.89062,507.8789,3
3240.164,424,68.44784,4448,12,10.515625,222.8438,165.96484,507.8047,3
3240.164,424,69.62025,4448,10,10.515625,222.8438,168.5117,505.2578,3
3240.164,424,65.23929,4448,11,10.515625,222.8438,167.37891,506.3906,3
3240.164,424,61.96474,4480,8,10.515625,222.8438,169.8711,503.8984,3
3240.164,424,59.75,4480,9,10.515625,222.8438,172.0938,501.6758,3
3240.164,424,60.81425,4480,8,10.515625,222.8438,170.2812,503.4883,3
3240.164,424,60.80402,4480,7,10.515625,222.8438,173.3047,500.4648,3
3240.164,424,54.15617,4480,12,10.515625,222.8438,172.4023,501.3672,3
3240.164,424,53.53535,4480,12,10.515625,222.8438,169.832,503.9375,3
3240.164,424,57.93451,4480,7,10.523438,222.8438,168.2461,505.5234,3
3240.164,424,67.4359,4480,6,10.523438,222.8438,167.58984,506.1719,3
3240.164,424,67.09512,4480,17,10.523438,222.8438,166.66016,507.1016,3
3240.164,424,64.08269,4480,14,10.523438,222.8438,169.8047,503.957,3
3240.164,424,67.95866,4480,12,10.523438,222.8438,168.9023,504.8594,3
3240.164,424,67.17172,4480,15,10.523438,222.8438,167.35547,506.4062,3
3240.164,424,65.98985,4480,10,10.53125,222.8438,166.18359,507.5781,3
3240.164,424,67.09512,4480,6,10.53125,222.8359,165.5,508.2617,3
3240.164,424,68.09045,4480,9,10.53125,222.8438,165.0625,508.6914,3
3240.164,424,68.46154,4480,10,10.53125,222.8438,164.1875,509.5664,3
3240.164,424,66.66667,4480,11,10.546875,222.8438,163.96875,509.7852,3
3240.164,424,67.85714,4480,19,10.546875,222.8281,168.8086,504.9453,3
3240.164,424,66.75127,4480,14,10.546875,222.8438,167.26172,506.4766,3
3240.164,424,67.60204,4480,12,10.546875,222.8438,166.08594,507.6523,3
3240.164,424,63.30749,4480,10,10.546875,222.8438,165.18359,508.5547,3
3240.164,424,67.25441000000001,4480,8,10.546875,222.8438,168.6406,505.0977,3
3240.164,424,65.06329,4480,8,10.546875,222.8438,167.27344,506.4648,3
3240.164,424,60.70529,4448,8,10.546875,222.8438,167.05859,506.6797,3
3240.164,424,66.15385,4448,9,10.546875,222.8438,170.4922,503.2461,3
3241.125,425,65.06329,4448,13,10.546875,222.8438,169.043,504.6953,3
3241.125,425,64.64646,4448,6,10.546875,222.8438,167.73438,506.0039,3
3241.125,425,65.56962,4448,10,10.546875,222.8438,166.58594,507.1523,3
3241.125,425,65.06329,4448,6,10.546875,222.8438,166.125,507.6133,3
3241.125,425,64.14141,4448,16,10.546875,222.8438,165.64062,508.0977,3
3241.141,425,62.5,4448,8,10.546875,222.8438,164.76172,508.9766,3
3241.125,426,64.2132,4448,9,10.546875,222.8438,167.73047,506.0078,3
3241.125,426,58.54271,4448,14,10.546875,222.8438,166.08984,507.6484,3
3241.125,426,58.66337,4448,17,10.546875,222.8438,165.84766,507.8906,3
3241.125,426,60.90226,4448,6,10.546875,222.8438,168.6484,505.0898,3
3241.125,426,58.35411,4448,16,10.546875,222.8438,168.2109,505.5273,3
3241.125,426,63.47607,4448,12,10.546875,222.8438,167.29688,506.4414,3
3241.125,426,68.71795,4448,10,10.546875,222.8438,166.39453,507.3438,3
3241.125,426,65.98985,4448,10,10.546875,222.8438,165.49219,508.2461,3
3241.125,427,66.32391,4448,15,10.546875,222.8438,164.80859,508.9297,3
3241.605,428,63.98964,4448,10,10.546875,222.8438,168.2656,505.4727,3
3241.605,428,67.43003,4480,15,10.546875,222.8438,167.30859,506.4297,3
3241.605,428,67.25888,4480,11,10.546875,222.8438,166.1875,507.5508,3
3241.605,428,67.09184,4480,12,10.546875,222.8438,165.27344,508.4648,3
3241.605,428,66.32653,4480,12,10.546875,222.8438,169.2617,504.4766,3
3241.605,428,66.58098,4480,10,10.546875,222.8438,166.95312,506.7852,3
3241.605,428,64.45013,4480,6,10.546875,222.8438,165.61328,508.125,3
3241.621,428,68.60759,4480,8,10.546875,222.8438,164.49219,509.2461,3
3241.605,428,68.84422,4480,12,10.546875,222.8438,163.09766,510.6406,3
3241.605,428,68.52792,4480,9,10.5625,222.8438,166.60547,507.1328,3
3241.605,428,69.2112,4480,10,10.5625,222.8281,165.56641,508.1719,3
3241.605,428,64.66165,4480,14,10.5625,222.8438,165.35547,508.3672,3
3241.605,428,64.79592,4480,5,10.5625,222.8438,165.71094,508.0117,3
3241.605,428,68.79795,4480,9,10.5625,222.8438,164.97656,508.7461,3
3241.605,428,66.75127,4480,5,10.5625,222.8438,168.2734,505.4492,3
3241.621,429,68.36735,4480,7,10.5625,222.8438,171.2227,502.5,3
3241.605,429,68.0203,4480,5,10.5625,222.8438,168.9141,504.8086,3
3243.766,429,66.24365,4480,14,10.5625,222.8438,167.76562,505.957,3
3243.766,429,63.47607,4480,9,10.5625,222.8438,172.4258,501.2969,3
3243.766,429,67.34177,4480,15,10.5625,222.8438,171.4414,502.2812,3
3243.766,429,68.09045,4448,7,10.5625,222.8438,169.5664,504.1562,3
3243.766,429,65.31646,4480,15,10.5625,222.8438,168.8828,504.8398,3
3243.766,429,62.37624,4480,13,10.570312,222.8438,167.9805,505.7422,3
3243.766,429,63.0273,4480,9,10.570312,222.8438,167.08203,506.6328,3
3243.766,429,57.35661,4480,13,10.570312,222.8438,166.37109,507.3438,3
3243.766,429,57.71144,4480,9,10.570312,222.8438,165.46875,508.2461,3
3241.605,429,65.15152,4480,11,10.570312,222.8438,168.4609,505.2539,3
3241.605,429,69.87342,4480,12,10.570312,222.8438,168.7812,504.9336,3
3241.605,429,69.44444,4480,5,10.570312,222.8438,168.1055,505.6094,3
3241.605,429,65.97403,4480,5,10.570312,222.8438,167.42188,506.293,3
3241.605,429,66.66667,4480,8,10.570312,222.8438,167.71484,506.0,3
3241.605,429,68.93939,4480,5,10.570312,222.8438,166.59375,507.1211,3
3241.605,429,66.32911,4480,13,10.570312,222.8438,165.17188,508.543,3
3241.605,429,68.10127,4480,8,10.578125,222.8438,169.0508,504.6641,3
3241.605,429,68.70229,4480,10,10.578125,222.8359,167.9141,505.8008,3
3241.605,429,66.58228,4480,8,10.578125,222.8438,167.03906,506.668,3
3241.605,428,67.34177,4480,10,10.578125,222.8438,166.82031,506.8867,3
3241.605,428,66.32911,4480,14,10.578125,222.8438,165.94531,507.7617,3
3241.605,428,66.75127,4480,6,10.578125,222.8438,165.72656,507.9805,3
3241.605,428,65.90909,4480,6,10.578125,222.8438,165.28906,508.418,3
3241.605,428,65.82278,4480,10,10.578125,222.8438,164.57812,509.1289,3
3241.605,428,64.89899,4480,6,10.578125,222.8438,164.14062,509.5664,3
3241.605,428,62.9156,4480,9,10.578125,222.8438,164.44531,509.2617,3
3241.605,428,60.69652,4480,11,10.578125,222.8438,171.8125,501.8945,3
3241.605,428,61.09726,4480,6,10.578125,222.8438,171.1289,502.5781,3
3241.605,428,62.59542,4480,9,10.578125,222.8438,168.7539,504.9531,3
3241.605,428,67.34694,4480,11,10.578125,222.8438,167.38672,506.3203,3
3241.605,428,65.22843,4480,10,10.578125,222.8438,166.23828,507.4688,3
3241.605,428,62.5,4480,7,10.578125,222.8438,169.6719,504.0352,3
3241.605,428,64.03061,4480,10,10.578125,222.8438,172.9219,500.7852,3
3242.426,430,66.41221,4512,9,10.578125,222.8438,171.5273,502.1797,3
3241.605,428,64.57286,4512,4,10.578125,222.8438,167.9883,505.7188,3
3241.605,428,63.30749,4512,15,10.578125,222.8438,171.9414,501.7656,3
3241.605,428,68.86076,4512,10,10.578125,222.8438,170.5742,503.1328,3
3241.605,428,66.41221,4512,5,10.578125,222.8438,169.6719,504.0352,3
3241.605,428,66.15776,4512,14,10.578125,222.8438,168.9883,504.7188,3
3241.605,428,67.17172,4512,5,10.578125,222.8438,168.5508,505.1562,3
3241.605,428,66.91919,4512,6,10.578125,222.8438,167.8945,505.8125,3
3241.605,428,64.89899,4512,15,10.578125,222.8438,166.55469,507.1523,3
3241.605,428,70.27708,4512,11,10.578125,222.8438,166.11719,507.5898,3
3241.605,428,69.7201,4512,7,10.585938,222.8438,165.43359,508.2734,3
3241.605,428,66.32653,4512,6,10.585938,222.8359,164.28516,509.4219,3
3241.605,428,67.7665,4512,9,10.585938,222.8438,164.06641,509.6328,3
3241.605,428,65.49118,4512,13,10.585938,222.8438,163.19531,510.5039,3
3241.605,428,67.08543,4512,7,10.59375,222.8438,162.75781,510.9414,3
3241.605,428,59.70149,4512,13,10.59375,216.0,174.9453,505.5898,3
3241.605,428,61.5,4512,12,10.59375,215.9609,172.6289,507.9453,3
3241.605,428,55.58313,4512,10,10.59375,215.9609,181.3438,499.2305,3
3241.605,428,56.10973,4480,5,10.59375,215.9609,179.2109,501.3633,3
3241.605,428,58.12183,4480,6,10.59375,215.9609,177.8164,502.7578,3
3241.605,428,64.78149,4448,8,10.601562,215.9609,177.1328,503.4414,3
3241.605,428,68.95674,4448,10,10.601562,215.9531,176.2578,504.3164,3
3241.605,428,64.89899,4448,12,10.601562,215.9609,175.1367,505.4297,3
