face_landmarking_rpi_mem.committed_Committed_AS,face_landmarking_rpi_system.active_processes_active,face_landmarking_rpi_system.cpu_user,face_landmarking_rpi_system.file_nr_used_used,face_landmarking_rpi_system.processes_running,face_landmarking_rpi_system.ram_buffers,face_landmarking_rpi_system.ram_cached,face_landmarking_rpi_system.ram_free,face_landmarking_rpi_system.ram_used,Target
3196.051,422,61.9898,4352,4,1.109375,125.26172,147.35938,633.3984,10
3196.035,422,59.38303,4352,6,1.109375,125.26172,144.81641,635.9414,10
3196.25,422,57.58355,4352,3,1.109375,125.26172,147.41016,633.3477,10
3196.25,422,59.48718,4352,13,1.109375,125.26172,150.84766,629.9102,10
3196.25,422,54.84694,4352,3,1.109375,125.26172,147.78516,632.9727,10
3196.266,422,58.09769,4352,7,1.125,125.67188,145.99219,634.3398,10
3196.25,422,57.78894,4352,7,1.125,125.67188,148.82422,631.5078,10
3196.266,422,58.56777,4352,3,1.125,125.67188,146.3125,634.0195,10
3196.25,422,55.41562,4352,14,1.125,125.67188,148.90625,631.4258,10
3196.25,422,52.26131,4352,6,1.125,125.67188,147.07812,633.2539,10
3196.25,422,58.44156,4352,8,1.125,125.67188,145.30078,635.0312,10
3196.25,422,63.42711,4352,5,1.1328125,125.66406,143.55469,636.7773,10
3196.266,422,58.80829,4352,7,1.1328125,125.67578,147.28906,633.0312,10
3196.25,422,61.12532,4352,5,1.1328125,125.70703,148.36719,631.9219,10
3196.051,422,55.97964,4352,12,1.1328125,125.70703,146.59375,633.6953,10
3196.25,422,60.0,4352,6,1.1328125,125.73438,145.00781,635.2539,10
3196.25,422,60.15228,4352,12,1.1328125,125.73828,149.41406,630.8438,10
3196.25,422,59.12596,4352,3,1.1328125,125.78125,147.61328,632.6016,10
3196.25,422,62.30769,4352,9,1.1328125,125.78125,151.13281,629.082,10
3196.25,422,56.36364,4352,14,1.1523438,125.83203,150.29688,629.8477,10
3196.254,422,56.99482,4352,7,1.1523438,125.83203,148.71875,631.4258,10
3196.254,422,58.39793,4352,6,1.1523438,125.83203,151.78906,628.3555,10
3196.254,422,62.2108,4352,14,1.1523438,125.83203,149.27344,630.8711,10
3196.27,422,59.54198,4352,8,1.1523438,125.83203,147.49609,632.6484,10
3196.254,422,61.57761,4352,9,1.1523438,125.83203,150.02344,630.1211,10
3196.055,422,57.84062,4352,3,1.1523438,125.92578,147.27734,632.7734,10
3196.039,422,60.15424,4352,10,1.1523438,125.92578,145.01172,635.0391,10
3196.039,422,58.71795,4352,6,1.1523438,125.92578,146.88281,633.168,10
3196.039,422,60.15424,4384,17,1.1523438,125.92578,149.44141,630.6094,10
3196.238,422,62.8866,4384,7,1.1523438,125.92578,151.30469,628.7461,10
3196.27,422,59.33504,4384,3,1.1523438,125.92578,148.58984,631.4609,10
3196.254,422,57.94872,4384,5,1.1523438,125.92578,150.875,629.1758,10
3196.254,422,57.84062,4384,9,1.1523438,125.92578,149.26172,630.7891,10
3196.039,422,53.72751,4384,5,1.1523438,125.92578,153.51172,626.5391,10
3196.039,422,57.47423,4384,8,1.1523438,125.92578,148.82422,631.2266,10
3196.039,422,56.70886,4384,6,1.1523438,125.92578,146.77344,633.2773,10
3196.055,422,57.86802,4384,9,1.1523438,125.92578,145.0,635.0508,10
3196.254,422,56.37755,4384,3,1.1523438,125.92578,148.58203,631.4688,10
3196.27,422,53.84615,4384,4,1.1523438,125.92578,151.69531,628.3555,10
3196.254,422,49.62025,4384,5,1.1523438,125.92578,149.58984,630.4609,10
3196.27,422,58.09769,4384,3,1.1601562,125.92578,146.87109,633.1719,10
3196.039,422,56.51042,4384,6,1.1601562,125.92578,145.25781,634.7852,10
3196.039,422,62.21662,4384,8,1.1796875,125.91797,143.28906,636.7422,10
3196.039,422,59.48718,4384,7,1.1796875,125.93359,142.71484,637.3008,10
3196.039,422,62.07792,4384,12,1.1796875,125.93359,152.20312,627.8125,10
3196.039,422,58.61183,4384,5,1.1796875,125.93359,150.20703,629.8086,10
3196.254,422,61.75711,4352,8,1.1796875,125.93359,147.74609,632.2695,10
3196.254,422,64.94845,4352,7,1.1796875,125.93359,146.20312,633.8125,10
3196.27,422,59.43878,4352,5,1.1796875,125.93359,145.76562,634.25,10
3196.254,422,62.5323,4352,9,1.1796875,125.93359,143.15234,636.8633,10
3196.27,422,58.13953,4352,8,1.1796875,125.93359,148.51172,631.5039,10
3196.07,422,60.35806,4352,10,1.1796875,125.93359,150.80859,629.207,10
3196.27,422,56.47668,4352,3,1.1796875,125.93359,149.23438,630.7812,10
3196.254,422,56.2341,4352,6,1.1796875,125.93359,147.89453,632.1211,10
3196.254,422,61.75711,4352,8,1.1796875,125.93359,146.33594,633.6797,10
3196.27,422,60.61381,4352,11,1.1796875,125.93359,144.28516,635.7305,10
3196.27,422,61.63683,4352,6,1.1796875,125.93359,142.07422,637.9414,10
3196.27,422,62.5641,4352,6,1.1796875,125.93359,150.0625,629.9531,10
3196.254,422,57.289,4352,8,1.1796875,125.93359,147.30078,632.7148,10
3196.254,422,59.12596,4352,7,1.1796875,125.93359,146.45312,633.5625,10
3196.254,422,61.59794,4352,6,1.1796875,125.93359,145.00781,635.0078,10
3196.254,422,59.89717,4320,13,1.1796875,125.93359,148.37891,631.6367,10
3196.254,422,60.35806,4320,3,1.1796875,125.93359,146.35547,633.6602,10
3196.254,422,61.34021,4320,4,1.1796875,125.93359,152.92969,627.0859,10
3196.254,422,56.66667,4320,9,1.1796875,125.98047,150.58984,629.3789,10
3196.27,422,61.63683,4320,5,1.1796875,125.98047,149.05859,630.9102,10
3196.254,422,60.0,4320,6,1.1796875,125.98047,147.47266,632.4961,10
3196.039,422,55.32995,4320,8,1.1796875,125.98047,146.125,633.8438,10
3196.254,422,55.0,4320,6,1.1796875,125.98047,146.78906,633.1797,10
3196.254,422,52.91139,4320,10,1.1796875,125.98047,144.08203,635.8867,10
3196.254,422,61.79487,4320,6,1.1796875,125.98047,152.44141,627.5273,10
3196.254,422,60.6357,4352,10,1.1796875,125.98047,149.51562,630.4531,10
3196.254,422,66.313,4352,5,1.1796875,126.0,149.46875,630.4805,10
3196.254,422,60.15424,4352,7,1.1796875,126.0,148.57812,631.3711,10
3196.27,422,60.82474,4352,8,1.1796875,126.0,145.35547,634.5938,10
3196.254,422,60.82474,4352,7,1.1796875,126.0,143.08594,636.8633,10
3196.254,422,58.61183,4352,7,1.1796875,126.0,143.94531,636.0039,10
3196.27,422,61.43959,4352,3,1.1796875,126.0,149.96875,629.9805,10
3196.254,422,58.88325,4352,6,1.1796875,126.0,148.16406,631.7852,10
3196.254,422,57.1066,4352,7,1.1796875,126.0,145.83984,634.1094,10
3196.27,422,58.24742,4352,6,1.1796875,126.0,146.56641,633.3828,10
3196.27,422,59.43152,4352,7,1.1796875,126.0,148.17188,631.7773,10
3196.254,422,56.70103,4352,7,1.1796875,126.03125,150.94531,628.9727,10
3196.254,422,66.66667,4352,7,1.1796875,126.03125,148.35156,631.5664,10
3196.27,422,60.0,4352,5,1.1796875,126.03125,151.89062,628.0273,10
3196.27,422,61.65803,4384,6,1.1796875,126.03125,149.14062,630.7773,10
3196.254,422,58.39793,4384,4,1.1835938,126.02734,147.30859,632.6094,10
3196.27,422,56.6416,4384,7,1.1835938,126.03125,146.16016,633.7539,10
3196.254,423,64.34109,4384,7,1.1835938,126.03125,143.89062,636.0234,10
3196.781,423,61.34021,4384,5,1.1835938,126.03125,146.05469,633.8594,10
3196.797,423,61.95373,4384,4,1.1835938,126.03125,145.66406,634.25,10
3196.781,423,60.0,4384,9,1.1835938,126.03125,148.55469,631.3594,10
3196.781,423,57.90816,4384,9,1.1835938,126.03125,146.20312,633.7109,10
3196.781,423,62.34097,4384,10,1.1835938,126.03906,143.03125,636.875,10
3196.797,423,58.92857,4384,4,1.1835938,126.03906,146.17578,633.7305,10
3196.566,423,56.2341,4384,4,1.1914062,126.03125,144.75781,635.1484,10
3196.781,423,62.98201,4384,6,1.1914062,126.03906,142.95312,636.9453,10
3196.801,423,57.14286,4384,7,1.1914062,126.03906,147.42578,632.4727,10
3196.785,423,55.03876,4384,10,1.1914062,126.03906,147.90234,631.9961,10
3196.801,423,51.1509,4384,7,1.1914062,126.03906,144.43359,635.4648,10
3196.785,423,59.53608,4384,8,1.1914062,126.03906,142.69531,637.2031,10
3196.785,423,62.5641,4384,8,1.1914062,126.03906,150.14453,629.7539,10
3196.785,423,53.76623,4384,5,1.1914062,126.03906,148.49219,631.4062,10
3196.879,423,61.3577,4352,5,1.1914062,126.03906,144.71875,635.1797,10
3196.863,423,58.13953,4352,6,1.1914062,126.03906,149.65234,630.2461,10
3196.648,423,57.03125,4352,11,1.1914062,126.03906,148.09766,631.8008,10
3196.648,423,63.14433,4352,10,1.1914062,126.03906,146.53906,633.3594,10
3196.648,423,56.59898,4384,8,1.1914062,126.03906,145.48047,634.418,10
3196.648,423,58.71795,4384,8,1.1914062,126.03906,151.05469,628.8438,10
3196.648,423,56.1039,4384,6,1.1914062,126.03906,149.00781,630.8906,10
3196.863,423,58.67347,4384,10,1.1914062,126.03906,152.02344,627.875,10
3196.863,423,59.27835,4384,11,1.1914062,126.03906,149.00391,630.8945,10
3196.863,423,58.76289,4384,5,1.1914062,126.03906,147.12109,632.7773,10
3196.879,423,57.4359,4384,3,1.1914062,126.03906,144.58984,635.3086,10
3196.664,423,61.69666,4384,10,1.1914062,126.03906,143.6875,636.2109,10
3196.648,423,60.41667,4384,4,1.1914062,126.03906,144.78906,635.1094,10
3196.648,423,57.69231,4384,6,1.1914062,126.03906,144.64844,635.25,10
3196.648,423,57.50636,4384,7,1.1992188,126.03125,147.00781,632.8906,10
3196.648,423,58.82353,4384,6,1.1992188,126.03906,151.75,628.1406,10
3197.469,426,61.9171,4384,10,1.1992188,126.03906,148.23828,631.6523,10
3196.648,423,55.9194,4384,6,1.1992188,126.03906,147.14453,632.7461,10
3196.664,423,64.70588,4384,7,1.1992188,126.03906,146.85547,633.0352,10
3196.664,423,59.43878,4384,6,1.1992188,126.03906,148.72656,631.1641,10
3196.648,423,52.82051,4384,5,1.2070312,126.03125,145.23047,634.6602,10
3196.648,423,59.33504,4384,7,1.2070312,126.03906,140.03906,639.8438,10
3196.648,423,57.72152,4384,6,1.2070312,126.03906,143.74219,636.1406,10
3196.664,423,57.47423,4384,4,1.2070312,126.03906,143.08594,636.7969,10
3196.648,423,56.88776,4384,3,1.2070312,126.03906,150.13672,629.7461,10
3196.664,423,52.23097,4384,5,1.2070312,126.03906,146.57031,633.3125,10
3196.648,423,54.49871,4384,6,1.2070312,126.03906,148.95703,630.9258,10
3196.664,423,56.70103,4384,4,1.2070312,126.03906,148.05469,631.8281,10
3196.648,423,57.88114,4384,8,1.2070312,126.03906,146.28906,633.5938,10
3196.664,423,64.84375,4384,8,1.2070312,126.03906,142.81641,637.0664,10
3196.648,423,55.89744,4384,10,1.2070312,126.03906,147.11719,632.7656,10
3196.664,423,56.63265,4384,3,1.2070312,126.03906,144.39844,635.4844,10
3196.648,423,59.34343,4384,14,1.2070312,126.03906,142.83984,637.043,10
3196.664,423,58.65633,4384,8,1.2070312,126.03906,145.34766,634.5352,10
3196.664,424,60.20151,4384,5,1.2070312,126.03906,148.67969,631.2031,10
3196.648,424,56.4433,4384,3,1.2070312,126.03906,149.87891,630.0039,10
3196.648,424,58.58586,4384,6,1.2070312,126.03906,147.85547,632.0273,10
3196.648,424,60.51282,4384,7,1.2070312,126.03906,149.50391,630.3789,10
3196.648,424,58.26972,4384,3,1.2070312,126.03906,146.48047,633.4023,10
3196.664,424,68.29897,4384,16,1.2070312,126.03906,148.68359,631.1992,10
3196.664,424,59.07928,4384,7,1.2070312,126.03906,145.70703,634.1758,10
3196.664,424,60.88083,4384,7,1.2148438,126.03906,143.66797,636.207,10
3196.648,424,58.76289,4384,7,1.2148438,126.05469,151.79688,628.0625,10
3196.648,424,56.85279,4384,3,1.2148438,126.05469,148.58594,631.2734,10
3196.664,424,62.8866,4384,7,1.2148438,126.05469,147.27734,632.582,10
3196.648,424,56.06061,4384,5,1.2148438,126.05469,147.16016,632.6992,10
3196.648,422,56.73575,4384,6,1.2148438,126.05469,148.58203,631.2773,10
3196.648,423,61.79487,4384,8,1.2148438,126.05469,146.10156,633.7578,10
3196.648,423,60.35806,4384,11,1.2148438,126.05469,148.80469,631.0547,10
3196.648,423,62.2739,4352,9,1.2148438,126.05469,147.24609,632.6133,10
3196.664,423,56.12245,4352,5,1.2148438,126.05469,150.45312,629.4062,10
3196.664,423,57.54476,4352,7,1.2148438,126.05469,149.21094,630.6484,10
3196.664,423,56.62338,4352,7,1.2148438,126.05469,149.89844,629.9609,10
3196.648,423,55.61224,4352,8,1.2148438,126.05469,148.09375,631.7656,10
3196.664,423,56.09137,4352,3,1.2148438,126.05469,150.85547,629.0039,10
3196.648,423,55.52764,4352,14,1.2148438,126.05469,148.83594,631.0234,10
3196.664,423,53.57143,4352,4,1.2148438,126.05469,155.32812,624.5312,10
3196.664,423,61.30653,4352,4,1.2148438,126.05469,152.35938,627.5,10
3196.648,423,58.35476,4352,8,1.2148438,126.05469,149.76562,630.0938,10
3196.664,423,62.14834,4352,5,1.2148438,126.05469,147.6875,632.1719,10
3196.648,423,62.53165,4352,6,1.2148438,126.05469,146.13281,633.7266,10
3196.648,423,60.0,4352,4,1.2148438,126.05469,144.78906,635.0703,10
3196.664,422,55.81395,4352,4,1.2148438,126.05469,144.96094,634.8984,10
3196.664,421,61.49871,4352,3,1.2148438,126.05469,143.65234,636.207,10
3196.648,422,55.07614,4352,8,1.2148438,126.05469,146.93359,632.9258,10
3196.664,422,61.75711,4352,5,1.2148438,126.05469,145.62109,634.2383,10
3196.664,422,64.69072,4352,3,1.2148438,126.05469,153.73047,626.1289,10
3196.648,422,57.21649,4352,6,1.2226562,126.05469,150.8125,629.0391,10
3196.648,422,61.08247,4352,11,1.2226562,126.05469,149.47656,630.375,10
3196.648,422,60.20408,4352,8,1.2226562,126.05469,147.91797,631.9336,10
3196.648,422,58.13953,4352,6,1.2226562,126.05469,146.26172,633.5898,10
3196.664,422,62.17617,4352,7,1.2226562,126.05469,145.28125,634.5703,10
3196.664,422,57.65306,4352,4,1.2226562,126.05469,143.94141,635.9102,10
3196.664,422,62.72494,4352,3,1.2226562,126.05469,146.4375,633.4141,10
3196.648,422,56.41026,4352,9,1.2226562,126.05469,145.78125,634.0703,10
3196.664,422,62.43523,4352,6,1.2226562,126.05469,143.01953,636.832,10
3196.648,422,62.33766,4352,4,1.2226562,126.05469,140.80078,639.0508,10
3196.664,422,57.86802,4352,7,1.2226562,126.05469,145.58594,634.2656,10
3196.648,422,66.58098,4352,5,1.2226562,126.05469,146.79297,633.0586,10
3196.664,422,57.84062,4352,3,1.2226562,126.05469,150.25,629.6016,10
3196.664,422,57.98969,4352,5,1.2226562,126.05469,148.17188,631.6797,10
3196.664,422,58.37563,4352,8,1.2226562,126.05469,147.51562,632.3359,10
3196.664,422,57.64411,4352,6,1.2226562,126.05469,145.71484,634.1367,10
3196.648,422,57.39796,4352,12,1.2226562,126.05469,144.37891,635.4727,10
3196.648,422,55.18987,4352,9,1.2304688,126.05469,147.04297,632.8008,10
3196.648,422,49.87406,4352,7,1.2304688,126.05469,150.69531,629.1484,10
3196.648,422,55.05051,4352,11,1.2304688,126.05469,149.13672,630.707,10
3196.648,422,60.72351,4352,11,1.2304688,126.05469,152.73438,627.1094,10
3196.648,422,54.75578,4352,6,1.2304688,126.05469,149.49219,630.3516,10
3196.664,423,60.45918,4352,4,1.2304688,126.05469,147.08594,632.7578,10
3196.648,423,59.23077,4352,4,1.2304688,126.07031,146.76953,633.0586,10
3196.664,423,63.37662,4352,3,1.2304688,126.07031,148.98828,630.8398,10
3196.648,423,57.90816,4384,5,1.2304688,126.07031,151.50391,628.3242,10
3196.648,423,58.67347,4352,5,1.2304688,126.07031,148.76953,631.0586,10
3196.648,423,61.47959,4352,5,1.2304688,126.07031,150.62109,629.207,10
3196.863,423,60.05089,4352,12,1.2304688,126.07031,150.92969,628.8984,10
3196.863,423,63.30749,4352,3,1.2304688,126.07031,147.39062,632.4375,10
3196.863,423,64.17526,4352,8,1.2304688,126.07031,151.05078,628.7773,10
3196.863,423,58.13953,4352,9,1.2304688,126.07031,148.76562,631.0625,10
3196.863,423,62.43655,4352,12,1.2304688,126.07031,150.60547,629.2227,10
3196.863,423,55.55556,4352,3,1.2304688,126.07031,148.52734,631.3008,10
3196.863,423,59.64467,4352,5,1.2304688,126.07031,145.76562,634.0625,10
3196.863,423,62.7551,4352,8,1.2304688,126.07031,147.84766,631.9805,10
3196.863,423,57.06941,4352,6,1.2304688,126.07031,146.00391,633.8242,10
3196.879,423,60.92545,4352,9,1.2304688,126.07031,148.66406,631.1641,10
3196.879,423,59.32642,4352,6,1.2304688,126.07031,146.83203,632.9961,10
3196.863,423,57.61421,4352,3,1.2304688,126.07031,144.33203,635.4961,10
3196.879,423,62.08651,4352,4,1.2382812,126.07031,147.29297,632.5273,10
3196.863,423,57.32648,4352,6,1.2382812,126.07031,145.5,634.3203,10
3196.879,423,60.30928,4352,3,1.2382812,126.07031,149.10938,630.7109,10
3196.863,423,56.2982,4352,6,1.2382812,126.07031,146.75781,633.0625,10
3196.879,423,61.09661,4352,4,1.2382812,126.07031,148.5625,631.2578,10
3196.863,422,61.46096,4352,11,1.2382812,126.07031,150.65234,629.168,10
3196.863,422,55.47074,4352,3,1.2382812,126.07031,148.84766,630.9727,10
3196.879,422,55.32995,4352,7,1.2382812,126.07031,147.06641,632.7539,10
3196.863,422,51.53061,4352,5,1.2382812,126.07031,144.79688,635.0234,10
3196.863,422,52.30769,4352,6,1.2382812,126.07031,143.73438,636.0859,10
3196.863,422,60.46512,4352,7,1.2382812,126.07031,151.05469,628.7656,10
3196.664,422,59.32642,4352,3,1.2382812,126.07031,149.75391,630.0664,10
3196.648,422,57.47423,4352,3,1.2382812,126.07031,147.42188,632.3984,10
3196.648,422,62.5641,4352,4,1.2382812,126.07031,154.05469,625.7656,10
3196.648,422,59.74684,4352,7,1.2382812,126.07031,151.78906,628.0312,10
3196.664,422,57.62274,4352,3,1.2382812,126.07031,150.23047,629.5898,10
3196.664,422,55.52764,4352,3,1.2382812,126.07031,148.15234,631.668,10
3196.664,422,58.82353,4352,4,1.2382812,126.07031,146.13281,633.6875,10
3196.648,422,61.73469,4352,6,1.2382812,126.07031,149.46875,630.3516,10
3196.648,422,57.98969,4352,6,1.2382812,126.07031,151.83594,627.9844,10
3196.648,422,64.52442,4352,9,1.2382812,126.07031,150.5,629.3203,10
3196.664,419,61.02564,4352,11,1.2382812,126.07031,147.98438,631.8359,10
3196.648,419,58.03109,4352,7,1.2382812,126.07031,145.16797,634.6523,10
3196.648,419,58.24742,4352,6,1.2382812,126.07031,150.15234,629.668,10
3196.664,419,64.94845,4352,9,1.2382812,126.07031,146.94141,632.8789,10
3196.648,419,59.03308,4352,6,1.2382812,126.07031,146.28516,633.5352,10
3196.664,419,63.35079,4352,7,1.2382812,126.07031,145.10938,634.7109,10
3196.664,419,58.62944,4352,4,1.2382812,126.07031,149.59375,630.2266,10
3196.648,419,55.78406,4352,5,1.2382812,126.07031,148.01172,631.8086,10
3196.664,419,62.7907,4352,13,1.2382812,126.07031,150.46484,629.3555,10
3196.648,419,55.03876,4352,5,1.2382812,126.07031,148.89062,630.9297,10
3196.664,419,60.10363,4352,4,1.2382812,126.07031,151.46094,628.3594,10
3196.648,419,62.05128,4352,8,1.2382812,126.07031,150.30078,629.5195,10
3196.664,419,59.48718,4352,3,1.2382812,126.07031,148.76953,631.0508,10
3196.648,419,61.43959,4384,4,1.2382812,126.07031,151.02734,628.793,10
3196.648,419,59.54198,4384,6,1.2382812,126.07031,149.22656,630.5938,10
3196.648,419,56.07235,4384,5,1.2382812,126.07031,147.59766,632.2227,10
3196.648,419,58.37563,4384,5,1.2382812,126.07031,147.02344,632.7969,10
3196.664,419,60.05155,4384,6,1.2382812,126.07031,145.48828,634.332,10
3196.648,419,56.26598,4384,4,1.2382812,126.07031,148.08984,631.7305,10
3196.648,419,63.0102,4384,12,1.2382812,126.07031,145.13672,634.6836,10
3196.664,419,55.24297,4384,11,1.2382812,126.07031,144.49219,635.3281,10
3196.664,419,56.4557,4384,6,1.2382812,126.07031,147.77344,632.0469,10
3196.648,419,56.31313,4384,6,1.2382812,126.07031,146.48828,633.332,10
3196.648,419,54.56853,4384,9,1.2382812,126.07031,149.40234,630.418,10
3196.648,419,54.93671,4384,8,1.2382812,126.07031,148.09766,631.7227,10
3196.664,419,50.88608,4384,4,1.2382812,126.07031,150.86719,628.9531,10
3196.648,419,56.77749,4384,5,1.2460938,126.07031,151.87109,627.9414,10
3196.648,419,64.85788,4384,12,1.2460938,126.07031,148.86719,630.9453,10
3196.648,419,56.70103,4384,7,1.2460938,126.07031,149.55859,630.2539,10
3196.648,419,60.35806,4384,4,1.2460938,126.07031,150.35547,629.457,10
3196.863,419,57.65306,4384,8,1.2460938,126.07031,147.32031,632.4922,10
3196.863,419,55.26992,4384,7,1.2460938,126.07031,144.77734,635.0352,10
3196.863,419,63.33333,4384,9,1.2460938,126.07031,143.44141,636.3711,10
3196.664,419,56.88776,4384,6,1.2539062,126.0625,146.81641,632.9961,10
3196.648,419,57.98969,4384,9,1.2539062,126.07031,149.05859,630.7461,10
3196.863,419,55.58376,4384,6,1.2539062,126.07031,147.30859,632.4961,10
3196.863,419,62.05128,4384,8,1.2539062,126.07031,146.70703,633.0977,10
3196.863,419,59.27835,4384,13,1.2539062,126.07031,151.67969,628.125,10
3196.648,419,59.79644,4384,7,1.2539062,126.07031,150.77734,629.0273,10
3196.648,419,57.36041,4384,11,1.2539062,126.07031,149.60156,630.2031,10
3196.648,419,63.11688,4384,6,1.2539062,126.07031,151.48047,628.3242,10
3196.664,420,57.55208,4384,5,1.2539062,126.15625,150.33203,629.3867,10
3196.648,420,60.81425,4384,5,1.2539062,126.15625,149.40234,630.3164,10
3196.664,420,65.20619,4384,5,1.2539062,126.15625,150.60156,629.1172,10
3196.648,420,59.03308,4384,13,1.2539062,126.15625,148.56641,631.1523,10
3196.664,420,57.36434,4384,3,1.2539062,126.15625,150.45312,629.2656,10
3196.648,420,61.39896,4384,16,1.2539062,126.15625,151.58984,628.1289,10
3196.664,420,59.33504,4384,10,1.2539062,126.15625,149.10156,630.6172,10
3196.664,420,61.08247,4384,9,1.2539062,126.15625,146.99609,632.7227,10
3196.648,420,54.84694,4384,7,1.2539062,126.15625,149.10938,630.6094,10
3196.664,420,55.75,4384,9,1.2539062,126.15625,148.96094,630.7578,10
3196.648,420,58.20513,4384,3,1.2539062,126.15625,156.0,623.7188,10
3196.648,420,56.63265,4384,7,1.2539062,126.15625,152.79688,626.9219,10
3196.648,420,53.41772,4384,9,1.2539062,126.15625,149.73828,629.9805,10
3196.648,420,56.70886,4384,5,1.2539062,126.15625,151.67578,628.043,10
3196.648,420,54.4757,4384,7,1.2539062,126.15625,148.44922,631.2695,10
3196.648,420,60.61381,4384,7,1.2539062,126.15625,146.12891,633.5898,10
3196.648,420,58.37563,4384,11,1.2539062,126.15625,145.22656,634.4922,10
3196.648,420,59.27835,4384,6,1.2539062,126.15625,143.47656,636.2422,10
3196.664,420,62.95337,4384,6,1.2539062,126.15625,145.61328,634.1055,10
3196.664,420,58.65633,4384,5,1.2539062,126.15625,145.19922,634.5195,10
3196.648,420,55.9194,4384,8,1.2539062,126.15625,143.45312,636.2656,10
3196.648,421,63.02083,4384,6,1.2539062,126.15625,151.77344,627.9453,10
3196.664,421,57.69231,4384,4,1.2539062,126.15625,149.32812,630.3906,10
3196.648,421,60.25641,4384,4,1.2539062,126.15625,145.625,634.0938,10
3196.648,421,63.91753,4384,6,1.2539062,126.15625,146.03516,633.6836,10
3196.664,421,61.34021,4384,4,1.2539062,126.15625,150.01562,629.7031,10
3196.648,421,61.22449,4384,9,1.2539062,126.15625,147.69141,632.0273,10
3196.664,421,58.97436,4384,3,1.2539062,126.15625,146.32812,633.3906,10
3196.664,421,64.28571,4352,7,1.2539062,126.15625,145.75,633.9688,10
3196.648,421,59.17313,4352,13,1.2539062,126.15625,144.65234,635.0664,10
3196.664,421,60.61381,4352,4,1.2539062,126.15625,143.50391,636.2148,10
3196.648,421,56.4433,4352,10,1.2539062,126.15625,151.31641,628.4023,10
3196.648,421,61.63683,4352,6,1.2539062,126.15625,152.75,626.9688,10
3196.648,421,57.69231,4352,8,1.2617188,126.15625,151.19141,628.5195,10
