object_detection_rpi_mem.committed_Committed_AS,object_detection_rpi_system.active_processes_active,object_detection_rpi_system.cpu_user,object_detection_rpi_system.file_nr_used_used,object_detection_rpi_system.processes_running,object_detection_rpi_system.ram_buffers,object_detection_rpi_system.ram_cached,object_detection_rpi_system.ram_free,object_detection_rpi_system.ram_used,Target
3116.031,427,62.7907,4320,10,2.542969,219.4336,182.3047,502.8477,0
3116.031,427,67.00767,4320,14,2.542969,219.4336,186.3477,498.8047,0
3116.031,427,61.43959,4320,7,2.542969,219.4336,184.7734,500.3789,0
3116.031,427,60.75949,4320,9,2.542969,219.4336,182.8867,502.2656,0
3116.031,427,57.98969,4320,9,2.542969,219.4336,180.4844,504.668,0
3116.031,427,63.19797,4320,11,2.542969,219.4336,184.8711,500.2812,0
3116.031,427,62.84987,4320,7,2.542969,219.4336,186.9727,498.1797,0
3116.031,427,62.9156,4320,9,2.542969,219.4336,185.332,499.8203,0
3116.031,427,60.10101,4320,7,2.542969,219.4336,183.2539,501.8984,0
3116.031,427,64.64646,4320,8,2.542969,219.4336,180.1914,504.9609,0
3116.031,427,63.22418,4320,12,2.542969,219.4336,178.3047,506.8477,0
3116.031,427,65.58603,4320,13,2.542969,219.4336,185.2578,499.8945,0
3116.031,427,63.47607,4352,12,2.542969,219.4336,182.4961,502.6562,0
3116.031,427,62.53102,4352,8,2.542969,219.4336,181.1016,504.0508,0
3116.031,427,62.37624,4352,13,2.542969,219.4336,179.9805,505.1719,0
3116.031,427,59.29648,4352,8,2.542969,219.4336,182.3164,502.8359,0
3116.031,427,51.47783,4352,15,2.542969,219.4336,181.3984,503.7539,0
3116.031,427,46.88279,4352,9,2.542969,219.4336,182.2188,502.9336,0
3116.031,427,61.92893,4352,9,2.542969,219.4336,182.7969,502.3555,0
3116.031,427,61.97917,4352,10,2.542969,219.4336,181.8945,503.2578,0
3116.031,427,58.65633,4352,12,2.542969,219.4336,180.7461,504.4062,0
3116.031,427,63.8961,4352,8,2.542969,219.4336,179.6562,505.4961,0
3116.031,427,60.77922,4352,9,2.542969,219.4336,181.4727,503.6797,0
3116.031,427,59.18367,4352,7,2.542969,219.4336,180.7617,504.3906,0
3116.031,427,64.41558,4352,8,2.542969,219.4336,179.3945,505.7578,0
3116.031,427,61.97917,4352,11,2.542969,219.4336,178.2734,506.8789,0
3116.031,425,60.30928,4352,8,2.542969,219.4336,178.3281,506.8242,0
3116.031,425,62.5641,4352,7,2.542969,219.4336,182.043,503.1094,0
3116.031,425,64.10256,4352,4,2.542969,219.4336,180.7031,504.4492,0
3116.031,425,61.47959,4384,3,2.542969,219.4336,180.0195,505.1328,0
3116.031,425,61.57761,4384,6,2.542969,219.4336,178.1875,506.9648,0
3116.031,425,57.25191,4384,10,2.542969,219.4336,182.6719,502.4805,0
3116.031,425,59.18367,4384,16,2.542969,219.4336,179.9141,505.2383,0
3116.031,425,61.67513,4384,3,2.542969,219.4336,182.4336,502.7188,0
3116.031,425,61.92893,4384,4,2.542969,219.4336,185.9648,499.1875,0
3116.031,425,61.67513,4384,3,2.550781,219.4336,184.0781,501.0664,0
3116.031,425,62.2449,4384,4,2.550781,219.5312,183.1602,501.8867,0
3116.031,425,63.29114,4384,3,2.550781,219.5586,181.5469,503.4727,0
3116.031,425,64.70588,4352,3,2.550781,219.5586,180.5898,504.4297,0
3116.031,425,63.86768,4352,7,2.550781,219.5586,179.6875,505.332,0
3116.031,425,62.59352,4352,13,2.550781,219.5586,178.5391,506.4805,0
3116.031,425,61.40351,4352,10,2.550781,219.5586,177.0859,507.9336,0
3116.031,425,63.29114,4320,3,2.550781,219.5586,180.7461,504.2734,0
3116.031,425,63.26531,4320,8,2.550781,219.5586,178.9141,506.1055,0
3116.031,425,61.48148,4320,4,2.550781,219.5586,178.4766,506.543,0
3116.031,425,57.63547,4320,4,2.550781,219.5586,177.3555,507.6641,0
3116.031,425,53.33333,4320,6,2.550781,219.5586,176.0273,508.9922,0
3116.031,425,50.0,4320,4,2.550781,219.5586,175.6719,509.3477,0
3116.031,425,48.73096,4320,4,2.550781,219.5586,180.6211,504.3984,0
3116.031,425,59.89583,4320,3,2.550781,219.5586,178.2969,506.7227,0
3116.031,425,61.95373,4320,3,2.550781,219.5586,176.9023,508.1172,0
3116.031,425,61.03896,4320,11,2.550781,219.5586,180.1562,504.8633,0
3116.031,425,63.23907,4320,7,2.550781,219.5586,178.1328,506.8867,0
3116.031,425,60.99476,4352,8,2.550781,219.5586,176.9844,508.0352,0
3116.031,425,60.61381,4352,6,2.550781,219.5586,175.8672,509.1523,0
3116.031,425,66.23711,4352,13,2.550781,219.5586,181.5508,503.4688,0
3116.031,425,61.79487,4384,8,2.550781,219.5586,179.9961,505.0234,0
3116.031,425,62.14099,4384,8,2.550781,219.5586,179.0859,505.9336,0
3116.031,425,64.96164,4352,5,2.550781,219.5586,177.8633,507.1562,0
3116.031,425,61.71875,4352,7,2.550781,219.5586,180.7852,504.2344,0
3116.031,425,61.89258,4352,8,2.550781,219.5586,179.418,505.6016,0
3116.031,426,59.89848,4352,4,2.550781,219.5586,178.7109,506.3086,0
3116.031,426,60.50633,4352,5,2.558594,219.5547,176.4414,508.5742,0
3116.031,426,63.61323,4352,15,2.558594,219.5586,175.5195,509.4922,0
3116.031,426,60.25316,4352,4,2.558594,219.5586,175.3516,509.6602,0
3116.031,426,61.18252,4320,7,2.558594,219.5586,179.4102,505.6016,0
3116.031,426,57.65306,4320,4,2.558594,219.5586,177.7266,507.2852,0
3116.031,426,61.61616,4320,6,2.558594,219.5586,177.5078,507.5039,0
3116.031,426,62.7551,4320,4,2.558594,219.5586,176.4141,508.5977,0
3116.031,426,62.40409,4320,3,2.558594,219.5586,177.2031,507.8086,0
3116.031,426,63.88889,4320,5,2.558594,219.5586,178.2695,506.7422,0
3116.031,426,63.97985,4320,9,2.558594,219.5586,177.3711,507.6406,0
3116.031,426,60.401,4320,11,2.558594,219.5586,181.2539,503.7578,0
3116.031,426,61.15288,4320,5,2.558594,219.5586,180.1328,504.8789,0
3116.031,426,60.70529,4320,10,2.558594,219.5586,183.7656,501.2461,0
3116.031,425,58.75,4320,16,2.558594,219.5586,182.5352,502.4766,0
3116.031,426,54.27136,4352,5,2.558594,219.5586,181.1797,503.832,0
3116.031,426,53.54523,4352,4,2.558594,219.5586,180.0312,504.9805,0
3116.031,426,52.80612,4352,10,2.558594,219.5586,178.4453,506.5664,0
3116.031,426,58.61183,4352,9,2.558594,219.5586,176.832,508.1797,0
3116.031,426,58.7013,4352,4,2.558594,219.5586,175.7148,509.2969,0
3116.031,426,64.41558,4352,8,2.558594,219.5586,179.6367,505.375,0
3116.031,426,58.35476,4352,4,2.558594,219.5586,178.2422,506.7695,0
3116.031,426,59.27835,4352,6,2.558594,219.5586,181.543,503.4688,0
3116.031,426,61.71875,4352,13,2.558594,219.5586,185.6367,499.375,0
3116.031,426,62.5,4352,5,2.558594,219.5586,183.1172,501.8945,0
3116.031,426,62.46787,4352,5,2.558594,219.5586,181.9805,503.0312,0
3116.031,426,63.33333,4352,13,2.558594,219.5586,180.832,504.1797,0
3116.031,426,61.9898,4352,4,2.558594,219.5586,178.0156,506.9961,0
3116.031,426,60.05155,4352,7,2.566406,219.5586,176.4062,508.5977,0
3116.031,426,60.81425,4352,5,2.566406,219.5586,179.6602,505.3438,0
3116.031,426,61.16751,4352,12,2.566406,219.5586,178.5391,506.4648,0
3116.031,426,63.07692,4352,5,2.566406,219.5586,177.6367,507.3672,0
3116.031,426,59.69388,4352,7,2.566406,219.5586,176.543,508.4609,0
3116.031,427,60.71429,4352,6,2.566406,219.5586,177.7656,507.2383,0
3116.031,427,62.82051,4352,13,2.566406,219.5586,179.8711,505.1328,0
3116.031,427,61.28205,4352,9,2.566406,219.5586,181.4023,503.6016,0
3116.031,427,59.79899,4352,8,2.566406,219.5586,180.7461,504.2578,0
3116.031,427,63.91753,4352,3,2.566406,219.5586,178.2305,506.7734,0
3116.031,427,60.84788,4352,10,2.566406,219.5586,181.1953,503.8086,0
3116.031,427,65.13995,4352,7,2.566406,219.5586,185.6445,499.3594,0
3116.031,427,63.97985,4352,12,2.566406,219.5586,183.5586,501.4453,0
3116.031,427,64.46701,4352,4,2.566406,219.5586,182.4102,502.5938,0
3116.031,427,63.40852,4352,8,2.566406,219.5586,181.5352,503.4688,0
3116.031,427,61.01266,4352,4,2.566406,219.5586,180.6055,504.3984,0
3116.031,427,62.43655,4352,11,2.566406,219.5586,178.7734,506.2305,0
3116.031,427,59.31373,4352,5,2.566406,219.5586,177.4453,507.5586,0
3116.031,428,57.21393,4352,12,2.566406,219.5586,177.9961,507.0078,0
3116.031,427,50.49261,4352,9,2.566406,219.5586,178.5469,506.457,0
3116.031,427,56.2982,4352,7,2.566406,219.5586,181.2969,503.707,0
3116.031,427,61.12532,4352,9,2.574219,219.5508,180.3438,504.6602,0
3116.031,427,63.11688,4352,10,2.574219,219.5586,184.0586,500.9375,0
3116.031,427,61.38107,4352,8,2.574219,219.5586,181.7617,503.2344,0
3116.031,427,59.31759,4352,5,2.574219,219.5586,179.875,505.1211,0
3116.031,427,60.99476,4352,11,2.574219,219.5586,178.4805,506.5156,0
3116.031,427,62.72494,4352,11,2.574219,219.5586,178.2617,506.7344,0
3116.031,427,62.18274,4352,10,2.574219,219.5586,178.0508,506.9453,0
3116.031,427,60.05222,4352,8,2.574219,219.5586,181.207,503.7891,0
3116.031,427,60.98191,4352,9,2.574219,219.5586,178.6094,506.3867,0
3116.031,427,61.55844,4352,9,2.574219,219.5586,180.7305,504.2656,0
3116.031,427,58.50515,4352,14,2.574219,219.5586,183.1641,501.832,0
3116.031,427,62.2449,4352,15,2.574219,219.5586,186.8008,498.1953,0
3116.031,427,60.05089,4352,11,2.574219,219.5586,183.793,501.2031,0
3116.031,426,57.90816,4352,16,2.574219,219.5586,181.6875,503.3086,0
3116.031,426,60.15228,4352,11,2.574219,219.5586,179.5547,505.4414,0
3116.031,426,60.51282,4384,5,2.574219,219.5586,178.8477,506.1484,0
3116.031,426,64.54082,4384,5,2.574219,219.5586,178.7148,506.2812,0
3116.031,426,60.70529,4384,9,2.574219,219.5586,177.625,507.3711,0
3116.031,426,60.75949,4384,9,2.574219,219.5586,175.5742,509.4219,0
3116.031,426,60.45918,4384,9,2.574219,219.5586,180.1953,504.8008,0
3116.031,426,62.21662,4384,8,2.574219,219.5586,178.8047,506.1914,0
3116.031,426,62.5,4384,11,2.574219,219.5586,178.4531,506.543,0
3116.031,426,62.69036,4384,9,2.574219,219.5586,181.8867,503.1094,0
3116.031,426,61.55779,4384,7,2.574219,219.5586,180.0273,504.9688,0
3116.031,426,62.40602,4384,10,2.574219,219.5586,184.4492,500.5469,0
3116.031,426,58.60349,4384,9,2.574219,219.5586,181.1875,503.8086,0
3116.031,426,58.35411,4384,11,2.574219,219.5586,180.0703,504.9258,0
3116.031,426,54.5,4384,4,2.574219,219.5586,178.9766,506.0195,0
3116.031,426,51.94175,4384,8,2.574219,219.5586,177.5664,507.4297,0
3116.031,426,56.52174,4384,15,2.574219,219.5586,181.5234,503.4727,0
3116.031,426,60.20672,4384,13,2.574219,219.5586,178.6523,506.3438,0
3116.031,425,58.54922,4384,12,2.574219,219.5586,176.5469,508.4492,0
3116.031,425,63.73057,4352,10,2.574219,219.5586,178.918,506.0781,0
3116.047,425,61.19792,4352,14,2.582031,219.5508,176.5664,508.4297,0
3116.031,425,60.25641,4352,13,2.582031,219.5586,181.0312,503.957,0
3116.031,425,61.75711,4352,5,2.582031,219.5586,183.3672,501.6211,0
3116.031,425,62.82051,4352,7,2.582031,219.5586,181.7383,503.25,0
3116.031,425,61.03896,4352,12,2.582031,219.5586,180.8398,504.1484,0
3116.031,425,64.34109,4352,14,2.582031,219.5586,179.2539,505.7344,0
3116.031,425,59.38303,4352,11,2.582031,219.5586,177.4766,507.5117,0
3116.031,425,61.63683,4352,11,2.582031,219.5586,181.3828,503.6055,0
3116.031,425,63.75321,4352,8,2.582031,219.5586,180.0156,504.9727,0
3116.031,425,61.95373,4352,9,2.582031,219.5586,179.3594,505.6289,0
3116.031,425,67.58794,4352,9,2.582031,219.5586,183.5117,501.4766,0
3116.031,425,62.87879,4352,8,2.582031,219.5586,182.3633,502.625,0
3116.031,425,59.59596,4352,9,2.582031,219.5586,186.832,498.1562,0
3116.031,425,58.67347,4352,16,2.589844,219.6836,183.3438,501.5117,0
3116.031,424,65.15152,4352,13,2.589844,219.6836,181.6758,503.1797,0
3116.031,424,59.54774,4352,9,2.589844,219.6836,180.582,504.2734,0
3116.031,424,56.63265,4352,7,2.589844,219.6836,178.2578,506.5977,0
3116.031,424,63.40852,4352,6,2.589844,219.6836,179.0117,505.8438,0
3116.031,424,65.56962,4352,8,2.589844,219.6836,181.7305,503.125,0
3115.293,424,60.15228,4352,12,2.589844,219.6836,180.1719,504.6836,0
3117.016,423,63.06533,4352,10,2.589844,219.6836,179.0234,505.832,0
3116.031,425,61.53846,4320,8,3.015625,221.4922,175.4648,507.1562,0
3116.031,425,55.72139,4320,8,3.1875,228.8633,167.23438,507.8438,0
3116.031,425,59.75309,4320,11,3.1875,228.8633,171.8477,503.2305,0
3116.031,425,57.35661,4320,5,3.1875,228.8633,170.918,504.1602,0
3116.031,425,49.26829,4320,5,3.1875,228.8633,170.0156,505.0625,0
3116.031,425,48.12968,4320,5,3.1875,228.8633,166.89844,508.1797,0
3116.031,425,63.0102,4320,4,3.195312,228.8555,171.0391,504.0391,0
3116.031,425,60.51282,4320,6,3.195312,228.8633,168.0039,507.0664,0
3116.031,425,59.53608,4320,3,3.195312,228.8633,166.66406,508.4062,0
3116.031,425,63.98964,4320,4,3.195312,228.8633,167.28906,507.7812,0
3116.031,425,60.05155,4320,5,3.195312,228.8633,170.668,504.4023,0
3116.031,425,60.77922,4320,3,3.195312,228.8633,173.4141,501.6562,0
3116.031,425,61.0687,4320,8,3.195312,228.8633,171.7852,503.2852,0
3116.031,425,61.69666,4320,3,3.195312,228.8633,171.1289,503.9414,0
3116.031,425,57.51295,4320,5,3.195312,228.8633,169.9805,505.0898,0
3117.035,425,65.80311,4320,4,3.195312,228.8633,168.1211,506.9492,0
3117.035,425,57.289,4320,5,3.203125,228.8633,172.5312,502.5312,0
3117.035,425,62.62887,4320,3,3.203125,228.8633,171.1914,503.8711,0
3116.031,425,60.30534,4320,7,3.203125,228.8633,170.2344,504.8281,0
3116.031,425,59.48718,4320,7,3.203125,228.8633,170.4844,504.5781,0
3116.031,425,62.5641,4320,6,3.203125,228.8633,174.918,500.1445,0
3116.031,425,65.3944,4320,4,3.203125,228.8633,173.0859,501.9766,0
3116.031,425,60.35354,4320,3,3.203125,228.8633,170.75,504.3125,0
3116.031,425,63.84615,4320,9,3.203125,228.8633,174.5273,500.5352,0
3116.031,425,57.14286,4320,13,3.203125,228.8633,171.9297,503.1328,0
3116.031,425,59.48718,4320,5,3.203125,228.8633,170.5078,504.5547,0
3116.031,425,60.80402,4320,5,3.203125,228.8633,174.7461,500.3164,0
3116.031,425,61.61616,4320,3,3.203125,228.8633,172.6406,502.4219,0
3116.031,425,62.12121,4320,4,3.203125,228.8633,171.7656,503.2969,0
3116.031,425,62.84289,4320,9,3.203125,228.8633,170.125,504.9375,0
3116.031,425,64.91228,4320,4,3.203125,228.8633,169.2227,505.8398,0
3116.031,425,59.45274,4320,4,3.203125,228.8633,167.14453,507.918,0
3116.031,425,58.29146,4320,4,3.203125,228.9805,172.3047,502.6406,0
3116.031,425,56.85786,4320,10,3.210938,228.9727,170.2266,504.7188,0
3116.031,425,51.55875,4320,12,3.210938,228.9805,173.6523,501.2852,0
3116.031,425,50.87719,4320,8,3.210938,228.9805,172.0664,502.8711,0
3116.031,425,57.62274,4320,13,3.210938,228.9805,170.6992,504.2383,0
3116.031,425,60.83551,4320,11,3.210938,228.9805,169.0586,505.8789,0
3116.031,425,64.93506000000001,4320,5,3.210938,228.9805,168.6445,506.293,0
3116.031,425,60.10363,4320,4,3.210938,228.9805,166.875,508.0625,0
3116.031,425,63.65979,4320,5,3.210938,228.9805,166.47266,508.4648,0
3116.031,425,60.66838,4320,10,3.210938,228.9805,164.67188,510.2656,0
3116.031,425,59.375,4320,9,3.210938,228.9805,169.4727,505.4648,0
3116.031,425,58.29016,4320,8,3.210938,228.9805,172.0508,502.8867,0
3116.031,425,61.59794,4320,4,3.210938,228.9805,174.4336,500.5039,0
3116.414,425,63.07692,4320,5,3.210938,228.9805,173.75,501.1875,0
3116.031,426,63.26531,4320,11,3.210938,228.9805,172.3281,502.6094,0
3116.031,425,61.83206,4320,5,3.210938,228.9805,171.4297,503.5078,0
3116.031,425,60.35806,4320,4,3.210938,228.9805,169.1602,505.7773,0
3116.031,425,59.79381,4320,12,3.210938,228.9805,168.2852,506.6523,0
3116.031,425,61.16751,4320,11,3.210938,228.9805,167.19141,507.7461,0
3116.031,425,60.20408,4320,6,3.210938,228.9805,165.87891,509.0586,0
3116.031,425,59.69388,4320,7,3.210938,228.9805,164.27734,510.6602,0
3116.031,425,64.89899,4320,8,3.210938,228.9805,172.4102,502.5273,0
3116.031,425,59.25,4320,6,3.210938,228.9805,170.3047,504.6328,0
3116.031,425,61.47959,4320,6,3.210938,228.9805,168.7461,506.1914,0
3116.031,425,64.46701,4320,8,3.210938,228.9805,167.57031,507.3672,0
3116.031,425,61.90476,4320,12,3.210938,228.9805,171.9883,502.9492,0
3116.031,425,62.27848,4320,5,3.210938,228.9805,171.125,503.8125,0
3116.031,424,61.71285,4320,12,3.210938,228.9805,175.1094,499.8281,0
3116.031,424,62.46851,4320,4,3.210938,228.9805,173.9609,500.9766,0
3116.031,424,61.05528,4320,8,3.210938,228.9805,172.5938,502.3438,0
3116.031,424,61.29032,4320,6,3.210938,228.9805,170.0352,504.9023,0
3116.031,424,57.92079,4320,12,3.210938,228.9805,169.5703,505.3672,0
3116.031,424,55.08685,4320,4,3.210938,228.9805,168.9141,506.0234,0
3116.031,424,50.62344,4320,9,3.210938,228.9805,171.875,503.0625,0
3116.031,424,58.03109,4320,4,3.21875,228.9805,169.9609,504.9688,0
3116.031,424,61.8799,4320,8,3.21875,228.9805,169.3047,505.625,0
3116.031,424,61.03896,4320,6,3.21875,228.9805,167.71875,507.2109,0
3116.031,424,62.62887,4320,5,3.21875,228.9805,166.79297,508.1367,0
3116.031,424,63.14433,4320,5,3.21875,228.9805,167.58984,507.3398,0
3116.031,424,62.05128,4320,10,3.21875,228.9805,171.5391,503.3906,0
3116.031,424,61.18252,4320,4,3.21875,228.9805,172.9336,501.9961,0
3116.031,424,61.49871,4320,7,3.21875,228.9805,171.4844,503.4453,0
3116.031,424,62.46787,4320,9,3.21875,228.9805,169.9258,505.0039,0
3116.031,424,60.0,4320,14,3.21875,228.9805,168.0977,506.832,0
3116.031,424,60.20672,4320,10,3.21875,228.9805,171.6602,503.2695,0
3116.031,424,62.40409,4320,11,3.21875,228.9805,173.9688,500.9609,0
3116.031,424,57.4359,4320,11,3.21875,228.9805,172.6016,502.3281,0
3116.031,424,61.95373,4320,7,3.21875,228.9805,170.25,504.6797,0
3116.031,424,59.64912,4320,18,3.21875,228.9805,168.1445,506.7852,0
3116.031,424,59.94832,4320,10,3.21875,228.9805,167.51562,507.4141,0
3116.031,424,58.61183,4320,13,3.21875,228.9805,171.1992,503.7305,0
3116.031,424,61.53846,4320,7,3.21875,228.9805,169.3945,505.5352,0
3116.031,424,62.43655,4320,11,3.21875,228.9805,168.0273,506.9023,0
3116.031,424,61.79487,4320,13,3.21875,228.9805,166.44141,508.4883,0
3116.031,424,60.90226,4352,13,3.226562,228.9727,164.85938,510.0703,0
3116.047,424,60.05089,4352,8,3.226562,228.9805,163.49219,511.4297,0
3116.031,424,63.03797,4352,7,3.226562,228.9805,163.76562,511.1562,0
3116.031,424,62.93532,4352,9,3.226562,228.9805,166.64062,508.2812,0
3116.031,424,61.46096,4352,14,3.226562,228.9805,166.28906,508.6328,0
3116.031,424,59.5,4352,11,3.226562,228.9805,165.63281,509.2891,0
3116.031,424,59.30521,4352,5,3.226562,228.9805,168.0234,506.8984,0
3116.031,424,57.10723,4352,15,3.226562,228.9805,167.8594,507.0625,0
3116.031,424,55.03686,4352,9,3.226562,228.9805,171.9922,502.9297,0
3116.031,424,51.74129,4352,13,3.226562,228.9805,169.668,505.2539,0
3116.031,424,56.85279,4352,14,3.226562,228.9805,168.5742,506.3477,0
3116.031,424,63.94737,4352,10,3.226562,228.9805,167.69922,507.2227,0
3116.031,424,63.51706,4352,7,3.226562,228.9805,166.33594,508.5859,0
3116.031,424,65.19481,4352,12,3.226562,228.9805,169.5469,505.375,0
3116.031,424,64.85788,4352,12,3.226562,228.9805,171.9336,502.9883,0
3116.031,424,60.5598,4352,10,3.226562,228.9805,170.9766,503.9453,0
3116.031,424,64.04199,4352,14,3.226562,228.9805,169.8047,505.1172,0
3116.031,424,61.38107,4352,9,3.226562,228.9805,168.0273,506.8945,0
3116.031,424,60.30928,4352,9,3.226562,228.9805,170.7617,504.1602,0
3116.031,424,61.65803,4352,12,3.226562,228.9805,169.6133,505.3086,0
3116.031,424,60.35806,4352,8,3.226562,228.9805,168.1953,506.7266,0
3116.031,424,63.11688,4352,9,3.226562,228.9805,166.82812,508.0938,0
3116.031,422,60.51282,4352,9,3.226562,228.9805,165.67969,509.2422,0
3116.031,422,60.51282,4352,7,3.234375,228.9805,169.5898,505.3242,0
3116.031,422,61.02564,4352,8,3.234375,228.9805,169.2344,505.6797,0
3116.031,422,61.32316,4352,11,3.234375,228.9805,169.5078,505.4062,0
3116.031,422,63.86768,4352,9,3.234375,228.9805,173.043,501.8711,0
3116.031,422,59.43878,4352,9,3.234375,228.9805,170.1992,504.7148,0
3116.031,422,62.02532,4352,8,3.234375,228.9805,173.3438,501.5703,0
3116.031,422,61.80905,4352,9,3.234375,228.9805,171.4844,503.4297,0
3116.031,422,62.27848,4352,13,3.234375,228.9805,170.1445,504.7695,0
3116.031,422,61.26582,4352,6,3.234375,228.9805,169.2695,505.6445,0
3116.031,422,63.31658,4352,9,3.234375,228.9805,166.91797,507.9961,0
3116.031,422,61.26582,4352,10,3.234375,228.9805,170.9766,503.9375,0
3116.031,422,60.90226,4352,9,3.234375,228.9805,174.8594,500.0547,0
3116.031,422,62.18274,4384,8,3.234375,228.9805,173.0312,501.8828,0
3116.031,422,61.75,4384,7,3.234375,228.9805,170.7734,504.1406,0
3116.031,422,58.43829,4384,12,3.234375,228.9805,169.625,505.2891,0
3116.031,422,55.66502,4352,8,3.234375,228.9805,168.9688,505.9453,0
3116.031,422,52.95567,4352,13,3.234375,228.9805,168.2852,506.6289,0
3116.031,422,49.49495,4352,9,3.234375,228.9805,167.16406,507.75,0
3116.031,422,58.26772,4352,4,3.234375,228.9805,165.82422,509.0898,0
3116.031,422,62.30769,4352,8,3.234375,228.9805,165.82422,509.0898,0
3116.031,423,64.01028,4352,9,3.234375,228.9805,169.8672,505.0469,0
3116.031,423,65.02591,4352,8,3.234375,228.9805,168.2539,506.6602,0
3116.031,423,60.71429,4320,5,3.234375,228.9805,165.90234,509.0117,0
3116.031,423,58.29016,4352,5,3.234375,228.9805,162.56641,512.3477,0
3116.031,423,59.53608,4352,10,3.234375,228.9805,171.4688,503.4453,0
3116.031,423,63.40206,4352,3,3.234375,228.9805,170.1562,504.7578,0
3116.031,423,61.16751,4352,3,3.234375,228.9805,168.625,506.2891,0
3116.031,423,58.09769,4352,6,3.234375,228.9805,167.06641,507.8477,0
3116.031,423,61.32316,4352,11,3.234375,228.9805,166.66016,508.2539,0
3116.031,423,62.84987,4352,4,3.242188,228.9727,165.53906,509.375,0
3116.031,423,64.96164,4352,12,3.242188,228.9805,164.42188,510.4844,0
3116.031,423,60.71429,4352,9,3.242188,228.9805,163.95703,510.9492,0
3116.031,423,58.22785,4352,3,3.242188,228.9805,162.15625,512.75,0
3116.031,423,58.43829,4352,4,3.242188,228.9805,163.03906,511.8672,0
3116.031,423,62.08651,4352,8,3.242188,228.9805,168.3633,506.543,0
3116.031,423,60.50633,4352,5,3.242188,228.9805,166.80859,508.0977,0
3116.031,423,60.40609,4352,7,3.242188,228.9805,171.3047,503.6016,0
3116.031,423,63.0102,4352,7,3.242188,228.9805,174.7734,500.1328,0
3116.031,423,64.23174,4352,13,3.242188,228.9805,173.1602,501.7461,0
3116.031,423,59.34343,4352,3,3.242188,228.9805,172.7227,502.1836,0
3116.031,423,62.62626,4352,4,3.242188,228.9805,172.0664,502.8398,0
3116.031,423,64.3038,4352,5,3.242188,228.9805,170.9492,503.957,0
3116.031,423,64.1791,4320,12,3.242188,228.9805,170.0742,504.832,0
3116.031,423,66.16162,4320,6,3.242188,228.9805,168.4453,506.4609,0
3116.031,423,59.29648,4320,5,3.242188,228.9805,168.4414,506.4648,0
3116.031,423,59.44584,4320,9,3.242188,228.9805,167.32812,507.5781,0
3116.031,423,54.39024,4320,9,3.242188,228.9805,171.1914,503.7148,0
3116.031,423,49.38272,4320,5,3.25,228.9805,170.1016,504.7969,0
3116.031,422,58.26972,4320,9,3.25,228.9805,168.9531,505.9453,0
3116.031,423,64.08269,4320,7,3.25,228.9805,167.58594,507.3125,0
3116.031,423,59.43152,4320,5,3.25,228.9805,167.14844,507.75,0
3116.031,423,62.92428,4320,7,3.25,228.9805,169.7734,505.125,0
3116.031,423,63.44648,4320,6,3.25,228.9805,168.4062,506.4922,0
